# lon lat depth_km normal_kPa shear_kPa coulomb_kPa
# strike 140.000000, dip 89.900000, rake 180.000000
-120.894866 35.539640 29.500000 0.269603 1.314687 1.422528
-120.889306 35.539640 29.500000 0.347386 1.333697 1.472651
-120.883745 35.539640 29.500000 0.428834 1.351965 1.523499
-120.878184 35.539640 29.500000 0.514063 1.369398 1.575023
-120.872623 35.539640 29.500000 0.603190 1.385898 1.627174
-120.867062 35.539640 29.500000 0.696331 1.401359 1.679891
-120.861502 35.539640 29.500000 0.793602 1.415670 1.733111
-120.855941 35.539640 29.500000 0.895119 1.428715 1.786763
-120.850380 35.539640 29.500000 1.000995 1.440369 1.840767
-120.844819 35.539640 29.500000 1.111343 1.450501 1.895038
-120.839258 35.539640 29.500000 1.226272 1.458973 1.949481
-120.833697 35.539640 29.500000 1.345889 1.465640 2.003996
-120.828137 35.539640 29.500000 1.470299 1.470351 2.058470
-120.822576 35.539640 29.500000 1.599599 1.472945 2.112785
-120.817015 35.539640 29.500000 1.733885 1.473256 2.166810
-120.811454 35.539640 29.500000 1.873246 1.471108 2.220406
-120.805893 35.539640 29.500000 2.017762 1.466320 2.273424
-120.800332 35.539640 29.500000 2.167508 1.458701 2.325705
-120.794772 35.539640 29.500000 2.322551 1.448055 2.377076
-120.789211 35.539640 29.500000 2.482948 1.434177 2.427356
-120.783650 35.539640 29.500000 2.648743 1.416855 2.476352
-120.778089 35.539640 29.500000 2.819973 1.395869 2.523858
-120.772528 35.539640 29.500000 2.996658 1.370993 2.569656
-120.766968 35.539640 29.500000 3.178805 1.341996 2.613518
-120.761407 35.539640 29.500000 3.366408 1.308638 2.655202
-120.755846 35.539640 29.500000 3.559442 1.270675 2.694452
-120.750285 35.539640 29.500000 3.757863 1.227858 2.731003
-120.744724 35.539640 29.500000 3.961608 1.179933 2.764576
-120.739163 35.539640 29.500000 4.170595 1.126642 2.794880
-120.733603 35.539640 29.500000 4.384717 1.067724 2.821611
-120.728042 35.539640 29.500000 4.603842 1.002918 2.844455
-120.722481 35.539640 29.500000 4.827814 0.931960 2.863086
-120.716920 35.539640 29.500000 5.056447 0.854588 2.877167
-120.711359 35.539640 29.500000 5.289529 0.770540 2.886352
-120.705798 35.539640 29.500000 5.526812 0.679561 2.890286
-120.700238 35.539640 29.500000 5.768020 0.581396 2.888605
-120.694677 35.539640 29.500000 6.012840 0.475802 2.880938
-120.689116 35.539640 29.500000 6.260923 0.362540 2.866910
-120.683555 35.539640 29.500000 6.511884 0.241387 2.846140
-120.677994 35.539640 29.500000 6.765297 0.112129 2.818247
-120.672434 35.539640 29.500000 7.020696 -0.025430 2.782848
-120.666873 35.539640 29.500000 7.277575 -0.171467 2.739563
-120.661312 35.539640 29.500000 7.535382 -0.326137 2.688016
-120.655751 35.539640 29.500000 7.793526 -0.489573 2.627837
-120.650190 35.539640 29.500000 8.051367 -0.661878 2.558669
-120.644629 35.539640 29.500000 8.308222 -0.843123 2.480166
-120.639069 35.539640 29.500000 8.563366 -1.033346 2.392000
-120.633508 35.539640 29.500000 8.816023 -1.232547 2.293862
-120.627947 35.539640 29.500000 9.065380 -1.440682 2.185470
-120.622386 35.539640 29.500000 9.310575 -1.657661 2.066570
-120.616825 35.539640 29.500000 9.550708 -1.883344 1.936939
-120.611264 35.539640 29.500000 9.784839 -2.117538 1.796397
-120.605704 35.539640 29.500000 10.011987 -2.359992 1.644803
-120.600143 35.539640 29.500000 10.231143 -2.610393 1.482065
-120.594582 35.539640 29.500000 10.441263 -2.868360 1.308145
-120.589021 35.539640 29.500000 10.641278 -3.133448 1.123064
-120.583460 35.539640 29.500000 10.830099 -3.405135 0.926905
-120.577900 35.539640 29.500000 11.006621 -3.682827 0.719821
-120.572339 35.539640 29.500000 11.169729 -3.965851 0.502041
-120.566778 35.539640 29.500000 11.318308 -4.253454 0.273869
-120.561217 35.539640 29.500000 11.451249 -4.544804 0.035695
-120.555656 35.539640 29.500000 11.567458 -4.838986 -0.212003
-120.550095 35.539640 29.500000 11.665864 -5.135002 -0.468657
-120.544535 35.539640 29.500000 11.745431 -5.431776 -0.733604
-120.538974 35.539640 29.500000 11.805168 -5.728153 -1.006085
-120.533413 35.539640 29.500000 11.844139 -6.022899 -1.285244
-120.527852 35.539640 29.500000 11.861473 -6.314713 -1.570124
-120.522291 35.539640 29.500000 11.856381 -6.602225 -1.859673
-120.516730 35.539640 29.500000 11.828162 -6.884006 -2.152741
-120.511170 35.539640 29.500000 11.776216 -7.158575 -2.448089
-120.505609 35.539640 29.500000 11.700055 -7.424407 -2.744385
-120.500048 35.539640 29.500000 11.599319 -7.679948 -3.040220
-120.494487 35.539640 29.500000 11.473779 -7.923620 -3.334108
-120.488926 35.539640 29.500000 11.323351 -8.153839 -3.624499
-120.483365 35.539640 29.500000 11.148102 -8.369028 -3.909787
-120.477805 35.539640 29.500000 10.948260 -8.567630 -4.188326
-120.472244 35.539640 29.500000 10.724219 -8.748127 -4.458440
-120.466683 35.539640 29.500000 10.476538 -8.909052 -4.718437
-120.461122 35.539640 29.500000 10.205952 -9.049012 -4.966631
-120.455561 35.539640 29.500000 9.913366 -9.166700 -5.201354
-120.450001 35.539640 29.500000 9.599854 -9.260914 -5.420972
-120.444440 35.539640 29.500000 9.266655 -9.330573 -5.623911
-120.438879 35.539640 29.500000 8.915168 -9.374736 -5.808669
-120.433318 35.539640 29.500000 8.546939 -9.392611 -5.973835
-120.427757 35.539640 29.500000 8.163656 -9.383574 -6.118112
-120.422196 35.539640 29.500000 7.767130 -9.347179 -6.240328
-120.416636 35.539640 29.500000 7.359281 -9.283169 -6.339457
-120.411075 35.539640 29.500000 6.942123 -9.191482 -6.414633
-120.405514 35.539640 29.500000 6.517742 -9.072258 -6.465161
-120.399953 35.539640 29.500000 6.088278 -8.925843 -6.490532
-120.394392 35.539640 29.500000 5.655900 -8.752786 -6.490426
-120.388831 35.539640 29.500000 5.222790 -8.553843 -6.464727
-120.383271 35.539640 29.500000 4.791114 -8.329962 -6.413517
-120.377710 35.539640 29.500000 4.363005 -8.082286 -6.337084
-120.372149 35.539640 29.500000 3.940538 -7.812133 -6.235918
-120.366588 35.539640 29.500000 3.525710 -7.520989 -6.110705
-120.361027 35.539640 29.500000 3.120419 -7.210487 -5.962319
-120.355467 35.539640 29.500000 2.726451 -6.882396 -5.791815
-120.349906 35.539640 29.500000 2.345456 -6.538595 -5.600413
-120.344345 35.539640 29.500000 1.978939 -6.181059 -5.389484
-120.338784 35.539640 29.500000 1.628249 -5.811832 -5.160532
-120.333223 35.539640 29.500000 1.294565 -5.433006 -4.915180
-120.327662 35.539640 29.500000 0.978893 -5.046702 -4.655145
-120.322102 35.539640 29.500000 0.682060 -4.655042 -4.382218
-120.316541 35.539640 29.500000 0.404715 -4.260134 -4.098248
-120.310980 35.539640 29.500000 0.147326 -3.864045 -3.805114
-120.305419 35.539640 29.500000 -0.089812 -3.468786 -3.504710
-120.299858 35.539640 29.500000 -0.306576 -3.076291 -3.198921
-120.294297 35.539640 29.500000 -0.503004 -2.688404 -2.889606
-120.288737 35.539640 29.500000 -0.679288 -2.306862 -2.578577
-120.283176 35.539640 29.500000 -0.835760 -1.933283 -2.267587
-120.277615 35.539640 29.500000 -0.972885 -1.569158 -1.958312
-120.272054 35.539640 29.500000 -1.091242 -1.215841 -1.652338
-120.266493 35.539640 29.500000 -1.191517 -0.874545 -1.351152
-120.260933 35.539640 29.500000 -1.274481 -0.546336 -1.056129
-120.255372 35.539640 29.500000 -1.340985 -0.232136 -0.768531
-120.249811 35.539640 29.500000 -1.391939 0.067281 -0.489494
-120.244250 35.539640 29.500000 -1.428300 0.351287 -0.220034
-120.238689 35.539640 29.500000 -1.451062 0.619389 0.038965
-120.233128 35.539640 29.500000 -1.461239 0.871236 0.286740
-120.227568 35.539640 29.500000 -1.459856 1.106600 0.522658
-120.222007 35.539640 29.500000 -1.447939 1.325378 0.746202
-120.216446 35.539640 29.500000 -1.426502 1.527579 0.956978
-120.210885 35.539640 29.500000 -1.396544 1.713316 1.154698
-120.205324 35.539640 29.500000 -1.359033 1.882798 1.339185
-120.199763 35.539640 29.500000 -1.314909 2.036322 1.510358
-120.194203 35.539640 29.500000 -1.265070 2.174257 1.668229
-120.188642 35.539640 29.500000 -1.210373 2.297042 1.812893
-120.183081 35.539640 29.500000 -1.151630 2.405173 1.944522
-120.177520 35.539640 29.500000 -1.089601 2.499196 2.063355
-120.171959 35.539640 29.500000 -1.024997 2.579693 2.169694
-120.166399 35.539640 29.500000 -0.958478 2.647282 2.263891
-120.160838 35.539640 29.500000 -0.890651 2.702604 2.346343
-120.155277 35.539640 29.500000 -0.822072 2.746315 2.417486
-120.149716 35.539640 29.500000 -0.753243 2.779084 2.477787
-120.144155 35.539640 29.500000 -0.684620 2.801584 2.527736
-120.138594 35.539640 29.500000 -0.616609 2.814486 2.567843
-120.133034 35.539640 29.500000 -0.549569 2.818456 2.598629
-120.127473 35.539640 29.500000 -0.483816 2.814151 2.620624
-120.121912 35.539640 29.500000 -0.419624 2.802212 2.634362
-120.116351 35.539640 29.500000 -0.357227 2.783265 2.640374
-120.110790 35.539640 29.500000 -0.296823 2.757918 2.639188
-120.105229 35.539640 29.500000 -0.238576 2.726754 2.631324
-120.099669 35.539640 29.500000 -0.182617 2.690336 2.617289
-120.094108 35.539640 29.500000 -0.129051 2.649200 2.597580
-120.088547 35.539640 29.500000 -0.077953 2.603859 2.572678
-120.082986 35.539640 29.500000 -0.029376 2.554798 2.543047
-120.077425 35.539640 29.500000 0.016647 2.502475 2.509133
-120.071865 35.539640 29.500000 0.060105 2.447322 2.471364
-120.066304 35.539640 29.500000 0.101004 2.389745 2.430146
-120.060743 35.539640 29.500000 0.139362 2.330123 2.385868
-120.055182 35.539640 29.500000 0.175212 2.268810 2.338895
-120.049621 35.539640 29.500000 0.208600 2.206134 2.289574
-120.044060 35.539640 29.500000 0.239580 2.142399 2.238231
-120.038500 35.539640 29.500000 0.268213 2.077885 2.185170
-120.032939 35.539640 29.500000 0.294568 2.012850 2.130677
-120.027378 35.539640 29.500000 0.318721 1.947529 2.075018
-120.021817 35.539640 29.500000 0.340750 1.882139 2.018439
-120.016256 35.539640 29.500000 0.360738 1.816873 1.961169
-120.010695 35.539640 29.500000 0.378769 1.751910 1.903418
-120.005135 35.539640 29.500000 0.394929 1.687408 1.845380
-120.894866 35.544144 29.500000 0.191871 1.338325 1.415073
-120.889306 35.544144 29.500000 0.269419 1.359130 1.466897
-120.883745 35.544144 29.500000 0.350736 1.379251 1.519545
-120.878184 35.544144 29.500000 0.435945 1.398595 1.572973
