# lon lat depth_km normal_kPa shear_kPa coulomb_kPa
# strike 189.000000, dip 62.000000, rake -88.000000
-150.424863 61.198775 55.500000 12.842407 34.055050 39.192013
-150.415446 61.198775 55.500000 14.943296 37.476074 43.453392
-150.406029 61.198775 55.500000 17.042855 41.032924 47.850066
-150.396612 61.198775 55.500000 19.128913 44.724152 52.375717
-150.387194 61.198775 55.500000 21.188102 48.547390 57.022631
-150.377777 61.198775 55.500000 23.205854 52.499267 61.781609
-150.368360 61.198775 55.500000 25.166413 56.575322 66.641888
-150.358943 61.198775 55.500000 27.052858 60.769922 71.591065
-150.349525 61.198775 55.500000 28.847162 65.076177 76.615042
-150.340108 61.198775 55.500000 30.530271 69.485876 81.697985
-150.330691 61.198775 55.500000 32.082212 73.989418 86.822302
-150.321274 61.198775 55.500000 33.482235 78.575760 91.968655
-150.311856 61.198775 55.500000 34.708994 83.232390 97.115987
-150.302439 61.198775 55.500000 35.740759 87.945299 102.241603
-150.293022 61.198775 55.500000 36.555679 92.698996 107.321268
-150.283605 61.198775 55.500000 37.132074 97.476535 112.329364
-150.274187 61.198775 55.500000 37.448785 102.259574 117.239088
-150.264770 61.198775 55.500000 37.485548 107.028475 122.022694
-150.255353 61.198775 55.500000 37.223424 111.762430 126.651800
-150.245936 61.198775 55.500000 36.645255 116.439631 131.097733
-150.236518 61.198775 55.500000 35.736155 121.037479 135.331941
-150.227101 61.198775 55.500000 34.484021 125.532841 139.326449
-150.217684 61.198775 55.500000 32.880066 129.902338 143.054364
-150.208267 61.198775 55.500000 30.919339 134.122687 146.490423
-150.198849 61.198775 55.500000 28.601252 138.171074 149.611575
-150.189432 61.198775 55.500000 25.930061 142.025562 152.397586
-150.180015 61.198775 55.500000 22.915315 145.665528 154.831653
-150.170598 61.198775 55.500000 19.572229 149.072120 156.901011
-150.161180 61.198775 55.500000 15.921978 152.228723 158.597514
-150.151763 61.198775 55.500000 11.991879 155.121420 159.918172
-150.142346 61.198775 55.500000 7.815449 157.739440 160.865619
-150.132929 61.198775 55.500000 3.432308 160.075570 161.448493
-150.123511 61.198775 55.500000 -1.112066 162.126520 161.681693
-150.114094 61.198775 55.500000 -5.766776 163.893220 161.586509
-150.104677 61.198775 55.500000 -10.476118 165.381040 161.190593
-150.095260 61.198775 55.500000 -15.180381 166.599905 160.527752
-150.085842 61.198775 55.500000 -19.816836 167.564300 159.637566
-150.076425 61.198775 55.500000 -24.320884 168.293155 158.564802
-150.067008 61.198775 55.500000 -28.627362 168.809594 157.358649
-150.057591 61.198775 55.500000 -32.671967 169.140551 156.071765
-150.048173 61.198775 55.500000 -36.392763 169.316259 154.759153
-150.038756 61.198775 55.500000 -39.731733 169.369603 153.476910
-150.029339 61.198775 55.500000 -42.636320 169.335374 152.280846
-150.019922 61.198775 55.500000 -45.060912 169.249419 151.225055
-150.010504 61.198775 55.500000 -46.968210 169.147729 150.360445
-150.001087 61.198775 55.500000 -48.330433 169.065481 149.733308
-149.991670 61.198775 55.500000 -49.130298 169.036070 149.383951
-149.982253 61.198775 55.500000 -49.361752 169.090171 149.345470
-149.972835 61.198775 55.500000 -49.030393 169.254853 149.642696
-149.963418 61.198775 55.500000 -48.153583 169.552786 150.291353
-149.954001 61.198775 55.500000 -46.760222 170.001568 151.297479
-149.944584 61.198775 55.500000 -44.890191 170.613202 152.657126
-149.935166 61.198775 55.500000 -42.593478 171.393738 154.356347
-149.925749 61.198775 55.500000 -39.929017 172.343092 156.371486
-149.916332 61.198775 55.500000 -36.963272 173.455061 158.669752
-149.906915 61.198775 55.500000 -33.768622 174.717507 161.210058
-149.897497 61.198775 55.500000 -30.421603 176.112733 163.944092
-149.888080 61.198775 55.500000 -27.001061 177.618005 166.817581
-149.878663 61.198775 55.500000 -23.586297 179.206219 169.771700
-149.869246 61.198775 55.500000 -20.255238 180.846671 172.744576
-149.859828 61.198775 55.500000 -17.082719 182.505912 175.672824
-149.850411 61.198775 55.500000 -14.138911 184.148647 178.493083
-149.840994 61.198775 55.500000 -11.487944 185.738653 181.143476
-149.831577 61.198775 55.500000 -9.186755 187.239679 183.564977
-149.822159 61.198775 55.500000 -7.284181 188.616302 185.702630
-149.812742 61.198775 55.500000 -5.820320 189.834720 187.506592
-149.803325 61.198775 55.500000 -4.826146 190.863449 188.932991
