# lon lat depth_km normal_kPa shear_kPa coulomb_kPa
# strike 140.000000, dip 89.900000, rake 180.000000
-120.894866 35.539640 38.000000 2.483802 3.150579 4.144100
-120.889306 35.539640 38.000000 2.713448 3.167532 4.252912
-120.883745 35.539640 38.000000 2.951646 3.180659 4.361317
-120.878184 35.539640 38.000000 3.198524 3.189650 4.469059
-120.872623 35.539640 38.000000 3.454199 3.194185 4.575865
-120.867062 35.539640 38.000000 3.718769 3.193932 4.681439
-120.861502 35.539640 38.000000 3.992321 3.188542 4.785470
-120.855941 35.539640 38.000000 4.274918 3.177657 4.887624
-120.850380 35.539640 38.000000 4.566608 3.160905 4.987549
-120.844819 35.539640 38.000000 4.867414 3.137904 5.084870
-120.839258 35.539640 38.000000 5.177335 3.108258 5.179192
-120.833697 35.539640 38.000000 5.496345 3.071562 5.270100
-120.828137 35.539640 38.000000 5.824388 3.027402 5.357157
-120.822576 35.539640 38.000000 6.161379 2.975354 5.439905
-120.817015 35.539640 38.000000 6.507199 2.914987 5.517867
-120.811454 35.539640 38.000000 6.861693 2.845866 5.590543
-120.805893 35.539640 38.000000 7.224671 2.767547 5.657416
-120.800332 35.539640 38.000000 7.595901 2.679587 5.717947
-120.794772 35.539640 38.000000 7.975108 2.581540 5.771583
-120.789211 35.539640 38.000000 8.361974 2.472962 5.817752
-120.783650 35.539640 38.000000 8.756132 2.353413 5.855865
-120.778089 35.539640 38.000000 9.157167 2.222456 5.885323
-120.772528 35.539640 38.000000 9.564611 2.079668 5.905512
-120.766968 35.539640 38.000000 9.977944 1.924633 5.915810
-120.761407 35.539640 38.000000 10.396589 1.756952 5.915588
-120.755846 35.539640 38.000000 10.819913 1.576247 5.904212
-120.750285 35.539640 38.000000 11.247222 1.382158 5.881047
-120.744724 35.539640 38.000000 11.677762 1.174355 5.845460
-120.739163 35.539640 38.000000 12.110720 0.952536 5.796824
-120.733603 35.539640 38.000000 12.545219 0.716436 5.734524
-120.728042 35.539640 38.000000 12.980318 0.465828 5.657955
-120.722481 35.539640 38.000000 13.415018 0.200528 5.566535
-120.716920 35.539640 38.000000 13.848253 -0.079596 5.459706
-120.711359 35.539640 38.000000 14.278900 -0.374624 5.336936
-120.705798 35.539640 38.000000 14.705773 -0.684577 5.197733
