# lon lat depth_km normal_kPa shear_kPa coulomb_kPa
# strike 356.000000, dip 49.000000, rake -102.000000
-119.833403 38.241730 33.000000 -1.149184 0.439412 -0.020262
-119.830525 38.241730 33.000000 -1.146471 0.465746 0.007158
-119.827646 38.241730 33.000000 -1.143442 0.492494 0.035117
-119.824768 38.241730 33.000000 -1.140096 0.519649 0.063611
-119.821890 38.241730 33.000000 -1.136430 0.547209 0.092637
-119.819011 38.241730 33.000000 -1.132442 0.575167 0.122190
-119.816133 38.241730 33.000000 -1.128131 0.603517 0.152265
-119.813255 38.241730 33.000000 -1.123496 0.632254 0.182855
-119.810376 38.241730 33.000000 -1.118538 0.661370 0.213955
-119.807498 38.241730 33.000000 -1.113255 0.690859 0.245557
-119.804620 38.241730 33.000000 -1.107649 0.720711 0.277652
-119.801741 38.241730 33.000000 -1.101720 0.750919 0.310231
-119.798863 38.241730 33.000000 -1.095471 0.781473 0.343284
-119.795985 38.241730 33.000000 -1.088903 0.812363 0.376802
-119.793106 38.241730 33.000000 -1.082019 0.843578 0.410771
-119.790228 38.241730 33.000000 -1.074823 0.875109 0.445179
-119.787349 38.241730 33.000000 -1.067319 0.906941 0.480014
-119.784471 38.241730 33.000000 -1.059511 0.939065 0.515260
-119.781593 38.241730 33.000000 -1.051404 0.971465 0.550903
-119.778714 38.241730 33.000000 -1.043005 1.004128 0.586926
-119.775836 38.241730 33.000000 -1.034320 1.037040 0.623312
-119.772958 38.241730 33.000000 -1.025357 1.070185 0.660042
-119.770079 38.241730 33.000000 -1.016124 1.103549 0.697099
-119.767201 38.241730 33.000000 -1.006630 1.137113 0.734461
-119.764323 38.241730 33.000000 -0.996884 1.170862 0.772108
-119.761444 38.241730 33.000000 -0.986897 1.204776 0.810017
-119.758566 38.241730 33.000000 -0.976680 1.238839 0.848167
-119.755688 38.241730 33.000000 -0.966245 1.273029 0.886531
-119.752809 38.241730 33.000000 -0.955605 1.307329 0.925087
-119.749931 38.241730 33.000000 -0.944773 1.341717 0.963808
-119.747052 38.241730 33.000000 -0.933763 1.376172 1.002667
-119.744174 38.241730 33.000000 -0.922592 1.410673 1.041636
-119.741296 38.241730 33.000000 -0.911274 1.445198 1.080688
