# lon lat depth_km normal_kPa shear_kPa coulomb_kPa
# strike 189.000000, dip 62.000000, rake -88.000000
-150.424863 61.198775 44.000000 -24.746059 77.640371 67.741948
-150.415446 61.198775 44.000000 -23.254940 80.800790 71.498814
-150.406029 61.198775 44.000000 -21.726519 84.009006 75.318398
-150.396612 61.198775 44.000000 -20.167739 87.259673 79.192577
-150.387194 61.198775 44.000000 -18.586479 90.546843 83.112252
-150.377777 61.198775 44.000000 -16.991577 93.863959 87.067328
-150.368360 61.198775 44.000000 -15.392836 97.203851 91.046716
-150.358943 61.198775 44.000000 -13.801021 100.558753 95.038344
-150.349525 61.198775 44.000000 -12.227833 103.920323 99.029190
-150.340108 61.198775 44.000000 -10.685867 107.279677 103.005331
-150.330691 61.198775 44.000000 -9.188537 110.627438 106.952023
-150.321274 61.198775 44.000000 -7.749988 113.953797 110.853802
-150.311856 61.198775 44.000000 -6.384961 117.248599 114.694614
-150.302439 61.198775 44.000000 -5.108639 120.501434 118.457979
-150.293022 61.198775 44.000000 -3.936449 123.701760 122.127180
-150.283605 61.198775 44.000000 -2.883834 126.839031 125.685498
-150.274187 61.198775 44.000000 -1.965981 129.902856 129.116463
-150.264770 61.198775 44.000000 -1.197516 132.883164 132.404157
-150.255353 61.198775 44.000000 -0.592160 135.770396 135.533532
-150.245936 61.198775 44.000000 -0.162353 138.555699 138.490758
-150.236518 61.198775 44.000000 0.081150 141.231142 141.263602
-150.227101 61.198775 44.000000 0.129707 143.789923 143.841806
-150.217684 61.198775 44.000000 -0.022771 146.226589 146.217481
-150.208267 61.198775 44.000000 -0.379379 148.537242 148.385491
-150.198849 61.198775 44.000000 -0.939786 150.719729 150.343815
-150.189432 61.198775 44.000000 -1.699828 152.773812 152.093881
-150.180015 61.198775 44.000000 -2.651152 154.701301 153.640840
-150.170598 61.198775 44.000000 -3.780918 156.506149 154.993782
-150.161180 61.198775 44.000000 -5.071585 158.194485 156.165851
-150.151763 61.198775 44.000000 -6.500805 159.774596 157.174273
-150.142346 61.198775 44.000000 -8.041439 161.256820 158.040244
-150.132929 61.198775 44.000000 -9.661715 162.653380 158.788694
-150.123511 61.198775 44.000000 -11.325552 163.978115 159.447894
-150.114094 61.198775 44.000000 -12.993051 165.246139 160.048918
-150.104677 61.198775 44.000000 -14.621157 166.473399 160.624936
-150.095260 61.198775 44.000000 -16.164515 167.676170 161.210364
-150.085842 61.198775 44.000000 -17.576474 168.870463 161.839874
-150.076425 61.198775 44.000000 -18.810267 170.071384 162.547277
-150.067008 61.198775 44.000000 -19.820298 171.292452 163.364333
-150.057591 61.198775 44.000000 -20.563536 172.544900 164.319485
-150.048173 61.198775 44.000000 -21.000955 173.836986 165.436604
-150.038756 61.198775 44.000000 -21.098974 175.173347 166.733757
-150.029339 61.198775 44.000000 -20.830849 176.554412 168.222072
-150.019922 61.198775 44.000000 -20.177948 177.975924 169.904745
-150.010504 61.198775 44.000000 -19.130853 179.428586 171.776245
-150.001087 61.198775 44.000000 -17.690250 180.897856 173.821756
-149.991670 61.198775 44.000000 -15.867528 182.363916 176.016905
-149.982253 61.198775 44.000000 -13.685070 183.801832 178.327804
-149.972835 61.198775 44.000000 -11.176203 185.181894 180.711413
-149.963418 61.198775 44.000000 -8.384788 186.470152 183.116237
-149.954001 61.198775 44.000000 -5.364447 187.629127 185.483348
-149.944584 61.198775 44.000000 -2.177458 188.618669 187.747686
-149.935166 61.198775 44.000000 1.106653 189.396956 189.839617
-149.925749 61.198775 44.000000 4.412793 189.921571 191.686688
-149.916332 61.198775 44.000000 7.662164 190.150640 193.215505
-149.906915 61.198775 44.000000 10.774269 190.043974 194.353682
-149.897497 61.198775 44.000000 13.668964 189.564188 195.031774
-149.888080 61.198775 44.000000 16.268499 188.677731 195.185131
-149.878663 61.198775 44.000000 18.499456 187.355819 194.755601
-149.869246 61.198775 44.000000 20.294538 185.575214 193.693030
-149.859828 61.198775 44.000000 21.594127 183.318845 191.956495
-149.850411 61.198775 44.000000 22.347587 180.576232 189.515266
-149.840994 61.198775 44.000000 22.514260 177.343730 186.349434
-149.831577 61.198775 44.000000 22.064150 173.624571 182.450231
-149.822159 61.198775 44.000000 20.978282 169.428722 177.820035
-149.812742 61.198775 44.000000 19.248738 164.772574 172.472069
-149.803325 61.198775 44.000000 16.878414 159.678477 166.429842
-149.793908 61.198775 44.000000 13.880489 154.174153 159.726349
-149.784491 61.198775 44.000000 10.277684 148.292007 152.403080
-149.775073 61.198775 44.000000 6.101325 142.068362 144.508891
-149.765656 61.198775 44.000000 1.390258 135.542661 136.098764
-149.756239 61.198775 44.000000 -3.810318 128.756649 127.232522
-149.746822 61.198775 44.000000 -9.450087 121.753559 117.973524
-149.737404 61.198775 44.000000 -15.474855 114.577337 108.387395
-149.727987 61.198775 44.000000 -21.827769 107.271909 98.540801
-149.718570 61.198775 44.000000 -28.450481 99.880517 88.500325
-149.709153 61.198775 44.000000 -35.284233 92.445126 78.331433
-149.699735 61.198775 44.000000 -42.270843 85.005909 68.097572
-149.690318 61.198775 44.000000 -49.353577 77.600822 57.859391
-149.680901 61.198775 44.000000 -56.477902 70.265259 47.674099
-149.671484 61.198775 44.000000 -63.592111 63.031794 37.594950
-149.662066 61.198775 44.000000 -70.647833 55.929995 27.670861
-149.652649 61.198775 44.000000 -77.600414 48.986316 17.946150
-149.643232 61.198775 44.000000 -84.409190 42.224055 8.460379
-149.633815 61.198775 44.000000 -91.037660 35.663365 -0.751699
-149.624397 61.198775 44.000000 -97.453561 29.321318 -9.660107
-149.614980 61.198775 44.000000 -103.628865 23.212010 -18.239536
-149.605563 61.198775 44.000000 -109.539706 17.346703 -26.469180
-149.596146 61.198775 44.000000 -115.166245 11.733983 -34.332515
-149.586728 61.198775 44.000000 -120.492497 6.379953 -41.817046
-149.577311 61.198775 44.000000 -125.506110 1.288422 -48.914022
-149.567894 61.198775 44.000000 -130.198124 -3.538883 -55.618133
-149.558477 61.198775 44.000000 -134.562711 -8.102116 -61.927200
-149.549059 61.198775 44.000000 -138.596903 -12.403100 -67.841861
-149.539642 61.198775 44.000000 -142.300313 -16.445129 -73.365254
-149.530225 61.198775 44.000000 -145.674862 -20.232775 -78.502720
-149.520808 61.198775 44.000000 -148.724509 -23.771699 -83.261503
-149.511390 61.198775 44.000000 -151.454989 -27.068483 -87.650479
-149.501973 61.198775 44.000000 -153.873566 -30.130465 -91.679892
-149.492556 61.198775 44.000000 -155.988800 -32.965591 -95.361111
-149.483139 61.198775 44.000000 -157.810326 -35.582280 -98.706410
-150.424863 61.203279 44.000000 -28.163650 79.318644 68.053184
-150.415446 61.203279 44.000000 -26.591216 82.656243 72.019756
-150.406029 61.203279 44.000000 -24.970671 86.050774 76.062505
-150.396612 61.203279 44.000000 -23.308858 89.496864 80.173321
-150.387194 61.203279 44.000000 -21.613659 92.988463 84.342999
-150.377777 61.203279 44.000000 -19.894036 96.518830 88.561215
-150.368360 61.203279 44.000000 -18.160048 100.080526 92.816507
-150.358943 61.203279 44.000000 -16.422868 103.665419 97.096272
-150.349525 61.203279 44.000000 -14.694769 107.264697 101.386790
-150.340108 61.203279 44.000000 -12.989092 110.868900 105.673263
-150.330691 61.203279 44.000000 -11.320193 114.467957 109.939879
-150.321274 61.203279 44.000000 -9.703350 118.051252 114.169912
-150.311856 61.203279 44.000000 -8.154649 121.607704 118.345844
-150.302439 61.203279 44.000000 -6.690822 125.125860 122.449531
-150.293022 61.203279 44.000000 -5.329054 128.594021 126.462400
-150.283605 61.203279 44.000000 -4.086741 132.000383 130.365686
-150.274187 61.203279 44.000000 -2.981209 135.333198 134.140715
-150.264770 61.203279 44.000000 -2.029381 138.580968 137.769215
-150.255353 61.203279 44.000000 -1.247407 141.732640 141.233677
-150.245936 61.203279 44.000000 -0.650248 144.777841 144.517741
-150.236518 61.203279 44.000000 -0.251219 147.707108 147.606621
-150.227101 61.203279 44.000000 -0.061507 150.512143 150.487540
-150.217684 61.203279 44.000000 -0.089659 153.186057 153.150194
-150.208267 61.203279 44.000000 -0.341070 155.723625 155.587197
-150.198849 61.203279 44.000000 -0.817459 158.121513 157.794529
-150.189432 61.203279 44.000000 -1.516384 160.378495 159.771941
-150.180015 61.203279 44.000000 -2.430784 162.495629 161.523316
-150.170598 61.203279 44.000000 -3.548596 164.476388 163.056950
-150.161180 61.203279 44.000000 -4.852452 166.326731 164.385750
-150.151763 61.203279 44.000000 -6.319495 168.055110 165.527312
-150.142346 61.203279 44.000000 -7.921331 169.672385 166.503852
-150.132929 61.203279 44.000000 -9.624147 171.191659 167.342000
-150.123511 61.203279 44.000000 -11.389003 172.628004 168.072403
-150.114094 61.203279 44.000000 -13.172337 173.998090 168.729156
-150.104677 61.203279 44.000000 -14.926671 175.319709 169.349041
-150.095260 61.203279 44.000000 -16.601533 176.611197 169.970584
-150.085842 61.203279 44.000000 -18.144586 177.890773 170.632939
-150.076425 61.203279 44.000000 -19.502948 179.175800 171.374621
