# lon lat depth_km normal_kPa shear_kPa coulomb_kPa
# strike 356.000000, dip 49.000000, rake -102.000000
-119.833403 38.241730 27.500000 -0.658369 0.058561 -0.204787
-119.830525 38.241730 27.500000 -0.656133 0.081948 -0.180505
-119.827646 38.241730 27.500000 -0.653694 0.105809 -0.155669
-119.824768 38.241730 27.500000 -0.651054 0.130144 -0.130277
-119.821890 38.241730 27.500000 -0.648209 0.154951 -0.104333
-119.819011 38.241730 27.500000 -0.645161 0.180227 -0.077837
-119.816133 38.241730 27.500000 -0.641910 0.205971 -0.050793
-119.813255 38.241730 27.500000 -0.638454 0.232178 -0.023203
-119.810376 38.241730 27.500000 -0.634796 0.258846 0.004928
-119.807498 38.241730 27.500000 -0.630936 0.285970 0.033596
-119.804620 38.241730 27.500000 -0.626876 0.313545 0.062795
-119.801741 38.241730 27.500000 -0.622617 0.341566 0.092519
-119.798863 38.241730 27.500000 -0.618162 0.370027 0.122762
-119.795985 38.241730 27.500000 -0.613514 0.398921 0.153515
-119.793106 38.241730 27.500000 -0.608676 0.428241 0.184770
-119.790228 38.241730 27.500000 -0.603652 0.457979 0.216519
-119.787349 38.241730 27.500000 -0.598445 0.488128 0.248749
-119.784471 38.241730 27.500000 -0.593061 0.518676 0.281452
-119.781593 38.241730 27.500000 -0.587505 0.549616 0.314614
-119.778714 38.241730 27.500000 -0.581783 0.580935 0.348222
-119.775836 38.241730 27.500000 -0.575900 0.612624 0.382264
-119.772958 38.241730 27.500000 -0.569864 0.644670 0.416724
-119.770079 38.241730 27.500000 -0.563682 0.677060 0.451588
-119.767201 38.241730 27.500000 -0.557362 0.709782 0.486837
-119.764323 38.241730 27.500000 -0.550912 0.742820 0.522456
-119.761444 38.241730 27.500000 -0.544342 0.776161 0.558425
-119.758566 38.241730 27.500000 -0.537660 0.809789 0.594725
-119.755688 38.241730 27.500000 -0.530878 0.843688 0.631336
-119.752809 38.241730 27.500000 -0.524005 0.877840 0.668238
-119.749931 38.241730 27.500000 -0.517053 0.912228 0.705407
-119.747052 38.241730 27.500000 -0.510034 0.946834 0.742821
-119.744174 38.241730 27.500000 -0.502960 0.981639 0.780455
-119.741296 38.241730 27.500000 -0.495844 1.016623 0.818286
-119.738417 38.241730 27.500000 -0.488698 1.051766 0.856287
-119.735539 38.241730 27.500000 -0.481537 1.087047 0.894433
-119.732661 38.241730 27.500000 -0.474375 1.122445 0.932695
-119.729782 38.241730 27.500000 -0.467226 1.157936 0.971045
-119.726904 38.241730 27.500000 -0.460106 1.193498 1.009456
-119.724026 38.241730 27.500000 -0.453029 1.229109 1.047897
-119.721147 38.241730 27.500000 -0.446011 1.264744 1.086339
-119.718269 38.241730 27.500000 -0.439069 1.300378 1.124751
-119.715391 38.241730 27.500000 -0.432218 1.335988 1.163101
-119.712512 38.241730 27.500000 -0.425475 1.371548 1.201358
-119.709634 38.241730 27.500000 -0.418856 1.407033 1.239490
-119.706756 38.241730 27.500000 -0.412377 1.442416 1.277465
-119.703877 38.241730 27.500000 -0.406057 1.477672 1.315249
-119.700999 38.241730 27.500000 -0.399910 1.512775 1.352811
-119.698120 38.241730 27.500000 -0.393953 1.547697 1.390116
-119.695242 38.241730 27.500000 -0.388203 1.582414 1.427133
-119.692364 38.241730 27.500000 -0.382676 1.616898 1.463827
-119.689485 38.241730 27.500000 -0.377387 1.651122 1.500168
-119.686607 38.241730 27.500000 -0.372352 1.685061 1.536121
-119.683729 38.241730 27.500000 -0.367585 1.718689 1.571655
-119.680850 38.241730 27.500000 -0.363102 1.751979 1.606738
-119.677972 38.241730 27.500000 -0.358915 1.784906 1.641340
-119.675094 38.241730 27.500000 -0.355037 1.817445 1.675430
-119.672215 38.241730 27.500000 -0.351481 1.849571 1.708978
-119.669337 38.241730 27.500000 -0.348258 1.881260 1.741956
-119.666459 38.241730 27.500000 -0.345378 1.912488 1.774337
-119.663580 38.241730 27.500000 -0.342849 1.943234 1.806094
-119.660702 38.241730 27.500000 -0.340681 1.973475 1.837202
-119.657823 38.241730 27.500000 -0.338878 2.003190 1.867638
-119.654945 38.241730 27.500000 -0.337448 2.032358 1.897379
-119.652067 38.241730 27.500000 -0.336392 2.060962 1.926405
-119.649188 38.241730 27.500000 -0.335714 2.088983 1.954697
-119.646310 38.241730 27.500000 -0.335413 2.116404 1.982239
-119.643432 38.241730 27.500000 -0.335489 2.143210 2.009014
-119.640553 38.241730 27.500000 -0.335938 2.169387 2.035012
-119.637675 38.241730 27.500000 -0.336756 2.194922 2.060220
-119.634797 38.241730 27.500000 -0.337936 2.219804 2.084630
