# lon lat depth_km normal_kPa shear_kPa coulomb_kPa
# strike 356.000000, dip 49.000000, rake -102.000000
-119.833403 38.241730 28.000000 -0.713793 0.085014 -0.200503
-119.830525 38.241730 28.000000 -0.711560 0.108680 -0.175944
-119.827646 38.241730 28.000000 -0.709112 0.132818 -0.150827
-119.824768 38.241730 28.000000 -0.706448 0.157426 -0.125153
-119.821890 38.241730 28.000000 -0.703567 0.182503 -0.098923
-119.819011 38.241730 28.000000 -0.700467 0.208046 -0.072141
-119.816133 38.241730 28.000000 -0.697150 0.234053 -0.044807
-119.813255 38.241730 28.000000 -0.693615 0.260519 -0.016927
-119.810376 38.241730 28.000000 -0.689862 0.287442 0.011497
-119.807498 38.241730 28.000000 -0.685893 0.314816 0.040459
-119.804620 38.241730 28.000000 -0.681708 0.342637 0.069954
-119.801741 38.241730 28.000000 -0.677310 0.370899 0.099975
-119.798863 38.241730 28.000000 -0.672700 0.399596 0.130516
-119.795985 38.241730 28.000000 -0.667882 0.428721 0.161568
-119.793106 38.241730 28.000000 -0.662858 0.458267 0.193124
-119.790228 38.241730 28.000000 -0.657631 0.488225 0.225173
-119.787349 38.241730 28.000000 -0.652207 0.518587 0.257704
-119.784471 38.241730 28.000000 -0.646590 0.549344 0.290708
-119.781593 38.241730 28.000000 -0.640784 0.580485 0.324171
-119.778714 38.241730 28.000000 -0.634796 0.612000 0.358081
-119.775836 38.241730 28.000000 -0.628631 0.643877 0.392424
-119.772958 38.241730 28.000000 -0.622297 0.676104 0.427185
-119.770079 38.241730 28.000000 -0.615801 0.708668 0.462347
-119.767201 38.241730 28.000000 -0.609151 0.741556 0.497895
-119.764323 38.241730 28.000000 -0.602355 0.774753 0.533811
-119.761444 38.241730 28.000000 -0.595422 0.808244 0.570076
-119.758566 38.241730 28.000000 -0.588362 0.842015 0.606670
-119.755688 38.241730 28.000000 -0.581185 0.876047 0.643573
-119.752809 38.241730 28.000000 -0.573903 0.910325 0.680764
-119.749931 38.241730 28.000000 -0.566525 0.944830 0.718219
-119.747052 38.241730 28.000000 -0.559065 0.979543 0.755917
-119.744174 38.241730 28.000000 -0.551535 1.014446 0.793832
-119.741296 38.241730 28.000000 -0.543948 1.049519 0.831940
-119.738417 38.241730 28.000000 -0.536317 1.084741 0.870215
-119.735539 38.241730 28.000000 -0.528656 1.120091 0.908629
-119.732661 38.241730 28.000000 -0.520980 1.155547 0.947155
-119.729782 38.241730 28.000000 -0.513304 1.191087 0.985766
-119.726904 38.241730 28.000000 -0.505642 1.226688 1.024431
-119.724026 38.241730 28.000000 -0.498012 1.262326 1.063121
-119.721147 38.241730 28.000000 -0.490429 1.297978 1.101806
-119.718269 38.241730 28.000000 -0.482909 1.333618 1.140455
-119.715391 38.241730 28.000000 -0.475469 1.369223 1.179035
-119.712512 38.241730 28.000000 -0.468127 1.404767 1.217516
-119.709634 38.241730 28.000000 -0.460898 1.440224 1.255864
-119.706756 38.241730 28.000000 -0.453801 1.475568 1.294047
-119.703877 38.241730 28.000000 -0.446852 1.510773 1.332032
-119.700999 38.241730 28.000000 -0.440070 1.545814 1.369786
-119.698120 38.241730 28.000000 -0.433470 1.580663 1.407275
-119.695242 38.241730 28.000000 -0.427071 1.615293 1.444465
-119.692364 38.241730 28.000000 -0.420888 1.649680 1.481325
-119.689485 38.241730 28.000000 -0.414940 1.683796 1.517820
