# lon lat depth_km normal_kPa shear_kPa coulomb_kPa
# strike 189.000000, dip 62.000000, rake -88.000000
-150.424863 61.198775 67.000000 29.321444 51.632817 63.361394
-150.415446 61.198775 67.000000 29.449670 55.000548 66.780416
-150.406029 61.198775 67.000000 29.456908 58.423046 70.205810
-150.396612 61.198775 67.000000 29.334059 61.891947 73.625571
-150.387194 61.198775 67.000000 29.072100 65.397892 77.026732
-150.377777 61.198775 67.000000 28.662188 68.930498 80.395373
-150.368360 61.198775 67.000000 28.095770 72.478335 83.716643
-150.358943 61.198775 67.000000 27.364700 76.028915 86.974795
-150.349525 61.198775 67.000000 26.461378 79.568688 90.153240
-150.340108 61.198775 67.000000 25.378890 83.083054 93.234610
-150.330691 61.198775 67.000000 24.111166 86.556382 96.200849
-150.321274 61.198775 67.000000 22.653139 89.972057 99.033313
-150.311856 61.198775 67.000000 21.000923 93.312530 101.712899
-150.302439 61.198775 67.000000 19.151986 96.559396 104.220191
-150.293022 61.198775 67.000000 17.105335 99.693490 106.535624
-150.283605 61.198775 67.000000 14.861698 102.694998 108.639678
-150.274187 61.198775 67.000000 12.423709 105.543602 110.513086
-150.264770 61.198775 67.000000 9.796083 108.218636 112.137069
-150.255353 61.198775 67.000000 6.985784 110.699268 113.493581
-150.245936 61.198775 67.000000 4.002183 112.964711 114.565585
-150.236518 61.198775 67.000000 0.857195 114.994448 115.337325
-150.227101 61.198775 67.000000 -2.434609 116.768476 115.794633
-150.217684 61.198775 67.000000 -5.855911 118.267581 115.925217
-150.208267 61.198775 67.000000 -9.386595 119.473613 115.718975
-150.198849 61.198775 67.000000 -13.003733 120.369784 115.168291
-150.189432 61.198775 67.000000 -16.681608 120.940970 114.268327
-150.180015 61.198775 67.000000 -20.391797 121.174018 113.017299
-150.170598 61.198775 67.000000 -24.103291 121.058050 111.416734
-150.161180 61.198775 67.000000 -27.782687 120.584760 109.471685
-150.151763 61.198775 67.000000 -31.394424 119.748696 107.190926
-150.142346 61.198775 67.000000 -34.901086 118.547518 104.587084
-150.132929 61.198775 67.000000 -38.263760 116.982235 101.676731
-150.123511 61.198775 67.000000 -41.442453 115.057391 98.480410
-150.114094 61.198775 67.000000 -44.396565 112.781228 95.022602
-150.104677 61.198775 67.000000 -47.085407 110.165779 91.331616
-150.095260 61.198775 67.000000 -49.468764 107.226920 87.439414
-150.085842 61.198775 67.000000 -51.507492 103.984350 83.381353
-150.076425 61.198775 67.000000 -53.164138 100.461515 79.195860
-150.067008 61.198775 67.000000 -54.403572 96.685459 74.924030
-150.057591 61.198775 67.000000 -55.193622 92.686603 70.609154
-150.048173 61.198775 67.000000 -55.505688 88.498463 66.296187
-150.038756 61.198775 67.000000 -55.315335 84.157294 62.031160
-150.029339 61.198775 67.000000 -54.602835 79.701678 57.860544
-150.019922 61.198775 67.000000 -53.353656 75.172052 53.830590
-150.010504 61.198775 67.000000 -51.558879 70.610191 49.986639
-150.001087 61.198775 67.000000 -49.215530 66.058647 46.372435
-149.991670 61.198775 67.000000 -46.326817 61.560169 43.029442
-149.982253 61.198775 67.000000 -42.902265 57.157096 39.996190
-149.972835 61.198775 67.000000 -38.957739 52.890756 37.307661
-149.963418 61.198775 67.000000 -34.515357 48.800875 34.994732
-149.954001 61.198775 67.000000 -29.603288 44.924997 33.083682
-149.944584 61.198775 67.000000 -24.255438 41.297959 31.595784
-149.935166 61.198775 67.000000 -18.511031 37.951396 30.546983
-149.925749 61.198775 67.000000 -12.414095 34.913314 29.947676
-149.916332 61.198775 67.000000 -6.012855 32.207730 29.802588
-149.906915 61.198775 67.000000 0.640940 29.854380 30.110756
-149.897497 61.198775 67.000000 7.492748 27.868518 30.865617
-149.888080 61.198775 67.000000 14.486017 26.260782 32.055189
-149.878663 61.198775 67.000000 21.562974 25.037162 33.662351
-149.869246 61.198775 67.000000 28.665444 24.199033 35.665210
-149.859828 61.198775 67.000000 35.735633 23.743279 38.037532
-149.850411 61.198775 67.000000 42.716907 23.662485 40.749248
-149.840994 61.198775 67.000000 49.554514 23.945194 43.766999
-149.831577 61.198775 67.000000 56.196259 24.576224 47.054727
-149.822159 61.198775 67.000000 62.593102 25.537036 50.574277
-149.812742 61.198775 67.000000 68.699693 26.806138 54.286015
-149.803325 61.198775 67.000000 74.474813 28.359511 58.149437
-149.793908 61.198775 67.000000 79.881730 30.171069 62.123761
-149.784491 61.198775 67.000000 84.888469 32.213104 66.168491
-149.775073 61.198775 67.000000 89.467989 34.456750 70.243946
-149.765656 61.198775 67.000000 93.598272 36.872425 74.311733
-149.756239 61.198775 67.000000 97.262329 39.430251 78.335183
-149.746822 61.198775 67.000000 100.448137 42.100459 82.279714
-149.737404 61.198775 67.000000 103.148493 44.853753 86.113150
-149.727987 61.198775 67.000000 105.360813 47.661647 89.805972
-149.718570 61.198775 67.000000 107.086878 50.496753 93.331504
-149.709153 61.198775 67.000000 108.332538 53.333039 96.666054
-149.699735 61.198775 67.000000 109.107370 56.146038 99.788986
-149.690318 61.198775 67.000000 109.424326 58.913020 102.682751
-149.680901 61.198775 67.000000 109.299350 61.613122 105.332862
-149.671484 61.198775 67.000000 108.750994 64.227435 107.727833
-149.662066 61.198775 67.000000 107.800029 66.739068 109.859080
-149.652649 61.198775 67.000000 106.469063 69.133163 111.720788
-149.643232 61.198775 67.000000 104.782163 71.396889 113.309754
-149.633815 61.198775 67.000000 102.764507 73.519406 114.625209
-149.624397 61.198775 67.000000 100.442039 75.491813 115.668628
-149.614980 61.198775 67.000000 97.841157 77.307061 116.443524
-149.605563 61.198775 67.000000 94.988426 78.959869 116.955239
-149.596146 61.198775 67.000000 91.910310 80.446613 117.210737
-149.586728 61.198775 67.000000 88.632945 81.765209 117.218387
-149.577311 61.198775 67.000000 85.181923 82.914996 116.987766
-149.567894 61.198775 67.000000 81.582121 83.896606 116.529454
-149.558477 61.198775 67.000000 77.857542 84.711835 115.854852
-149.549059 61.198775 67.000000 74.031194 85.363521 114.975999
-149.539642 61.198775 67.000000 70.124985 85.855413 113.905407
-149.530225 61.198775 67.000000 66.159644 86.192052 112.655909
-149.520808 61.198775 67.000000 62.154664 86.378654 111.240520
-149.511390 61.198775 67.000000 58.128263 86.421002 109.672308
-149.501973 61.198775 67.000000 54.097364 86.325338 107.964283
-149.492556 61.198775 67.000000 50.077586 86.098267 106.129301
-149.483139 61.198775 67.000000 46.083256 85.746668 104.179971
-150.424863 61.203279 67.000000 30.355666 51.844151 63.986418
-150.415446 61.203279 67.000000 30.546149 55.372410 67.590870
-150.406029 61.203279 67.000000 30.612111 58.964013 71.208858
-150.396612 61.203279 67.000000 30.543698 62.610395 74.827875
-150.387194 61.203279 67.000000 30.331093 66.301907 78.434344
-150.377777 61.203279 67.000000 29.964619 70.027777 82.013625
-150.368360 61.203279 67.000000 29.434859 73.776082 85.550026
-150.358943 61.203279 67.000000 28.732778 77.533725 89.026836
-150.349525 61.203279 67.000000 27.849874 81.286425 92.426375
-150.340108 61.203279 67.000000 26.778324 85.018724 95.730054
-150.330691 61.203279 67.000000 25.511159 88.714000 98.918464
-150.321274 61.203279 67.000000 24.042435 92.354507 101.971481
-150.311856 61.203279 67.000000 22.367425 95.921423 104.868393
-150.302439 61.203279 67.000000 20.482815 99.394928 107.588054
-150.293022 61.203279 67.000000 18.386901 102.754300 110.109061
-150.283605 61.203279 67.000000 16.079801 105.978030 112.409951
-150.274187 61.203279 67.000000 13.563650 109.043971 114.469431
-150.264770 61.203279 67.000000 10.842811 111.929503 116.266627
-150.255353 61.203279 67.000000 7.924058 114.611731 117.781354
-150.245936 61.203279 67.000000 4.816761 117.067708 118.994413
-150.236518 61.203279 67.000000 1.533044 119.274679 119.887896
-150.227101 61.203279 67.000000 -1.912074 121.210351 120.445522
-150.217684 61.203279 67.000000 -5.500575 122.853192 120.652962
-150.208267 61.203279 67.000000 -9.211368 124.182738 120.498190
-150.198849 61.203279 67.000000 -13.020258 125.179921 119.971818
-150.189432 61.203279 67.000000 -16.899961 125.827416 119.067432
-150.180015 61.203279 67.000000 -20.820177 126.109979 117.781908
-150.170598 61.203279 67.000000 -24.747714 126.014797 116.115711
-150.161180 61.203279 67.000000 -28.646678 125.531826 114.073155
-150.151763 61.203279 67.000000 -32.478725 124.654118 111.662628
-150.142346 61.203279 67.000000 -36.203386 123.378122 108.896768
-150.132929 61.203279 67.000000 -39.778447 121.703960 105.792581
-150.123511 61.203279 67.000000 -43.160407 119.635654 102.371491
-150.114094 61.203279 67.000000 -46.304992 117.181321 98.659324
-150.104677 61.203279 67.000000 -49.167726 114.353298 94.686208
-150.095260 61.203279 67.000000 -51.704551 111.168215 90.486394
-150.085842 61.203279 67.000000 -53.872494 107.646991 86.097994
-150.076425 61.203279 67.000000 -55.630353 103.814767 81.562626
-150.067008 61.203279 67.000000 -56.939408 99.700748 76.924985
-150.057591 61.203279 67.000000 -57.764125 95.337979 72.232329
-150.048173 61.203279 67.000000 -58.072860 90.763032 67.533888
-150.038756 61.203279 67.000000 -57.838511 86.015623 62.880219
-150.029339 61.203279 67.000000 -57.039146 81.138154 58.322496
-150.019922 61.203279 67.000000 -55.658550 76.175191 53.911771
-150.010504 61.203279 67.000000 -53.686697 71.172880 49.698201
-150.001087 61.203279 67.000000 -51.120134 66.178327 45.730273
-149.991670 61.203279 67.000000 -47.962249 61.238935 42.054035
-149.982253 61.203279 67.000000 -44.223429 56.401728 38.712356
-149.972835 61.203279 67.000000 -39.921089 51.712663 35.744227
-149.963418 61.203279 67.000000 -35.079576 47.215958 33.184127
-149.954001 61.203279 67.000000 -29.729947 42.953443 31.061464
-149.944584 61.203279 67.000000 -23.909609 38.963950 29.400106
-149.935166 61.203279 67.000000 -17.661856 35.282758 28.218016
-149.925749 61.203279 67.000000 -11.035278 31.941105 27.526994
-149.916332 61.203279 67.000000 -4.083092 28.965772 27.332535
-149.906915 61.203279 67.000000 3.137632 26.378758 27.633811
-149.897497 61.203279 67.000000 10.566787 24.197044 28.423759
-149.888080 61.203279 67.000000 18.142110 22.432449 29.689293
-149.878663 61.203279 67.000000 25.800077 21.091586 31.411617
-149.869246 61.203279 67.000000 33.476807 20.175908 33.566631
-149.859828 61.203279 67.000000 41.108956 19.681847 36.125429
-149.850411 61.203279 67.000000 48.634573 19.601032 39.054862
-149.840994 61.203279 67.000000 55.993912 19.920591 42.318155
-149.831577 61.203279 67.000000 63.130168 20.623505 45.875573
-149.822159 61.203279 67.000000 69.990153 21.689033 49.685094
-149.812742 61.203279 67.000000 76.524864 23.093164 53.703109
-149.803325 61.203279 67.000000 82.689970 24.809113 57.885101
-149.793908 61.203279 67.000000 88.446191 26.807826 62.186302
-149.784491 61.203279 67.000000 93.759581 29.058500 66.562332
-149.775073 61.203279 67.000000 98.601700 31.529091 70.969771
-149.765656 61.203279 67.000000 102.949698 34.186819 75.366698
-149.756239 61.203279 67.000000 106.786301 36.998636 79.713157
-149.746822 61.203279 67.000000 110.099713 39.931677 83.971562
-149.737404 61.203279 67.000000 112.883438 42.953665 88.107041
-149.727987 61.203279 67.000000 115.136035 46.033283 92.087697
-149.718570 61.203279 67.000000 116.860821 49.140491 95.884820
-149.709153 61.203279 67.000000 118.065518 52.246807 99.473014
-149.699735 61.203279 67.000000 118.761865 55.325533 102.830279
-149.690318 61.203279 67.000000 118.965215 58.351937 105.938023
-149.680901 61.203279 67.000000 118.694097 61.303393 108.781031
-149.671484 61.203279 67.000000 117.969787 64.159468 111.347383
-149.662066 61.203279 67.000000 116.815870 66.901979 113.628328
-149.652649 61.203279 67.000000 115.257815 69.515010 115.618136
-149.643232 61.203279 67.000000 113.322559 71.984888 117.313911
-149.633815 61.203279 67.000000 111.038118 74.300144 118.715391
-149.624397 61.203279 67.000000 108.433218 76.451436 119.824723
