# lon lat depth_km normal_kPa shear_kPa coulomb_kPa
# strike 356.000000, dip 49.000000, rake -102.000000
-119.833403 38.241730 21.500000 0.066310 -0.090298 -0.063773
-119.830525 38.241730 21.500000 0.067879 -0.069986 -0.042834
-119.827646 38.241730 21.500000 0.069431 -0.049204 -0.021431
-119.824768 38.241730 21.500000 0.070962 -0.027952 0.000433
-119.821890 38.241730 21.500000 0.072471 -0.006231 0.022758
-119.819011 38.241730 21.500000 0.073953 0.015959 0.045541
-119.816133 38.241730 21.500000 0.075406 0.038617 0.068779
-119.813255 38.241730 21.500000 0.076825 0.061740 0.092471
-119.810376 38.241730 21.500000 0.078208 0.085327 0.116611
-119.807498 38.241730 21.500000 0.079550 0.109375 0.141195
-119.804620 38.241730 21.500000 0.080847 0.133880 0.166219
-119.801741 38.241730 21.500000 0.082094 0.158839 0.191677
-119.798863 38.241730 21.500000 0.083287 0.184247 0.217561
-119.795985 38.241730 21.500000 0.084421 0.210098 0.243867
-119.793106 38.241730 21.500000 0.085490 0.236389 0.270585
-119.790228 38.241730 21.500000 0.086488 0.263111 0.297707
-119.787349 38.241730 21.500000 0.087411 0.290260 0.325224
-119.784471 38.241730 21.500000 0.088252 0.317826 0.353127
-119.781593 38.241730 21.500000 0.089006 0.345802 0.381404
-119.778714 38.241730 21.500000 0.089664 0.374179 0.410044
-119.775836 38.241730 21.500000 0.090222 0.402947 0.439036
-119.772958 38.241730 21.500000 0.090671 0.432098 0.468366
-119.770079 38.241730 21.500000 0.091006 0.461619 0.498021
-119.767201 38.241730 21.500000 0.091217 0.491500 0.527987
-119.764323 38.241730 21.500000 0.091299 0.521727 0.558247
-119.761444 38.241730 21.500000 0.091242 0.552290 0.588787
-119.758566 38.241730 21.500000 0.091040 0.583173 0.619589
-119.755688 38.241730 21.500000 0.090684 0.614363 0.650637
-119.752809 38.241730 21.500000 0.090166 0.645845 0.681911
-119.749931 38.241730 21.500000 0.089478 0.677602 0.713394
-119.747052 38.241730 21.500000 0.088610 0.709620 0.745065
-119.744174 38.241730 21.500000 0.087555 0.741882 0.776904
-119.741296 38.241730 21.500000 0.086304 0.774368 0.808890
-119.738417 38.241730 21.500000 0.084849 0.807062 0.841002
-119.735539 38.241730 21.500000 0.083180 0.839944 0.873217
-119.732661 38.241730 21.500000 0.081290 0.872996 0.905512
-119.729782 38.241730 21.500000 0.079169 0.906196 0.937864
-119.726904 38.241730 21.500000 0.076810 0.939525 0.970249
-119.724026 38.241730 21.500000 0.074204 0.972961 1.002642
-119.721147 38.241730 21.500000 0.071342 1.006482 1.035019
-119.718269 38.241730 21.500000 0.068218 1.040067 1.067354
-119.715391 38.241730 21.500000 0.064824 1.073692 1.099621
-119.712512 38.241730 21.500000 0.061151 1.107335 1.131795
-119.709634 38.241730 21.500000 0.057194 1.140972 1.163850
-119.706756 38.241730 21.500000 0.052946 1.174580 1.195758
-119.703877 38.241730 21.500000 0.048401 1.208134 1.227494
-119.700999 38.241730 21.500000 0.043553 1.241610 1.259031
-119.698120 38.241730 21.500000 0.038397 1.274984 1.290343
-119.695242 38.241730 21.500000 0.032930 1.308231 1.321402
-119.692364 38.241730 21.500000 0.027146 1.341325 1.352184
-119.689485 38.241730 21.500000 0.021044 1.374243 1.382661
-119.686607 38.241730 21.500000 0.014622 1.406960 1.412809
-119.683729 38.241730 21.500000 0.007877 1.439451 1.442602
-119.680850 38.241730 21.500000 0.000810 1.471691 1.472015
-119.677972 38.241730 21.500000 -0.006578 1.503655 1.501024
