# lon lat depth_km normal_kPa shear_kPa coulomb_kPa
# strike 140.000000, dip 89.900000, rake 180.000000
-120.894866 35.539640 32.500000 0.268084 1.303740 1.410974
-120.889306 35.539640 32.500000 0.345446 1.322953 1.461131
-120.883745 35.539640 32.500000 0.426457 1.341432 1.512014
-120.878184 35.539640 32.500000 0.511231 1.359084 1.563577
-120.872623 35.539640 32.500000 0.599883 1.375812 1.615765
-120.867062 35.539640 32.500000 0.692526 1.391510 1.668521
-120.861502 35.539640 32.500000 0.789274 1.406069 1.721778
-120.855941 35.539640 32.500000 0.890241 1.419369 1.775466
-120.850380 35.539640 32.500000 0.995536 1.431289 1.829504
-120.844819 35.539640 32.500000 1.105270 1.441697 1.883805
-120.839258 35.539640 32.500000 1.219550 1.450456 1.938276
-120.833697 35.539640 32.500000 1.338477 1.457422 1.992813
-120.828137 35.539640 32.500000 1.462154 1.462443 2.047305
-120.822576 35.539640 32.500000 1.590676 1.465361 2.101631
-120.817015 35.539640 32.500000 1.724133 1.466008 2.155662
-120.811454 35.539640 32.500000 1.862610 1.464213 2.209257
-120.805893 35.539640 32.500000 2.006184 1.459793 2.262266
-120.800332 35.539640 32.500000 2.154927 1.452560 2.314530
-120.794772 35.539640 32.500000 2.308900 1.442318 2.365878
-120.789211 35.539640 32.500000 2.468156 1.428865 2.416127
-120.783650 35.539640 32.500000 2.632736 1.411990 2.465084
-120.778089 35.539640 32.500000 2.802669 1.391476 2.512544
-120.772528 35.539640 32.500000 2.977974 1.367100 2.558289
-120.766968 35.539640 32.500000 3.158653 1.338631 2.602092
-120.761407 35.539640 32.500000 3.344693 1.305833 2.643710
-120.755846 35.539640 32.500000 3.536065 1.268466 2.682892
-120.750285 35.539640 32.500000 3.732723 1.226282 2.719371
-120.744724 35.539640 32.500000 3.934597 1.179032 2.752871
-120.739163 35.539640 32.500000 4.141601 1.126461 2.783102
-120.733603 35.539640 32.500000 4.353624 1.068314 2.809763
-120.728042 35.539640 32.500000 4.570530 1.004331 2.832543
-120.722481 35.539640 32.500000 4.792158 0.934254 2.851118
-120.716920 35.539640 32.500000 5.018320 0.857826 2.865155
-120.711359 35.539640 32.500000 5.248800 0.774791 2.874311
-120.705798 35.539640 32.500000 5.483347 0.684897 2.878235
-120.700238 35.539640 32.500000 5.721682 0.587896 2.876568
-120.694677 35.539640 32.500000 5.963490 0.483549 2.868945
-120.689116 35.539640 32.500000 6.208422 0.371625 2.854994
-120.683555 35.539640 32.500000 6.456090 0.251905 2.834341
-120.677994 35.539640 32.500000 6.706070 0.124183 2.806611
-120.672434 35.539640 32.500000 6.957895 -0.011730 2.771428
-120.666873 35.539640 32.500000 7.211060 -0.156007 2.728417
-120.661312 35.539640 32.500000 7.465018 -0.308796 2.677211
-120.655751 35.539640 32.500000 7.719178 -0.470222 2.617449
-120.650190 35.539640 32.500000 7.972906 -0.640383 2.548780
-120.644629 35.539640 32.500000 8.225525 -0.819343 2.470867
-120.639069 35.539640 32.500000 8.476315 -1.007136 2.383390
-120.633508 35.539640 32.500000 8.724509 -1.203754 2.286050
-120.627947 35.539640 32.500000 8.969303 -1.409148 2.178573
-120.622386 35.539640 32.500000 9.209846 -1.623224 2.060714
-120.616825 35.539640 32.500000 9.445249 -1.845839 1.932261
-120.611264 35.539640 32.500000 9.674585 -2.076795 1.793039
-120.605704 35.539640 32.500000 9.896892 -2.315838 1.642919
-120.600143 35.539640 32.500000 10.111172 -2.562653 1.481816
-120.594582 35.539640 32.500000 10.316403 -2.816860 1.309701
-120.589021 35.539640 32.500000 10.511534 -3.078013 1.126600
-120.583460 35.539640 32.500000 10.695497 -3.345594 0.932605
-120.577900 35.539640 32.500000 10.867210 -3.619010 0.727874
-120.572339 35.539640 32.500000 11.025582 -3.897594 0.512639
-120.566778 35.539640 32.500000 11.169524 -4.180600 0.287210
-120.561217 35.539640 32.500000 11.297952 -4.467203 0.051977
-120.555656 35.539640 32.500000 11.409799 -4.756500 -0.192580
-120.550095 35.539640 32.500000 11.504024 -5.047505 -0.445895
-120.544535 35.539640 32.500000 11.579618 -5.339156 -0.707309
-120.538974 35.539640 32.500000 11.635621 -5.630315 -0.976067
-120.533413 35.539640 32.500000 11.671125 -5.919768 -1.251318
-120.527852 35.539640 32.500000 11.685290 -6.206234 -1.532118
-120.522291 35.539640 32.500000 11.677354 -6.488367 -1.817425
-120.516730 35.539640 32.500000 11.646645 -6.764762 -2.106104
-120.511170 35.539640 32.500000 11.592589 -7.033967 -2.396931
-120.505609 35.539640 32.500000 11.514727 -7.294487 -2.688596
-120.500048 35.539640 32.500000 11.412720 -7.544797 -2.979709
-120.494487 35.539640 32.500000 11.286361 -7.783354 -3.268810
-120.488926 35.539640 32.500000 11.135584 -8.008607 -3.554374
-120.483365 35.539640 32.500000 10.960475 -8.219014 -3.834824
-120.477805 35.539640 32.500000 10.761273 -8.413054 -4.108545
-120.472244 35.539640 32.500000 10.538380 -8.589244 -4.373892
-120.466683 35.539640 32.500000 10.292365 -8.746154 -4.629208
-120.461122 35.539640 32.500000 10.023960 -8.882424 -4.872841
-120.455561 35.539640 32.500000 9.734068 -8.996783 -5.103156
-120.450001 35.539640 32.500000 9.423757 -9.088061 -5.318558
-120.444440 35.539640 32.500000 9.094253 -9.155207 -5.517506
-120.438879 35.539640 32.500000 8.746938 -9.197308 -5.698533
-120.433318 35.539640 32.500000 8.383340 -9.213598 -5.860262
-120.427757 35.539640 32.500000 8.005120 -9.203475 -6.001426
-120.422196 35.539640 32.500000 7.614060 -9.166509 -6.120885
-120.416636 35.539640 32.500000 7.212048 -9.102458 -6.217639
