# lon lat depth_km normal_kPa shear_kPa coulomb_kPa
# strike 140.000000, dip 89.900000, rake 180.000000
-120.894866 35.539640 33.000000 2.639745 3.261342 4.317240
-120.889306 35.539640 33.000000 2.885838 3.278183 4.432519
-120.883745 35.539640 33.000000 3.141431 3.290941 4.547513
-120.878184 35.539640 33.000000 3.406692 3.299280 4.661957
-120.872623 35.539640 33.000000 3.681778 3.302850 4.775561
-120.867062 35.539640 33.000000 3.966832 3.301284 4.888017
-120.861502 35.539640 33.000000 4.261979 3.294202 4.998994
-120.855941 35.539640 33.000000 4.567326 3.281207 5.108137
-120.850380 35.539640 33.000000 4.882960 3.261888 5.215072
-120.844819 35.539640 33.000000 5.208944 3.235820 5.319398
-120.839258 35.539640 33.000000 5.545317 3.202565 5.420692
-120.833697 35.539640 33.000000 5.892091 3.161671 5.518507
-120.828137 35.539640 33.000000 6.249247 3.112673 5.612372
-120.822576 35.539640 33.000000 6.616733 3.055096 5.701789
-120.817015 35.539640 33.000000 6.994464 2.988455 5.786241
-120.811454 35.539640 33.000000 7.382314 2.912257 5.865182
-120.805893 35.539640 33.000000 7.780118 2.825999 5.938046
-120.800332 35.539640 33.000000 8.187667 2.729176 6.004243
-120.794772 35.539640 33.000000 8.604706 2.621279 6.063162
-120.789211 35.539640 33.000000 9.030930 2.501797 6.114169
-120.783650 35.539640 33.000000 9.465982 2.370222 6.156615
-120.778089 35.539640 33.000000 9.909450 2.226049 6.189828
-120.772528 35.539640 33.000000 10.360862 2.068781 6.213126
-120.766968 35.539640 33.000000 10.819690 1.897933 6.225809
-120.761407 35.539640 33.000000 11.285338 1.713033 6.227168
-120.755846 35.539640 33.000000 11.757149 1.513628 6.216487
-120.750285 35.539640 33.000000 12.234394 1.299287 6.193045
-120.744724 35.539640 33.000000 12.716278 1.069608 6.156119
-120.739163 35.539640 33.000000 13.201933 0.824219 6.104992
-120.733603 35.539640 33.000000 13.690419 0.562784 6.038951
-120.728042 35.539640 33.000000 14.180722 0.285011 5.957300
-120.722481 35.539640 33.000000 14.671756 -0.009345 5.859357
-120.716920 35.539640 33.000000 15.162359 -0.320477 5.744467
-120.711359 35.539640 33.000000 15.651296 -0.648517 5.612002
-120.705798 35.539640 33.000000 16.137261 -0.993534 5.461371
-120.700238 35.539640 33.000000 16.618876 -1.355525 5.292025
-120.694677 35.539640 33.000000 17.094696 -1.734412 5.103467
-120.689116 35.539640 33.000000 17.563211 -2.130032 4.895253
-120.683555 35.539640 33.000000 18.022850 -2.542134 4.667006
-120.677994 35.539640 33.000000 18.471985 -2.970374 4.418420
-120.672434 35.539640 33.000000 18.908938 -3.414306 4.149269
-120.666873 35.539640 33.000000 19.331987 -3.873382 3.859413
-120.661312 35.539640 33.000000 19.739374 -4.346942 3.548808
-120.655751 35.539640 33.000000 20.129310 -4.834213 3.217511
-120.650190 35.539640 33.000000 20.499989 -5.334307 2.865689
-120.644629 35.539640 33.000000 20.849595 -5.846213 2.493625
-120.639069 35.539640 33.000000 21.176312 -6.368800 2.101725
-120.633508 35.539640 33.000000 21.478338 -6.900813 1.690523
-120.627947 35.539640 33.000000 21.753896 -7.440874 1.260684
-120.622386 35.539640 33.000000 22.001247 -7.987484 0.813015
-120.616825 35.539640 33.000000 22.218704 -8.539023 0.348459
-120.611264 35.539640 33.000000 22.404647 -9.093754 -0.131895
-120.605704 35.539640 33.000000 22.557534 -9.649829 -0.626816
-120.600143 35.539640 33.000000 22.675920 -10.205296 -1.134928
-120.594582 35.539640 33.000000 22.758468 -10.758101 -1.654714
-120.589021 35.539640 33.000000 22.803965 -11.306104 -2.184518
-120.583460 35.539640 33.000000 22.811339 -11.847086 -2.722550
-120.577900 35.539640 33.000000 22.779665 -12.378759 -3.266893
-120.572339 35.539640 33.000000 22.708189 -12.898785 -3.815509
-120.566778 35.539640 33.000000 22.596330 -13.404782 -4.366250
-120.561217 35.539640 33.000000 22.443699 -13.894349 -4.916869
-120.555656 35.539640 33.000000 22.250102 -14.365075 -5.465034
-120.550095 35.539640 33.000000 22.015556 -14.814561 -6.008339
-120.544535 35.539640 33.000000 21.740291 -15.240439 -6.544323
-120.538974 35.539640 33.000000 21.424755 -15.640388 -7.070486
-120.533413 35.539640 33.000000 21.069620 -16.012156 -7.584308
-120.527852 35.539640 33.000000 20.675782 -16.353578 -8.083265
-120.522291 35.539640 33.000000 20.244359 -16.662597 -8.564854
-120.516730 35.539640 33.000000 19.776689 -16.937286 -9.026610
-120.511170 35.539640 33.000000 19.274324 -17.175859 -9.466130
-120.505609 35.539640 33.000000 18.739024 -17.376698 -9.881088
-120.500048 35.539640 33.000000 18.172745 -17.538363 -10.269265
-120.494487 35.539640 33.000000 17.577627 -17.659611 -10.628561
-120.488926 35.539640 33.000000 16.955981 -17.739410 -10.957018
-120.483365 35.539640 33.000000 16.310273 -17.776950 -11.252841
-120.477805 35.539640 33.000000 15.643106 -17.771652 -11.514410
