# lon lat depth_km normal_kPa shear_kPa coulomb_kPa
# strike 189.000000, dip 62.000000, rake -88.000000
-150.424863 61.198775 38.000000 -11.403777 96.609333 92.047822
-150.415446 61.198775 38.000000 -10.295650 99.209718 95.091458
-150.406029 61.198775 38.000000 -9.207795 101.794149 98.111030
-150.396612 61.198775 38.000000 -8.149702 104.356133 101.096252
-150.387194 61.198775 38.000000 -7.131609 106.888989 104.036345
-150.377777 61.198775 38.000000 -6.164486 109.385896 106.920102
-150.368360 61.198775 38.000000 -5.259987 111.839962 109.735967
-150.358943 61.198775 38.000000 -4.430396 114.244293 112.472134
-150.349525 61.198775 38.000000 -3.688542 116.592081 115.116664
-150.340108 61.198775 38.000000 -3.047703 118.876701 117.657620
-150.330691 61.198775 38.000000 -2.521477 121.091816 120.083225
-150.321274 61.198775 38.000000 -2.123630 123.231493 122.382041
-150.311856 61.198775 38.000000 -1.867913 125.290332 124.543167
-150.302439 61.198775 38.000000 -1.767857 127.263598 126.556455
-150.293022 61.198775 38.000000 -1.836529 129.147365 128.412753
-150.283605 61.198775 38.000000 -2.086269 130.938659 130.104151
-150.274187 61.198775 38.000000 -2.528388 132.635606 131.624251
-150.264770 61.198775 38.000000 -3.172849 134.237578 132.968438
-150.255353 61.198775 38.000000 -4.027920 135.745324 134.134156
-150.245936 61.198775 38.000000 -5.099813 137.161105 135.121180
-150.236518 61.198775 38.000000 -6.392305 138.488797 135.931875
-150.227101 61.198775 38.000000 -7.906361 139.733981 136.571437
-150.217684 61.198775 38.000000 -9.639760 140.903999 137.048095
-150.208267 61.198775 38.000000 -11.586733 142.007975 137.373281
-150.198849 61.198775 38.000000 -13.737638 143.056795 137.561740
-150.189432 61.198775 38.000000 -16.078670 144.063039 137.631571
-150.180015 61.198775 38.000000 -18.591628 145.040853 137.604202
-150.170598 61.198775 38.000000 -21.253761 146.005766 137.504262
-150.161180 61.198775 38.000000 -24.037694 146.974443 137.359365
-150.151763 61.198775 38.000000 -26.911463 147.964368 137.199783
-150.142346 61.198775 38.000000 -29.838663 148.993469 137.058004
-150.132929 61.198775 38.000000 -32.778728 150.079672 136.968181
-150.123511 61.198775 38.000000 -35.687346 151.240400 136.965462
-150.114094 61.198775 38.000000 -38.517020 152.492025 137.085217
-150.104677 61.198775 38.000000 -41.217775 153.849276 137.362166
-150.095260 61.198775 38.000000 -43.737996 155.324625 137.829427
-150.085842 61.198775 38.000000 -46.025410 156.927671 138.517507
-150.076425 61.198775 38.000000 -48.028173 158.664526 139.453257
-150.067008 61.198775 38.000000 -49.696046 160.537248 140.658830
-150.057591 61.198775 38.000000 -50.981641 162.543325 142.150669
-150.048173 61.198775 38.000000 -51.841693 164.675243 143.938566
