>       GMT_LONLAT                                                                              
> Shore Bin # 10288, Level 1
-151.090135042	61.1197985809
-151.089829862	61.1211108568
-151.08986038	61.1242999924
-151.08657969	61.1258564126
-151.086396582	61.1260242618
-151.085770962	61.1262531472
-151.08532845	61.1270771344
-151.083497368	61.128221561
-151.083329519	61.128938735
-151.082108797	61.1297779812
-151.08174258	61.1306324865
-151.08003357	61.1318074311
-151.080079347	61.1322804608
-151.078721294	61.1331654841
-151.078355077	61.1339436942
-151.076722362	61.1350881209
-151.076997024	61.1364461738
-151.074357214	61.1377279316
-151.073411154	61.1389486534
-151.071580072	61.1400320439
-151.071366445	61.1404745556
-151.071412222	61.1412832837
-151.072190433	61.1419699397
-151.073884184	61.1427786679
-151.076585031	61.1432822156
-151.076478218	61.1436636912
-151.074967575	61.1441672389
-151.073105974	61.1440299077
-151.070313573	61.1441062028
-151.06552224	61.146364538
-151.065110246	61.1472190433
-151.06381323	61.1481651026
-151.063248646	61.1489738308
-151.060410468	61.1506981003
-151.060273136	61.151888304
-151.059494926	61.1527275502
-151.057923247	61.1535515373
-151.056412604	61.1550774395
-151.051422904	61.1576409552
-151.05038529	61.1583581292
-151.050171664	61.1591058213
-151.045532921	61.1615320058
-151.045105669	61.162386511
-151.044007019	61.1631647211
-151.04383917	61.1638666361
-151.042191196	61.1649195087
-151.041855497	61.1665064469
-151.035385672	61.1698939498
-151.035217823	61.1708094911
-151.034134432	61.1714656291
-151.032272831	61.1732204166
-151.03183032	61.1740596628
-151.030609598	61.1748378729
-151.03010605	61.1756923781
-151.02932784	61.1760891127
-151.028717479	61.1772793164
-151.02699321	61.178393225
-151.026688029	61.1787747005
-151.02433814	61.1795834287
-151.023666743	61.1799649042
-151.023605707	61.1809414817
-151.022278172	61.1815518425
-151.019775692	61.1815823606
-151.018829633	61.1816891737
-151.017608911	61.1823605707
-151.015579461	61.182604715
-151.013687343	61.1825284199
-151.009689479	61.1844510567
-151.00827039	61.1849393454
-151.00639353	61.1849240864
-151.003219654	61.1857785916
-151.001327535	61.1858091096
-151	61.1865720607
> Shore Bin # 10288, Level 2
-151.621118486	61.4386053254
-151.608331426	61.4380560006
-151.596673533	61.4366674296
-151.585275044	61.435553521
-151.576394293	61.4330510414
-151.567772946	61.4302738994
-151.559166857	61.4274967575
-151.548882277	61.4258335241
-151.540276188	61.4230563821
-151.530006867	61.4211184863
-151.519996948	61.4191653315
-151.509727626	61.4172274357
-151.499717708	61.4152742809
-151.489723049	61.4133363851
-151.48221561	61.4099946593
-151.477775235	61.4052796216
-151.483329519	61.4011139086
-151.493339437	61.3991607538
-151.503059434	61.3969481956
-151.514442664	61.3955596246
-151.521385519	61.3919432364
-151.526939803	61.3877775235
-151.533882658	61.3844510567
-151.546944381	61.3836118105
-151.558327611	61.3847257191
-151.568612192	61.3866636149
-151.578606851	61.3886167697
-151.591393912	61.3891660945
-151.605828946	61.3888914321
-151.618616007	61.3880521859
-151.631387808	61.3872281987
-151.644449531	61.3863889525
-151.657221332	61.3869382773
-151.668894484	61.3883268482
-151.676112001	61.391668574
-151.681940948	61.3955596246
-151.683894102	61.4016632334
-151.682780194	61.4077821012
-151.678614481	61.4113832303
-151.673060197	61.4155489433
-151.669169146	61.4202792401
-151.666392004	61.4258335241
-151.6683299	61.4319371328
-151.671381704	61.4372167544
-151.674448768	61.4427710384
-151.668604562	61.4413824674
-151.655832761	61.4408331426
-151.644159609	61.439719234
-151.629999237	61.439719234
-151.621118486	61.4386053254
> Shore Bin # 10288, Level 2
-151.55194934	61.9805600061
-151.547219043	61.9772182803
-151.541390097	61.9730525673
-151.5366598	61.9683375296
-151.530556191	61.964446479
-151.526115816	61.9597161822
-151.521385519	61.9550011444
-151.516670481	61.9502708476
-151.512214847	61.9455558099
-151.507499809	61.9408255131
-151.503059434	61.9361104753
-151.50888838	61.9380483711
-151.515007248	61.9419394217
-151.522499428	61.9452811475
-151.530006867	61.9486076143
-151.537224384	61.95194934
-151.544716564	61.9552758068
-151.550835431	61.9594415198
-151.559716182	61.9619439994
-151.567223621	61.9652704662
-151.574441138	61.968612192
-151.580560006	61.9725032425
-151.585275044	61.9774929427
-151.589715419	61.9822232395
-151.590280003	61.9888914321
-151.584451057	61.993057145
-151.578881514	61.997222858
-151.581673915	61.994445716
-151.579995422	61.9911039902
-151.566948959	61.9905546654
-151.558052949	61.9877775235
-151.55194934	61.9838864729
-151.55194934	61.9805600061
> Shore Bin # 10289, Level 1
-151	61.1865720607
-150.999984741	61.1865873198
-150.995284962	61.1872739757
-150.99438468	61.1872434577
-150.99282826	61.1878538186
-150.990218967	61.188174258
-150.98939498	61.1887235828
-150.986831464	61.1890897993
-150.983031968	61.1903868162
-150.977050431	61.1907988098
-150.976302739	61.1911955444
-150.972396429	61.191668574
-150.970687419	61.1921416037
-150.968444343	61.1923857481
-150.967467765	61.1928892958
-150.965697719	61.1932707713
-150.964248112	61.1932555123
-150.962325475	61.1937743191
-150.959105821	61.1940337224
-150.957274739	61.1949645228
-150.955840391	61.1954222934
-150.9538262	61.1956054017
-150.952605478	61.1963836118
-150.951247425	61.1967498283
-150.950438697	61.19719234
-150.949965667	61.1981078813
-150.949172198	61.1986724651
-150.949187457	61.1998626688
-150.947692073	61.2008087282
-150.947051194	61.2013580529
-150.946715496	61.2026703288
-150.947020676	61.2039978637
-150.948271916	61.2046387427
-150.948256657	61.2053253986
-150.951338979	61.2071869993
-150.951720455	61.2077210651
-150.951720455	61.2115205615
-150.947188525	61.2143892576
-150.945754177	61.2147554742
-150.944579232	61.2155336843
-150.941603723	61.2158388647
-150.938979171	61.2165255207
-150.934218357	61.216754406
-150.933562219	61.2165560388
-150.933562219	61.2162203403
-150.934996567	61.2157167926
-150.939559014	61.2135347524
-150.939604791	61.2127260243
-150.942366674	61.2124208438
-150.943190661	61.2118104829
-150.943282216	61.2108339055
-150.944853895	61.2102235447
-150.944853895	61.2098268101
-150.942915999	61.2087281605
-150.941771572	61.2084229801
-150.935606928	61.208331426
-150.933089189	61.207660029
-150.927748531	61.2075226978
-150.926802472	61.2073853666
-150.926146334	61.2068055238
-150.921660182	61.2064698253
-150.911497673	61.2064698253
-150.907698177	61.2074464027
-150.902693217	61.2073548486
-150.90171664	61.2075226978
-150.901106279	61.2079194324
-150.899443046	61.2082246128
-150.893385214	61.208361944
-150.893034257	61.2086976425
-150.887006943	61.2091096361
-150.8854963	61.2098878462
-150.88299382	61.2100862135
-150.882856489	61.210467689
-150.8805066	61.2107728695
-150.879606317	61.2112764172
-150.8764477	61.2115205615
-150.873228046	61.2131685359
-150.873075456	61.2135805295
-150.870588235	61.2140535592
-150.869214923	61.2149385824
-150.867170214	61.2157015335
-150.865690089	61.2157473106
-150.86489662	61.2161898222
-150.863920043	61.2164492256
-150.861448081	61.2163118944
-150.858533608	61.2172732128
-150.856717784	61.2175783932
-150.855893797	61.2179751278
-150.853940642	61.2183108263
-150.851422904	61.2191653315
-150.850141146	61.2191958495
-150.848996719	61.2197451743
-150.846356909	61.2201724269
-150.845670253	61.2206607156
-150.845136187	61.2226138705
-150.844052796	61.2229190509
-150.843610285	61.2241702907
-150.842526894	61.2246738384
-150.842145418	61.225055314
-150.842023346	61.2263065537
-150.840665293	61.2273899443
-150.838391699	61.228580148
-150.837354086	61.2289158465
-150.835645075	61.2283817807
-150.834729534	61.2284122988
-150.832867933	61.2277256428
-150.827664607	61.2273289082
-150.824032959	61.2274509804
-150.823117418	61.2280003052
-150.821728847	61.2283360037
-150.820035096	61.2282444495
-150.818936446	61.2288548104
-150.818081941	61.2290531777
-150.816449226	61.2289768826
-150.815503166	61.2290836957
-150.813809415	61.2297550927
-150.81232929	61.229938201
-150.811367971	61.2305027848
-150.810086213	61.2307164111
-150.807553216	61.2307774472
-150.804257267	61.2322728313
-150.800946059	61.2324406806
-150.799465934	61.2330052644
-150.798245212	61.2332494087
-150.796643015	61.2331731136
-150.795422293	61.2331883726
-150.794476234	61.2336919203
-150.793255512	61.2340276188
-150.79125658	61.2339971008
-150.790447852	61.2340886549
-150.789806973	61.2345616846
-150.788326848	61.2347447929
-150.785854887	61.2346990158
-150.784115358	61.2349126421
-150.78300145	61.2355840391
-150.779034104	61.2357824063
-150.777141985	61.2364385443
-150.773525597	61.2366063935
-150.77315938	61.236942092
-150.77222858	61.2373388266
-150.769329366	61.2373846036
-150.767284657	61.2382238499
-150.764950027	61.2382543679
-150.759853513	61.2393072404
-150.759502556	61.239688716
-150.756084535	61.2412756542
-150.753063249	61.2415808347
-150.75117113	61.2421606775
-150.749004349	61.2423590448
-150.747997253	61.2428625925
-150.745754177	61.243228809
-150.743312734	61.2441138323
-150.7407187	61.2452429999
-150.739253834	61.2461432822
-150.738780804	61.248081178
-150.738246738	61.2485236896
-150.73728542	61.2488899062
-150.73478294	61.2491340505
-150.722941939	61.2491035325
-150.721965362	61.2492713817
-150.72121767	61.2497291524
-150.720271611	61.2498664836
-150.714366369	61.2499427787
-150.711909667	61.2506446937
-150.709559777	61.2507820249
-150.707667659	61.2510261692
-150.704585336	61.2528572519
-150.701533532	61.2535591669
-150.693949798	61.257145037
-150.693995575	61.257862211
-150.693003738	61.2586404211
-150.692057679	61.2589761196
-150.688532845	61.2611429007
-150.686976425	61.2614938582
-150.68627451	61.2614938582
-150.682978561	61.2626382849
-150.682246128	61.2630350195
-150.682169833	61.2639505608
-150.680949111	61.264774548
-150.67800412	61.2658579385
-150.676920729	61.2666361486
-150.676920729	61.2676737621
-150.675364309	61.268284123
-150.675104906	61.2697489891
-150.673853666	61.2708018616
-150.673533227	61.2720073243
-150.673777371	61.2740062562
-150.672007324	61.2749980926
-150.671946288	61.2760814832
-150.670420386	61.2777294575
-150.670313573	61.2803845274
-150.669810025	61.2810559243
-150.668833448	61.281498436
-150.668726635	61.2827496757
-150.667063401	61.2842145418
-150.667032883	61.2847180896
-150.665644312	61.2855573358
-150.66504921	61.2871442741
-150.663920043	61.2880903334
-150.663172351	61.2901960784
-150.663950561	61.2907759213
-150.664698253	61.2908827344
-150.665445945	61.2920576791
-150.665354391	61.2923933776
-150.663660639	61.2932173648
-150.663614862	61.2952773327
-150.662806134	61.2955062181
-150.662058442	61.2959945068
-150.661554894	61.2980849928
-150.661753262	61.2986648356
-150.663111315	61.2996108949
-150.663660639	61.3011367971
-150.664393072	61.3013351644
-150.667032883	61.3036087587
-150.667475395	61.3106431678
-150.666590372	61.3114213779
-150.66131075	61.3140001526
-150.66053254	61.3147173266
-150.660502022	61.3152513924
-150.659861143	61.3161364157
-150.658106355	61.3168078126
-150.657419699	61.3167772946
-150.655924315	61.3160753796
-150.654505226	61.3159380484
-150.653727016	61.3154650187
-150.653284504	61.3145494774
-150.653559167	61.3142290379
-150.655329213	61.3141985199
-150.657419699	61.3138933394
-150.66208896	61.3127489128
-150.665171283	61.3113908598
-150.665949493	61.310826276
-150.666437781	61.3098649577
-150.666437781	61.3067826352
-150.665033951	61.3048905165
-150.663584344	61.3042191196
-150.661753262	61.3029373617
-150.661585412	61.302418555
-150.66053254	61.3018387121
-150.659586481	61.3004501411
-150.658472572	61.299641413
-150.65850309	61.2959182116
-150.657892729	61.2945601587
-150.655863279	61.2933089189
-150.654856184	61.2934767681
-150.652307927	61.2946059358
-150.650308995	61.2959792477
-150.648889906	61.2979476616
-150.649393454	61.3034103914
-150.649088273	61.3074387732
-150.647501335	61.3082169833
-150.647226673	61.308690013
-150.647333486	61.3091935607
-150.64632639	61.3090562295
-150.645838102	61.3078049897
-150.647562371	61.3070267796
-150.648111696	61.3064774548
-150.648111696	61.2954757
-150.645944915	61.2942854963
-150.644556344	61.2938124666
-150.643472953	61.2923628595
-150.641641871	61.2914778363
-150.640939956	61.2908827344
-150.640115969	61.2893263142
-150.639337758	61.2888685435
-150.638895247	61.2883344778
-150.640115969	61.2868390936
-150.64055848	61.2840772107
-150.639673457	61.2827801938
-150.638284886	61.2824139773
-150.637079423	61.2823834592
-150.636118105	61.2825818265
-150.635477226	61.2831616693
-150.635446708	61.2840009155
-150.634058137	61.2847180896
-150.635446708	61.2853894865
-150.63588922	61.2861982147
-150.637308309	61.2874647135
-150.636560616	61.2877241169
-150.635645075	61.2874494545
-150.635004196	61.286442359
-150.633447776	61.2853284504
-150.633249409	61.2848401617
-150.631967651	61.2841077287
-150.631387808	61.2831464103
-150.630533303	61.2827191577
-150.628534371	61.2825207904
-150.624856947	61.2826886397
-150.624002441	61.2831158923
-150.623437858	61.2840772107
-150.621881437	61.2842145418
-150.620645457	61.283634699
-150.620111391	61.2831158923
-150.619668879	61.2812237736
-150.618616007	61.2806897078
-150.618448157	61.2800488289
-150.616281376	61.2786144808
-150.614251926	61.2778362707
-150.609170672	61.2773937591
-150.603250172	61.2774395361
-150.601220722	61.2776379034
-150.600335698	61.2779736019
-150.600198367	61.2783093004
-150.599450675	61.2786449989
-150.597283894	61.2789959564
-150.595361257	61.2798352026
-150.592004273	61.2800030518
-150.59125658	61.2803387503
-150.590188449	61.2817730983
-150.590112154	61.2832227054
-150.590554665	61.283604181
-150.591973754	61.2839703975
-150.593392844	61.2848554208
-150.593835355	61.2858319982
-150.593362325	61.2871900511
-150.592614633	61.2879377432
-150.591836423	61.2881971466
-150.590249485	61.2877241169
-150.589532311	61.2873121233
-150.588250553	61.2874494545
-150.587060349	61.2887464714
-150.585687037	61.2895857176
-150.5850309	61.2923018235
-150.583642329	61.2931410697
-150.583215076	61.2940260929
-150.583169299	61.2947280079
-150.58455787	61.2955062181
-150.585061418	61.2960860609
-150.585076677	61.2975051499
-150.586007477	61.2978561074
-150.5868925	61.2991073472
-150.586724651	61.2998550393
-150.585473411	61.3006332494
-150.58486305	61.3022812238
-150.58486305	61.3033035782
-150.585442893	61.3042191196
-150.586221103	61.3046463722
-150.586633097	61.3051041428
-150.587335012	61.3098649577
-150.588006409	61.3105516136
-150.592721447	61.312916762
-150.593835355	61.3133287556
-150.598840314	61.3159380484
-150.600030518	61.3163042649
-150.601083391	61.3167772946
-150.601754788	61.3183947509
-150.603250172	61.319142443
-150.603662165	61.3197833219
-150.603891051	61.3233844511
-150.604577707	61.324742504
-150.604638743	61.3258869306
-150.603921569	61.3270771344
-150.603662165	61.3291981384
-150.604562448	61.3314412146
-150.604715038	61.3322194247
-150.602670329	61.3330586709
-150.602243076	61.3335622187
-150.602471962	61.3341420615
-150.601693751	61.3349660487
-150.595422293	61.3376668956
-150.593865873	61.3390554665
-150.589532311	61.3413290608
-150.5868925	61.3423666743
-150.587197681	61.3488670176
-150.588189517	61.3496147097
-150.588387884	61.350530251
-150.589715419	61.3513084611
-150.590417334	61.351888304
-150.590493629	61.3536125734
-150.590249485	61.3540550851
-150.589227131	61.3545586328
-150.588326848	61.3555504692
-150.588418402	61.3564660105
-150.587640192	61.3571374075
-150.583031968	61.359578851
-150.581338216	61.3599450675
-150.575020981	61.3602197299
-150.573281453	61.3601892119
-150.570336461	61.3593957427
-150.567727169	61.3593652247
-150.565804532	61.3585259785
-150.563195239	61.3584191653
-150.561638819	61.3586175326
-150.559914549	61.3594415198
-150.559197375	61.3594720378
-150.558617533	61.3602197299
-150.557808804	61.3605554284
-150.555474174	61.3608300908
-150.552285039	61.3624933242
-150.54789044	61.3625238422
-150.546471351	61.3627222095
-150.544609751	61.3634393835
-150.538918135	61.3633936065
-150.536614023	61.3620050355
-150.535973144	61.3599145495
-150.535805295	61.3576867323
-150.536888685	61.3558403906
-150.536919203	61.3553368429
-150.537499046	61.3544213016
-150.540169375	61.353276875
-150.540611887	61.3521324483
-150.542915999	61.3517814908
-150.544228275	61.3513389792
-150.551583124	61.3472495613
-150.553994049	61.3464408331
-150.555550469	61.3463035019
-150.559365225	61.3447165637
-150.560723278	61.3438315404
-150.561577783	61.3434958419
-150.563698787	61.3423361563
-150.565194171	61.3418631266
-150.565697719	61.341466392
-150.56552987	61.340077821
-150.566445411	61.339360647
-150.565331502	61.3384451057
-150.56505684	61.3360341802
-150.563057908	61.3340505074
-150.563057908	61.3324788281
-150.561196307	61.3316395819
-150.560860609	61.3302510109
-150.561165789	61.3295796139
-150.561394675	61.326161593
-150.561104753	61.3252002747
-150.559975586	61.3244220645
-150.559502556	61.3233844511
-150.559533074	61.3196154726
-150.558449683	61.3184100099
-150.558022431	61.3162737469
-150.556252384	61.3149462119
-150.556145571	61.312886244
-150.556694896	61.3107194629
-150.554757	61.3094987411
-150.555001144	61.3064774548
-150.556725414	61.3054245823
-150.556084535	61.3032425422
-150.556725414	61.3008010986
-150.55507744	61.2990005341
-150.554665446	61.2939650568
-150.553307393	61.2931715877
-150.553139544	61.2923018235
-150.551659419	61.2912489509
-150.551506828	61.2902265965
-150.550194553	61.289219501
-150.550026703	61.2882429236
-150.548943313	61.2868085756
-150.546395056	61.2856641489
-150.544167239	61.285694667
-150.543251698	61.2852826734
-150.542641337	61.2841382467
-150.541252766	61.2836957351
-150.540337224	61.2828870069
-150.539894713	61.2808880751
-150.539055467	61.2799420157
-150.538612955	61.2782482643
-150.537529564	61.2778667887
-150.5366598	61.2767833982
-150.536614023	61.27597467
-150.535530632	61.2751049058
-150.534920272	61.2733348592
-150.533272297	61.2719157702
-150.533165484	61.2690775921
-150.53244831	61.2686655985
-150.531837949	61.2675516899
-150.532082094	61.2663004501
-150.531639582	61.2657206073
-150.530617227	61.2649118791
-150.529808499	61.2645609216
-150.526420996	61.26411841
-150.526588846	61.2633096818
-150.525169757	61.2621957733
-150.522728313	61.2611123827
-150.521278706	61.2601358053
-150.51793698	61.2587472343
-150.515922789	61.2575875486
-150.513969635	61.2569161517
-150.510200656	61.2549172198
-150.504859998	61.2525215534
-150.502861067	61.2521400778
-150.501640345	61.2513313497
-150.497413596	61.2491950866
-150.495445182	61.2484168765
-150.49236286	61.2483100633
-150.491584649	61.248111696
-150.489997711	61.2472266728
-150.487724117	61.2471961547
-150.48627451	61.2465857939
-150.484611276	61.2466163119
-150.483085374	61.2465247578
-150.482139315	61.2458381018
-150.477088579	61.2455634394
-150.476890211	61.2452277409
-150.475837339	61.2449225605
-150.471808957	61.2447241932
-150.471305409	61.2441443503
-150.470496681	61.2439459831
-150.469642176	61.2440527962
-150.468696117	61.243915465
-150.466727703	61.2433356222
-150.460227359	61.2430304417
-150.45897612	61.242496376
-150.455359731	61.2423132677
-150.453498131	61.243198291
-150.44258793	61.2430762188
-150.44150454	61.2432440681
-150.439444572	61.2440527962
-150.430334936	61.2440527962
-150.428503853	61.2447241932
-150.426810101	61.2449683375
-150.422690166	61.2451667048
-150.419363699	61.2450598917
-150.418616007	61.2455024033
-150.415976196	61.2457160296
-150.409857328	61.2456702525
-150.408834974	61.2462806134
-150.407415885	61.2465857939
-150.403006027	61.246723125
-150.402273594	61.2471046006
-150.401083391	61.247394522
-150.397055009	61.2475318532
-150.395330739	61.2481422141
-150.393865873	61.2483405814
-150.379308766	61.2483405814
-150.373998627	61.2482185092
-150.352666514	61.2482795453
-150.351216907	61.2488593881
-150.349752041	61.2489967193
-150.346471351	61.2499732967
-150.330861372	61.2499427787
-150.328725109	61.2500343328
-150.327000839	61.2506141756
-150.324773022	61.2520485237
-150.323781186	61.2523842222
-150.319172961	61.2524757763
-150.317692836	61.252994583
-150.316746777	61.2531319142
-150.310582132	61.2532997635
-150.308415351	61.2538948653
-150.30702678	61.2547188525
-150.306721599	61.2555275807
-150.303471427	61.2574502174
-150.303105211	61.261997406
-150.30421912	61.2628366522
-150.305668727	61.2648661021
-150.307942321	61.2649423972
-150.308552682	61.2659494926
-150.31013962	61.2664682994
-150.311360342	61.2666056306
-150.313084611	61.2679789425
-150.313389792	61.2701915007
-150.313221942	61.2705271992
-150.311665522	61.2709697108
-150.310307469	61.2702525368
-150.309498741	61.2700541695
-150.307942321	61.2701457237
-150.307972839	61.2695353628
-150.306248569	61.2678263523
-150.302357519	61.2663920043
-150.301777676	61.2659647517
-150.301747158	61.2651712825
-150.300526436	61.2642557412
-150.298695354	61.2633554589
-150.297856107	61.2624093996
-150.293217365	61.259922179
-150.293247883	61.2594644083
-150.291447318	61.2581368734
-150.290943771	61.2570840009
-150.290028229	61.2565499351
-150.289997711	61.2559243153
-150.287251087	61.254383154
-150.286335546	61.2540321965
-150.285831998	61.2517433433
-150.284000916	61.2510872053
-150.277164874	61.2505836576
-150.274616617	61.2499732967
-150.27035935	61.2499427787
-150.266498817	61.250888838
-150.263752193	61.252277409
-150.261585412	61.2525520714
-150.25975433	61.2533913176
-150.257969024	61.2534676127
-150.254856184	61.2540321965
-150.25319295	61.2542153048
-150.244754711	61.2542153048
-150.244052796	61.2546120394
-150.242694743	61.2549172198
-150.239948119	61.255024033
-150.238132296	61.2558022431
-150.236942092	61.2559395743
-150.225558862	61.255771725
-150.221805142	61.2567788205
-150.216830701	61.2566720073
-150.215243763	61.2573891814
-150.214251926	61.2576333257
-150.16224918	61.2575265126
-150.160112917	61.2565804532
-150.155474174	61.2567788205
-150.136995499	61.2566720073
-150.134828717	61.2558632792
-150.129137102	61.2559243153
-150.126756695	61.255085069
-150.103639277	61.2549172198
-150.10202182	61.254383154
-150.100633249	61.2541084916
-150.095307851	61.2540627146
-150.093965057	61.253635462
-150.092439155	61.2534370947
-150.087937743	61.2533302815
-150.0854963	61.2526741436
-150.08128481	61.2523842222
-150.080827039	61.2520027466
-150.079575799	61.2516670481
-150.074494545	61.251560235
-150.071839475	61.2509956512
-150.063050278	61.2507515068
-150.058274205	61.2497749294
-150.053498131	61.2491645686
-150.052689403	61.2486457618
-150.051194018	61.2484473945
-150.047165637	61.2484168765
-150.045243	61.2477149615
-150.041550317	61.2474708171
-150.041275654	61.2468604562
-150.039993896	61.2464789807
-150.035248341	61.2464942397
-150.034134432	61.2460517281
-150.03260853	61.2457465476
-150.029526207	61.2458075837
-150.028610666	61.2455024033
-150.027496757	61.24461738
-150.025467308	61.2441138323
-150.022644388	61.2440527962
-150.019745174	61.2426642252
-150.017578393	61.2422217136
-150.01699855	61.2418554971
-150.015716793	61.2415503166
-150.013000687	61.2416113527
-150.011306935	61.2407263294
-150.007965209	61.2408636606
-150.007522698	61.2404669261
-150.006424048	61.2401922637
-150.005554284	61.2401922637
-150.002304112	61.2408026246
-150.001358053	61.2408331426
-150	61.2402075227
> Shore Bin # 10289, Level 1
-150.288502327	61.1259479667
-150.287693599	61.1244373236
-150.286305028	61.1241321431
-150.281971466	61.124055848
-150.279438468	61.1233844511
-150.266468299	61.1232166018
-150.264942397	61.1226977951
-150.264026856	61.1224994278
