# construct_concentrated_source_patches_fault.py Namespace(cstype='COSINE', lon_btc=-150.064, lat_btc=61.337, depth_btc=44.96, length=15.0, width=11.0, num_patch_length=15, num_patch_width=11, moment_mag=7.1, strike=6.0, rake=-93.0, dip=28.0, sigma_length=7.5, sigma_width=5.5, rigidity=72000000000.0, out_file='cosine_fault_EastDipping.txt')
# Source_Patch: strike rake dip length_km width_km lon lat depth_km slip_m tensile
Source_Patch: 6.0 -93.0 28.0 1.0 1.0 -150.064 61.337 44.96 0.15404123861265184 0 
Source_Patch: 6.0 -93.0 28.0 1.0 1.0 -150.06203672636133 61.34595965671503 44.96 0.4553913745387101 0 
Source_Patch: 6.0 -93.0 28.0 1.0 1.0 -150.06007345272266 61.35491931343006 44.96 0.7368387221871665 0 
Source_Patch: 6.0 -93.0 28.0 1.0 1.0 -150.058110179084 61.363878970145095 44.96 0.98608268193157 0 
Source_Patch: 6.0 -93.0 28.0 1.0 1.0 -150.05614690544536 61.37283862686012 44.96 1.1922300967258765 0 
Source_Patch: 6.0 -93.0 28.0 1.0 1.0 -150.0541836318067 61.38179828357515 44.96 1.3462713353385285 0 
Source_Patch: 6.0 -93.0 28.0 1.0 1.0 -150.05222035816803 61.39075794029018 44.96 1.4414740564702802 0 
Source_Patch: 6.0 -93.0 28.0 1.0 1.0 -150.05025708452936 61.39971759700521 44.96 1.4736774443743328 0 
Source_Patch: 6.0 -93.0 28.0 1.0 1.0 -150.0482938108907 61.40867725372024 44.96 1.4414740564702802 0 
Source_Patch: 6.0 -93.0 28.0 1.0 1.0 -150.04633053725203 61.41763691043527 44.96 1.3462713353385285 0 
Source_Patch: 6.0 -93.0 28.0 1.0 1.0 -150.04436726361337 61.4265965671503 44.96 1.1922300967258765 0 
Source_Patch: 6.0 -93.0 28.0 1.0 1.0 -150.0424039899747 61.435556223865326 44.96 0.98608268193157 0 
Source_Patch: 6.0 -93.0 28.0 1.0 1.0 -150.04044071633606 61.444515880580354 44.96 0.7368387221871665 0 
Source_Patch: 6.0 -93.0 28.0 1.0 1.0 -150.0384774426974 61.45347553729539 44.96 0.4553913745387101 0 
Source_Patch: 6.0 -93.0 28.0 1.0 1.0 -150.03651416905873 61.46243519401042 44.96 0.15404123861265184 0 
Source_Patch: 6.0 -93.0 28.0 1.0 1.0 -150.04750715621498 61.33616853013489 45.42947156278589 0.4496442108040785 0 
Source_Patch: 6.0 -93.0 28.0 1.0 1.0 -150.0455439346941 61.34512818684992 45.42947156278589 1.329281022767789 0 
Source_Patch: 6.0 -93.0 28.0 1.0 1.0 -150.04358071317327 61.35408784356495 45.42947156278589 2.150821875438506 0 
Source_Patch: 6.0 -93.0 28.0 1.0 1.0 -150.0416174916524 61.36304750027998 45.42947156278589 2.8783614913641276 0 
Source_Patch: 6.0 -93.0 28.0 1.0 1.0 -150.03965427013154 61.37200715699501 45.42947156278589 3.480102898206294 0 
Source_Patch: 6.0 -93.0 28.0 1.0 1.0 -150.0376910486107 61.38096681371004 45.42947156278589 3.9297471090103726 0 
Source_Patch: 6.0 -93.0 28.0 1.0 1.0 -150.03572782708983 61.38992647042507 45.42947156278589 4.2076425141319165 0 
Source_Patch: 6.0 -93.0 28.0 1.0 1.0 -150.03376460556896 61.398886127140095 45.42947156278589 4.30164375087701 0 
Source_Patch: 6.0 -93.0 28.0 1.0 1.0 -150.03180138404812 61.40784578385513 45.42947156278589 4.2076425141319165 0 
Source_Patch: 6.0 -93.0 28.0 1.0 1.0 -150.02983816252726 61.41680544057016 45.42947156278589 3.9297471090103726 0 
Source_Patch: 6.0 -93.0 28.0 1.0 1.0 -150.0278749410064 61.425765097285186 45.42947156278589 3.480102898206294 0 
Source_Patch: 6.0 -93.0 28.0 1.0 1.0 -150.02591171948555 61.434724754000214 45.42947156278589 2.8783614913641276 0 
Source_Patch: 6.0 -93.0 28.0 1.0 1.0 -150.02394849796468 61.44368441071524 45.42947156278589 2.150821875438506 0 
Source_Patch: 6.0 -93.0 28.0 1.0 1.0 -150.02198527644381 61.45264406743028 45.42947156278589 1.329281022767789 0 
Source_Patch: 6.0 -93.0 28.0 1.0 1.0 -150.02002205492298 61.461603724145306 45.42947156278589 0.4496442108040785 0 
Source_Patch: 6.0 -93.0 28.0 1.0 1.0 -150.03101431242996 61.33533706026978 45.89894312557178 0.708819683173247 0 
Source_Patch: 6.0 -93.0 28.0 1.0 1.0 -150.02905114302374 61.34429671698481 45.89894312557178 2.0954802280708633 0 
Source_Patch: 6.0 -93.0 28.0 1.0 1.0 -150.02708797361748 61.353256373699836 45.89894312557178 3.3905582317720384 0 
Source_Patch: 6.0 -93.0 28.0 1.0 1.0 -150.02512480421126 61.36221603041487 45.89894312557178 4.5374525710412845 0 
Source_Patch: 6.0 -93.0 28.0 1.0 1.0 -150.02316163480504 61.3711756871299 45.89894312557178 5.486038459842902 0 
Source_Patch: 6.0 -93.0 28.0 1.0 1.0 -150.02119846539878 61.38013534384493 45.89894312557178 6.194858143016148 0 
Source_Patch: 6.0 -93.0 28.0 1.0 1.0 -150.01923529599256 61.389095000559955 45.89894312557178 6.632932799112147 0 
Source_Patch: 6.0 -93.0 28.0 1.0 1.0 -150.01727212658633 61.39805465727498 45.89894312557178 6.781116463544076 0 
Source_Patch: 6.0 -93.0 28.0 1.0 1.0 -150.01530895718008 61.40701431399002 45.89894312557178 6.632932799112147 0 
Source_Patch: 6.0 -93.0 28.0 1.0 1.0 -150.01334578777386 61.415973970705046 45.89894312557178 6.194858143016148 0 
Source_Patch: 6.0 -93.0 28.0 1.0 1.0 -150.01138261836763 61.424933627420074 45.89894312557178 5.486038459842902 0 
Source_Patch: 6.0 -93.0 28.0 1.0 1.0 -150.00941944896138 61.4338932841351 45.89894312557178 4.5374525710412845 0 
Source_Patch: 6.0 -93.0 28.0 1.0 1.0 -150.00745627955516 61.44285294085013 45.89894312557178 3.3905582317720384 0 
Source_Patch: 6.0 -93.0 28.0 1.0 1.0 -150.00549311014893 61.451812597565166 45.89894312557178 2.0954802280708633 0 
Source_Patch: 6.0 -93.0 28.0 1.0 1.0 -150.00352994074268 61.460772254280194 45.89894312557178 0.708819683173247 0 
Source_Patch: 6.0 -93.0 28.0 1.0 1.0 -150.01452146864497 61.33450559040467 46.368414688357674 0.9105708003246905 0 
Source_Patch: 6.0 -93.0 28.0 1.0 1.0 -150.01255835135018 61.343465247119696 46.368414688357674 2.6919160875964057 0 
