# lon lat depth_km normal_kPa shear_kPa coulomb_kPa
# strike 140.000000, dip 89.900000, rake 180.000000
-120.894866 35.539640 29.500000 2.662654 3.295611 4.360673
-120.889306 35.539640 29.500000 2.910853 3.311664 4.476005
-120.883745 35.539640 29.500000 3.168654 3.323587 4.591049
-120.878184 35.539640 29.500000 3.436235 3.331043 4.705537
-120.872623 35.539640 29.500000 3.713760 3.333678 4.819182
-120.867062 35.539640 29.500000 4.001378 3.331123 4.931674
-120.861502 35.539640 29.500000 4.299224 3.322992 5.042681
-120.855941 35.539640 29.500000 4.607413 3.308885 5.151850
-120.850380 35.539640 29.500000 4.926040 3.288388 5.258804
-120.844819 35.539640 29.500000 5.255177 3.261071 5.363142
-120.839258 35.539640 29.500000 5.594873 3.226489 5.464438
-120.833697 35.539640 29.500000 5.945147 3.184184 5.562243
-120.828137 35.539640 29.500000 6.305990 3.133688 5.656084
-120.822576 35.539640 29.500000 6.677358 3.074517 5.745460
-120.817015 35.539640 29.500000 7.059173 3.006180 5.829850
-120.811454 35.539640 29.500000 7.451320 2.928176 5.908704
-120.805893 35.539640 29.500000 7.853642 2.839994 5.981451
-120.800332 35.539640 29.500000 8.265935 2.741122 6.047496
-120.794772 35.539640 29.500000 8.687953 2.631039 6.106221
-120.789211 35.539640 29.500000 9.119397 2.509227 6.156986
-120.783650 35.539640 29.500000 9.559916 2.375167 6.199134
-120.778089 35.539640 29.500000 10.009101 2.228345 6.231986
-120.772528 35.539640 29.500000 10.466488 2.068253 6.254848
-120.766968 35.539640 29.500000 10.931549 1.894393 6.267013
-120.761407 35.539640 29.500000 11.403692 1.706285 6.267761
-120.755846 35.539640 29.500000 11.882258 1.503462 6.256365
-120.750285 35.539640 29.500000 12.366519 1.285483 6.232090
-120.744724 35.539640 29.500000 12.855679 1.051932 6.194203
-120.739163 35.539640 29.500000 13.348864 0.802426 6.141972
-120.733603 35.539640 29.500000 13.845130 0.536619 6.074671
-120.728042 35.539640 29.500000 14.343455 0.254207 5.991589
-120.722481 35.539640 29.500000 14.842743 -0.045067 5.892030
-120.716920 35.539640 29.500000 15.341821 -0.361406 5.775322
-120.711359 35.539640 29.500000 15.839441 -0.694954 5.640823
-120.705798 35.539640 29.500000 16.334279 -1.045786 5.487925
-120.700238 35.539640 29.500000 16.824941 -1.413911 5.316066
-120.694677 35.539640 29.500000 17.309959 -1.799254 5.124729
-120.689116 35.539640 29.500000 17.787801 -2.201662 4.913459
-120.683555 35.539640 29.500000 18.256869 -2.620886 4.681862
-120.677994 35.539640 29.500000 18.715508 -3.056586 4.429617
-120.672434 35.539640 29.500000 19.162009 -3.508317 4.156486
-120.666873 35.539640 29.500000 19.594616 -3.975530 3.862317
-120.661312 35.539640 29.500000 20.011536 -4.457561 3.547053
-120.655751 35.539640 29.500000 20.410941 -4.953633 3.210744
-120.650190 35.539640 29.500000 20.790987 -5.462847 2.853548
-120.644629 35.539640 29.500000 21.149813 -5.984183 2.475742
-120.639069 35.539640 29.500000 21.485562 -6.516496 2.077728
-120.633508 35.539640 29.500000 21.796385 -7.058514 1.660040
-120.627947 35.539640 29.500000 22.080458 -7.608839 1.223345
-120.622386 35.539640 29.500000 22.335997 -8.165947 0.768451
-120.616825 35.539640 29.500000 22.561264 -8.728193 0.296313
-120.611264 35.539640 29.500000 22.754592 -9.293810 -0.191973
-120.605704 35.539640 29.500000 22.914390 -9.860916 -0.695160
-120.600143 35.539640 29.500000 23.039164 -10.427521 -1.211855
-120.594582 35.539640 29.500000 23.127533 -10.991534 -1.740520
-120.589021 35.539640 29.500000 23.178237 -11.550770 -2.279475
-120.583460 35.539640 29.500000 23.190159 -12.102965 -2.826901
-120.577900 35.539640 29.500000 23.162336 -12.645782 -3.380848
-120.572339 35.539640 29.500000 23.093973 -13.176833 -3.939244
-120.566778 35.539640 29.500000 22.984455 -13.693683 -4.499901
-120.561217 35.539640 29.500000 22.833361 -14.193875 -5.060531
-120.555656 35.539640 29.500000 22.640472 -14.674944 -5.618755
-120.550095 35.539640 29.500000 22.405781 -15.134435 -6.172122
-120.544535 35.539640 29.500000 22.129500 -15.569920 -6.718120
-120.538974 35.539640 29.500000 21.812066 -15.979023 -7.254197
-120.533413 35.539640 29.500000 21.454145 -16.359436 -7.777778
-120.527852 35.539640 29.500000 21.056631 -16.708940 -8.286287
-120.522291 35.539640 29.500000 20.620646 -17.025424 -8.777165
-120.516730 35.539640 29.500000 20.147542 -17.306909 -9.247892
-120.511170 35.539640 29.500000 19.638888 -17.551564 -9.696009
-120.505609 35.539640 29.500000 19.096465 -17.757726 -10.119140
-120.500048 35.539640 29.500000 18.522260 -17.923914 -10.515010
-120.494487 35.539640 29.500000 17.918447 -18.048852 -10.881473
-120.488926 35.539640 29.500000 17.287379 -18.131475 -11.216523
-120.483365 35.539640 29.500000 16.631567 -18.170949 -11.518322
-120.477805 35.539640 29.500000 15.953663 -18.166676 -11.785211
-120.472244 35.539640 29.500000 15.256442 -18.118307 -12.015730
-120.466683 35.539640 29.500000 14.542780 -18.025742 -12.208630
