# lon lat depth_km normal_kPa shear_kPa coulomb_kPa
# strike 140.000000, dip 89.900000, rake 180.000000
-120.894866 35.539640 28.500000 2.655626 3.299753 4.362004
-120.889306 35.539640 28.500000 2.902918 3.315470 4.476638
-120.883745 35.539640 28.500000 3.159749 3.327065 4.590965
-120.878184 35.539640 28.500000 3.426292 3.334202 4.704719
-120.872623 35.539640 28.500000 3.702713 3.336529 4.817614
-120.867062 35.539640 28.500000 3.989157 3.333679 4.929342
-120.861502 35.539640 28.500000 4.285759 3.325270 5.039573
-120.855941 35.539640 28.500000 4.592632 3.310903 5.147956
-120.850380 35.539640 28.500000 4.909871 3.290166 5.254115
-120.844819 35.539640 28.500000 5.237546 3.262633 5.357651
-120.839258 35.539640 28.500000 5.575704 3.227861 5.458143
-120.833697 35.539640 28.500000 5.924365 3.185397 5.555143
-120.828137 35.539640 28.500000 6.283517 3.134773 5.648180
-120.822576 35.539640 28.500000 6.653118 3.075510 5.736757
-120.817015 35.539640 28.500000 7.033089 3.007120 5.820355
-120.811454 35.539640 28.500000 7.423314 2.929104 5.898429
-120.805893 35.539640 28.500000 7.823635 2.840957 5.970411
-120.800332 35.539640 28.500000 8.233851 2.742167 6.035708
-120.794772 35.539640 28.500000 8.653715 2.632221 6.093707
-120.789211 35.539640 28.500000 9.082929 2.510601 6.143772
-120.783650 35.539640 28.500000 9.521142 2.376793 6.185250
-120.778089 35.539640 28.500000 9.967949 2.230286 6.217465
-120.772528 35.539640 28.500000 10.422885 2.070576 6.239730
-120.766968 35.539640 28.500000 10.885425 1.897171 6.251341
-120.761407 35.539640 28.500000 11.354979 1.709591 6.251583
-120.755846 35.539640 28.500000 11.830892 1.507375 6.239732
-120.750285 35.539640 28.500000 12.312439 1.290085 6.215061
-120.744724 35.539640 28.500000 12.798826 1.057309 6.176839
-120.739163 35.539640 28.500000 13.289184 0.808667 6.124340
-120.733603 35.539640 28.500000 13.782573 0.543815 6.056844
-120.728042 35.539640 28.500000 14.277976 0.262453 5.973643
-120.722481 35.539640 28.500000 14.774303 -0.035674 5.874048
-120.716920 35.539640 28.500000 15.270386 -0.350764 5.757390
-120.711359 35.539640 28.500000 15.764983 -0.682961 5.623033
-120.705798 35.539640 28.500000 16.256779 -1.032338 5.470374
-120.700238 35.539640 28.500000 16.744384 -1.398901 5.298853
-120.694677 35.539640 28.500000 17.226341 -1.782576 5.107961
-120.689116 35.539640 28.500000 17.701125 -2.183207 4.897243
-120.683555 35.539640 28.500000 18.167146 -2.600547 4.666311
-120.677994 35.539640 28.500000 18.622759 -3.034255 4.414849
-120.672434 35.539640 28.500000 19.066265 -3.483888 4.142618
-120.666873 35.539640 28.500000 19.495918 -3.948897 3.849470
-120.661312 35.539640 28.500000 19.909935 -4.428622 3.535352
-120.655751 35.539640 28.500000 20.306500 -4.922288 3.200312
-120.650190 35.539640 28.500000 20.683779 -5.429001 2.844511
-120.644629 35.539640 28.500000 21.039924 -5.947744 2.468225
-120.639069 35.539640 28.500000 21.373088 -6.477378 2.071857
-120.633508 35.539640 28.500000 21.681434 -7.016637 1.655937
-120.627947 35.539640 28.500000 21.963152 -7.564130 1.221131
-120.622386 35.539640 28.500000 22.216467 -8.118342 0.768245
-120.616825 35.539640 28.500000 22.439656 -8.677635 0.298228
-120.611264 35.539640 28.500000 22.631060 -9.240252 -0.187828
-120.605704 35.539640 28.500000 22.789102 -9.804322 -0.688681
-120.600143 35.539640 28.500000 22.912299 -10.367866 -1.202946
-120.594582 35.539640 28.500000 22.999278 -10.928804 -1.729093
