# lon lat depth_km normal_kPa shear_kPa coulomb_kPa
# strike 140.000000, dip 89.900000, rake 180.000000
-120.894866 35.539640 24.500000 2.571056 3.299072 4.327494
-120.889306 35.539640 24.500000 2.808360 3.312993 4.436337
-120.883745 35.539640 24.500000 3.054539 3.322901 4.544717
-120.878184 35.539640 24.500000 3.309746 3.328479 4.652377
-120.872623 35.539640 24.500000 3.574121 3.329395 4.759043
-120.867062 35.539640 24.500000 3.847790 3.325305 4.864421
-120.861502 35.539640 24.500000 4.130863 3.315851 4.968196
-120.855941 35.539640 24.500000 4.423433 3.300659 5.070032
-120.850380 35.539640 24.500000 4.725573 3.279343 5.169572
-120.844819 35.539640 24.500000 5.037336 3.251504 5.266439
-120.839258 35.539640 24.500000 5.358747 3.216731 5.360230
-120.833697 35.539640 24.500000 5.689808 3.174600 5.450523
-120.828137 35.539640 24.500000 6.030493 3.124675 5.536873
-120.822576 35.539640 24.500000 6.380743 3.066513 5.618810
-120.817015 35.539640 24.500000 6.740465 2.999659 5.695845
-120.811454 35.539640 24.500000 7.109534 2.923652 5.767465
-120.805893 35.539640 24.500000 7.487781 2.838023 5.833136
-120.800332 35.539640 24.500000 7.874999 2.742302 5.892302
-120.794772 35.539640 24.500000 8.270936 2.636013 5.944388
-120.789211 35.539640 24.500000 8.675293 2.518682 5.988800
-120.783650 35.539640 24.500000 9.087722 2.389836 6.024925
-120.778089 35.539640 24.500000 9.507822 2.249008 6.052137
-120.772528 35.539640 24.500000 9.935139 2.095736 6.069791
-120.766968 35.539640 24.500000 10.369159 1.929572 6.077236
-120.761407 35.539640 24.500000 10.809312 1.750080 6.073805
-120.755846 35.539640 24.500000 11.254964 1.556844 6.058830
-120.750285 35.539640 24.500000 11.705418 1.349469 6.031636
-120.744724 35.539640 24.500000 12.159912 1.127585 5.991550
-120.739163 35.539640 24.500000 12.617616 0.890855 5.937901
-120.733603 35.539640 24.500000 13.077634 0.638975 5.870029
-120.728042 35.539640 24.500000 13.538999 0.371683 5.787282
-120.722481 35.539640 24.500000 14.000677 0.088761 5.689032
-120.716920 35.539640 24.500000 14.461564 -0.209957 5.574669
-120.711359 35.539640 24.500000 14.920487 -0.524581 5.443613
-120.705798 35.539640 24.500000 15.376208 -0.855162 5.295321
-120.700238 35.539640 24.500000 15.827421 -1.201680 5.129288
-120.694677 35.539640 24.500000 16.272758 -1.564045 4.945059
-120.689116 35.539640 24.500000 16.710793 -1.942087 4.742230
-120.683555 35.539640 24.500000 17.140042 -2.335555 4.520462
-120.677994 35.539640 24.500000 17.558970 -2.744106 4.279482
-120.672434 35.539640 24.500000 17.965996 -3.167304 4.019094
-120.666873 35.539640 24.500000 18.359500 -3.604616 3.739184
-120.661312 35.539640 24.500000 18.737828 -4.055405 3.439726
-120.655751 35.539640 24.500000 19.099302 -4.518927 3.120794
-120.650190 35.539640 24.500000 19.442228 -4.994329 2.782562
-120.644629 35.539640 24.500000 19.764904 -5.480645 2.425316
-120.639069 35.539640 24.500000 20.065632 -5.976796 2.049457
-120.633508 35.539640 24.500000 20.342730 -6.481588 1.655504
-120.627947 35.539640 24.500000 20.594538 -6.993712 1.244104
-120.622386 35.539640 24.500000 20.819439 -7.511744 0.816032
-120.616825 35.539640 24.500000 21.015864 -8.034151 0.372195
-120.611264 35.539640 24.500000 21.182309 -8.559290 -0.086366
-120.605704 35.539640 24.500000 21.317347 -9.085415 -0.558477
-120.600143 35.539640 24.500000 21.419643 -9.610684 -1.042826
-120.594582 35.539640 24.500000 21.487966 -10.133161 -1.537974
-120.589021 35.539640 24.500000 21.521204 -10.650830 -2.042349
-120.583460 35.539640 24.500000 21.518376 -11.161604 -2.554254
-120.577900 35.539640 24.500000 21.478645 -11.663334 -3.071876
-120.572339 35.539640 24.500000 21.401331 -12.153821 -3.593288
-120.566778 35.539640 24.500000 21.285922 -12.630833 -4.116464
-120.561217 35.539640 24.500000 21.132084 -13.092116 -4.639283
-120.555656 35.539640 24.500000 20.939667 -13.535414 -5.159547
-120.550095 35.539640 24.500000 20.708720 -13.958479 -5.674991
-120.544535 35.539640 24.500000 20.439490 -14.359095 -6.183299
-120.538974 35.539640 24.500000 20.132432 -14.735093 -6.682121
-120.533413 35.539640 24.500000 19.788207 -15.084369 -7.169086
-120.527852 35.539640 24.500000 19.407687 -15.404900 -7.641826
-120.522291 35.539640 24.500000 18.991950 -15.694769 -8.097989
-120.516730 35.539640 24.500000 18.542282 -15.952177 -8.535264
-120.511170 35.539640 24.500000 18.060166 -16.175461 -8.951395
-120.505609 35.539640 24.500000 17.547278 -16.363113 -9.344202
-120.500048 35.539640 24.500000 17.005477 -16.513795 -9.711604
-120.494487 35.539640 24.500000 16.436793 -16.626352 -10.051634
-120.488926 35.539640 24.500000 15.843416 -16.699825 -10.362458
-120.483365 35.539640 24.500000 15.227677 -16.733464 -10.642393
-120.477805 35.539640 24.500000 14.592034 -16.726737 -10.889923
-120.472244 35.539640 24.500000 13.939054 -16.679334 -11.103712
-120.466683 35.539640 24.500000 13.271390 -16.591177 -11.282620
-120.461122 35.539640 24.500000 12.591769 -16.462419 -11.425711
-120.455561 35.539640 24.500000 11.902959 -16.293448 -11.532264
-120.450001 35.539640 24.500000 11.207760 -16.084881 -11.601777
-120.444440 35.539640 24.500000 10.508973 -15.837567 -11.633977
-120.438879 35.539640 24.500000 9.809382 -15.552570 -11.628817
-120.433318 35.539640 24.500000 9.111733 -15.231171 -11.586478
-120.427757 35.539640 24.500000 8.418711 -14.874851 -11.507367
-120.422196 35.539640 24.500000 7.732925 -14.485281 -11.392111
-120.416636 35.539640 24.500000 7.056884 -14.064305 -11.241552
-120.411075 35.539640 24.500000 6.392983 -13.613928 -11.056735
-120.405514 35.539640 24.500000 5.743484 -13.136294 -10.838900
