# lon lat depth_km normal_kPa shear_kPa coulomb_kPa
# strike 140.000000, dip 89.900000, rake 180.000000
-120.894866 35.539640 40.000000 0.242570 1.233102 1.330130
-120.889306 35.539640 40.000000 0.312124 1.251160 1.376009
-120.883745 35.539640 40.000000 0.384787 1.268539 1.422454
-120.878184 35.539640 40.000000 0.460645 1.285158 1.469416
-120.872623 35.539640 40.000000 0.539780 1.300929 1.516841
-120.867062 35.539640 40.000000 0.622275 1.315759 1.564669
-120.861502 35.539640 40.000000 0.708209 1.329554 1.612837
-120.855941 35.539640 40.000000 0.797660 1.342209 1.661273
-120.850380 35.539640 40.000000 0.890704 1.353618 1.709899
-120.844819 35.539640 40.000000 0.987413 1.363668 1.758633
-120.839258 35.539640 40.000000 1.087857 1.372242 1.807385
-120.833697 35.539640 40.000000 1.192101 1.379215 1.856056
-120.828137 35.539640 40.000000 1.300204 1.384460 1.904541
-120.822576 35.539640 40.000000 1.412223 1.387841 1.952730
-120.817015 35.539640 40.000000 1.528207 1.389219 2.000502
-120.811454 35.539640 40.000000 1.648199 1.388448 2.047728
-120.805893 35.539640 40.000000 1.772235 1.385378 2.094272
-120.800332 35.539640 40.000000 1.900342 1.379852 2.139989
-120.794772 35.539640 40.000000 2.032541 1.371709 2.184726
-120.789211 35.539640 40.000000 2.168839 1.360784 2.228320
-120.783650 35.539640 40.000000 2.309237 1.346905 2.270600
-120.778089 35.539640 40.000000 2.453723 1.329897 2.311386
-120.772528 35.539640 40.000000 2.602272 1.309579 2.350488
-120.766968 35.539640 40.000000 2.754846 1.285770 2.387708
-120.761407 35.539640 40.000000 2.911394 1.258281 2.422838
-120.755846 35.539640 40.000000 3.071848 1.226923 2.455663
-120.750285 35.539640 40.000000 3.236126 1.191505 2.485956
-120.744724 35.539640 40.000000 3.404126 1.151833 2.513484
-120.739163 35.539640 40.000000 3.575729 1.107713 2.538004
-120.733603 35.539640 40.000000 3.750797 1.058950 2.559268
-120.728042 35.539640 40.000000 3.929170 1.005350 2.577018
-120.722481 35.539640 40.000000 4.110667 0.946723 2.590990
-120.716920 35.539640 40.000000 4.295085 0.882879 2.600913
-120.711359 35.539640 40.000000 4.482195 0.813634 2.606512
-120.705798 35.539640 40.000000 4.671745 0.738809 2.607507
-120.700238 35.539640 40.000000 4.863456 0.658232 2.603615
-120.694677 35.539640 40.000000 5.057023 0.571739 2.594548
-120.689116 35.539640 40.000000 5.252114 0.479176 2.580022
-120.683555 35.539640 40.000000 5.448366 0.380402 2.559748
-120.677994 35.539640 40.000000 5.645389 0.275288 2.533443
-120.672434 35.539640 40.000000 5.842762 0.163721 2.500826
-120.666873 35.539640 40.000000 6.040037 0.045608 2.461622
-120.661312 35.539640 40.000000 6.236731 -0.079128 2.415565
-120.655751 35.539640 40.000000 6.432335 -0.210538 2.362396
-120.650190 35.539640 40.000000 6.626306 -0.348651 2.301871
-120.644629 35.539640 40.000000 6.818073 -0.493469 2.233761
-120.639069 35.539640 40.000000 7.007038 -0.644962 2.157853
-120.633508 35.539640 40.000000 7.192569 -0.803071 2.073957
-120.627947 35.539640 40.000000 7.374013 -0.967700 1.981905
-120.622386 35.539640 40.000000 7.550687 -1.138718 1.881557
-120.616825 35.539640 40.000000 7.721886 -1.315952 1.772802
-120.611264 35.539640 40.000000 7.886884 -1.499189 1.655564
-120.605704 35.539640 40.000000 8.044934 -1.688170 1.529803
-120.600143 35.539640 40.000000 8.195275 -1.882590 1.395520
-120.594582 35.539640 40.000000 8.337134 -2.082094 1.252760
-120.589021 35.539640 40.000000 8.469728 -2.286277 1.101615
-120.583460 35.539640 40.000000 8.592271 -2.494680 0.942228
-120.577900 35.539640 40.000000 8.703977 -2.706793 0.774798
-120.572339 35.539640 40.000000 8.804066 -2.922048 0.599578
-120.566778 35.539640 40.000000 8.891771 -3.139825 0.416883
-120.561217 35.539640 40.000000 8.966340 -3.359445 0.227091
-120.555656 35.539640 40.000000 9.027048 -3.580177 0.030642
-120.550095 35.539640 40.000000 9.073198 -3.801234 -0.171955
-120.544535 35.539640 40.000000 9.104133 -4.021778 -0.380125
-120.538974 35.539640 40.000000 9.119241 -4.240921 -0.593225
-120.533413 35.539640 40.000000 9.117962 -4.457728 -0.810543
-120.527852 35.539640 40.000000 9.099796 -4.671220 -1.031302
-120.522291 35.539640 40.000000 9.064311 -4.880381 -1.254657
-120.516730 35.539640 40.000000 9.011149 -5.084162 -1.479703
-120.511170 35.539640 40.000000 8.940036 -5.281486 -1.705472
-120.505609 35.539640 40.000000 8.850786 -5.471257 -1.930943
-120.500048 35.539640 40.000000 8.743307 -5.652368 -2.155045
-120.494487 35.539640 40.000000 8.617611 -5.823706 -2.376662
-120.488926 35.539640 40.000000 8.473812 -5.984166 -2.594641
-120.483365 35.539640 40.000000 8.312139 -6.132658 -2.807803
-120.477805 35.539640 40.000000 8.132928 -6.268118 -3.014947
-120.472244 35.539640 40.000000 7.936636 -6.389518 -3.214863
-120.466683 35.539640 40.000000 7.723835 -6.495877 -3.406343
-120.461122 35.539640 40.000000 7.495210 -6.586273 -3.588189
-120.455561 35.539640 40.000000 7.251564 -6.659854 -3.759229
-120.450001 35.539640 40.000000 6.993808 -6.715849 -3.918326
-120.444440 35.539640 40.000000 6.722961 -6.753575 -4.064391
-120.438879 35.539640 40.000000 6.440141 -6.772452 -4.196396
-120.433318 35.539640 40.000000 6.146562 -6.772009 -4.313384
-120.427757 35.539640 40.000000 5.843516 -6.751891 -4.414485
-120.422196 35.539640 40.000000 5.532375 -6.711870 -4.498920
-120.416636 35.539640 40.000000 5.214570 -6.651847 -4.566019
-120.411075 35.539640 40.000000 4.891584 -6.571858 -4.615224
-120.405514 35.539640 40.000000 4.564934 -6.472076 -4.646102
-120.399953 35.539640 40.000000 4.236163 -6.352813 -4.658348
-120.394392 35.539640 40.000000 3.906823 -6.214518 -4.651789
-120.388831 35.539640 40.000000 3.578457 -6.057777 -4.626394
-120.383271 35.539640 40.000000 3.252591 -5.883305 -4.582269
-120.377710 35.539640 40.000000 2.930714 -5.691946 -4.519660
-120.372149 35.539640 40.000000 2.614266 -5.484657 -4.438951
-120.366588 35.539640 40.000000 2.304626 -5.262511 -4.340660
-120.361027 35.539640 40.000000 2.003097 -5.026673 -4.225434
-120.355467 35.539640 40.000000 1.710897 -4.778401 -4.094042
-120.349906 35.539640 40.000000 1.429148 -4.519024 -3.947364
-120.344345 35.539640 40.000000 1.158867 -4.249934 -3.786387
-120.338784 35.539640 40.000000 0.900958 -3.972569 -3.612186
-120.333223 35.539640 40.000000 0.656210 -3.688403 -3.425919
-120.327662 35.539640 40.000000 0.425289 -3.398925 -3.228809
-120.322102 35.539640 40.000000 0.208736 -3.105628 -3.022134
-120.316541 35.539640 40.000000 0.006972 -2.809998 -2.807209
-120.310980 35.539640 40.000000 -0.179710 -2.513493 -2.585378
-120.305419 35.539640 40.000000 -0.351136 -2.217539 -2.357993
-120.299858 35.539640 40.000000 -0.507248 -1.923509 -2.126408
-120.294297 35.539640 40.000000 -0.648101 -1.632719 -1.891959
-120.288737 35.539640 40.000000 -0.773855 -1.346416 -1.655958
-120.283176 35.539640 40.000000 -0.884770 -1.065769 -1.419677
-120.277615 35.539640 40.000000 -0.981196 -0.791862 -1.184340
-120.272054 35.539640 40.000000 -1.063563 -0.525689 -0.951115
-120.266493 35.539640 40.000000 -1.132377 -0.268150 -0.721101
-120.260933 35.539640 40.000000 -1.188203 -0.020046 -0.495327
-120.255372 35.539640 40.000000 -1.231665 0.217922 -0.274744
-120.249811 35.539640 40.000000 -1.263429 0.445151 -0.060220
-120.244250 35.539640 40.000000 -1.284196 0.661140 0.147462
-120.238689 35.539640 40.000000 -1.294694 0.865482 0.347604
-120.233128 35.539640 40.000000 -1.295669 1.057868 0.539600
-120.227568 35.539640 40.000000 -1.287877 1.238078 0.722927
-120.222007 35.539640 40.000000 -1.272076 1.405981 0.897151
-120.216446 35.539640 40.000000 -1.249020 1.561527 1.061919
-120.210885 35.539640 40.000000 -1.219449 1.704742 1.216963
-120.205324 35.539640 40.000000 -1.184091 1.835724 1.362088
-120.199763 35.539640 40.000000 -1.143650 1.954636 1.497176
-120.194203 35.539640 40.000000 -1.098806 2.061699 1.622176
-120.188642 35.539640 40.000000 -1.050209 2.157185 1.737101
-120.183081 35.539640 40.000000 -0.998478 2.241415 1.842024
-120.177520 35.539640 40.000000 -0.944197 2.314749 1.937070
-120.171959 35.539640 40.000000 -0.887915 2.377580 2.022414
-120.166399 35.539640 40.000000 -0.830144 2.430331 2.098274
