# lon lat depth_km normal_kPa shear_kPa coulomb_kPa
# strike 140.000000, dip 89.900000, rake 180.000000
-120.894866 35.539640 38.500000 0.249876 1.252325 1.352275
-120.889306 35.539640 38.500000 0.321668 1.270786 1.399453
-120.883745 35.539640 38.500000 0.396724 1.288553 1.447242
-120.878184 35.539640 38.500000 0.475137 1.305541 1.495596
-120.872623 35.539640 38.500000 0.556998 1.321660 1.544459
-120.867062 35.539640 38.500000 0.642398 1.336814 1.593773
-120.861502 35.539640 38.500000 0.731426 1.350902 1.643472
-120.855941 35.539640 38.500000 0.824169 1.363817 1.693485
-120.850380 35.539640 38.500000 0.920712 1.375448 1.743733
-120.844819 35.539640 38.500000 1.021138 1.385676 1.794132
-120.839258 35.539640 38.500000 1.125524 1.394379 1.844589
-120.833697 35.539640 38.500000 1.233947 1.401427 1.895006
-120.828137 35.539640 38.500000 1.346477 1.406684 1.945275
-120.822576 35.539640 38.500000 1.463180 1.410009 1.995281
-120.817015 35.539640 38.500000 1.584116 1.411254 2.044901
-120.811454 35.539640 38.500000 1.709339 1.410267 2.094003
-120.805893 35.539640 38.500000 1.838895 1.406889 2.142447
-120.800332 35.539640 38.500000 1.972823 1.400953 2.190082
-120.794772 35.539640 38.500000 2.111152 1.392289 2.236750
-120.789211 35.539640 38.500000 2.253904 1.380722 2.282283
-120.783650 35.539640 38.500000 2.401087 1.366068 2.326502
-120.778089 35.539640 38.500000 2.552700 1.348141 2.369221
-120.772528 35.539640 38.500000 2.708728 1.326749 2.410240
-120.766968 35.539640 38.500000 2.869143 1.301697 2.449354
-120.761407 35.539640 38.500000 3.033904 1.272783 2.486345
-120.755846 35.539640 38.500000 3.202951 1.239805 2.520985
-120.750285 35.539640 38.500000 3.376210 1.202555 2.553039
-120.744724 35.539640 38.500000 3.553587 1.160825 2.582260
-120.739163 35.539640 38.500000 3.734969 1.114405 2.608392
-120.733603 35.539640 38.500000 3.920224 1.063083 2.631172
-120.728042 35.539640 38.500000 4.109196 1.006649 2.650328
-120.722481 35.539640 38.500000 4.301709 0.944893 2.665577
-120.716920 35.539640 38.500000 4.497561 0.877609 2.676634
-120.711359 35.539640 38.500000 4.696524 0.804593 2.683203
-120.705798 35.539640 38.500000 4.898344 0.725648 2.684985
-120.700238 35.539640 38.500000 5.102741 0.640580 2.681676
-120.694677 35.539640 38.500000 5.309403 0.549208 2.672969
-120.689116 35.539640 38.500000 5.517992 0.451357 2.658554
-120.683555 35.539640 38.500000 5.728136 0.346866 2.638121
-120.677994 35.539640 38.500000 5.939433 0.235587 2.611360
-120.672434 35.539640 38.500000 6.151449 0.117388 2.577967
-120.666873 35.539640 38.500000 6.363714 -0.007846 2.537640
-120.661312 35.539640 38.500000 6.575730 -0.140207 2.490085
-120.655751 35.539640 38.500000 6.786959 -0.279766 2.435018
-120.650190 35.539640 38.500000 6.996835 -0.426567 2.372167
-120.644629 35.539640 38.500000 7.204756 -0.580628 2.301274
-120.639069 35.539640 38.500000 7.410086 -0.741935 2.222100
-120.633508 35.539640 38.500000 7.612158 -0.910438 2.134425
-120.627947 35.539640 38.500000 7.810274 -1.086053 2.038057
-120.622386 35.539640 38.500000 8.003707 -1.268656 1.932827
-120.616825 35.539640 38.500000 8.191700 -1.458080 1.818600
-120.611264 35.539640 38.500000 8.373471 -1.654113 1.695276
-120.605704 35.539640 38.500000 8.548217 -1.856494 1.562793
-120.600143 35.539640 38.500000 8.715112 -2.064913 1.421131
-120.594582 35.539640 38.500000 8.873316 -2.279007 1.270319
-120.589021 35.539640 38.500000 9.021975 -2.498356 1.110434
-120.583460 35.539640 38.500000 9.160229 -2.722483 0.941608
-120.577900 35.539640 38.500000 9.287214 -2.950854 0.764032
-120.572339 35.539640 38.500000 9.402068 -3.182871 0.577956
-120.566778 35.539640 38.500000 9.503941 -3.417878 0.383698
-120.561217 35.539640 38.500000 9.591996 -3.655157 0.181641
-120.555656 35.539640 38.500000 9.665418 -3.893928 -0.027760
-120.550095 35.539640 38.500000 9.723426 -4.133350 -0.243979
-120.544535 35.539640 38.500000 9.765270 -4.372523 -0.466415
-120.538974 35.539640 38.500000 9.790253 -4.610494 -0.694392
-120.533413 35.539640 38.500000 9.797727 -4.846251 -0.927160
-120.527852 35.539640 38.500000 9.787108 -5.078737 -1.163894
-120.522291 35.539640 38.500000 9.757882 -5.306848 -1.403696
-120.516730 35.539640 38.500000 9.709616 -5.529442 -1.645596
-120.511170 35.539640 38.500000 9.641964 -5.745345 -1.888559
-120.505609 35.539640 38.500000 9.554672 -5.953356 -2.131487
-120.500048 35.539640 38.500000 9.447594 -6.152260 -2.373222
-120.494487 35.539640 38.500000 9.320690 -6.340835 -2.612559
-120.488926 35.539640 38.500000 9.174035 -6.517862 -2.848248
