# lon lat depth_km normal_kPa shear_kPa coulomb_kPa
# strike 140.000000, dip 89.900000, rake 180.000000
-120.894866 35.539640 35.500000 0.261368 1.283186 1.387733
-120.889306 35.539640 35.500000 0.336683 1.302207 1.436880
-120.883745 35.539640 35.500000 0.415508 1.320510 1.486713
-120.878184 35.539640 35.500000 0.497949 1.338005 1.537185
-120.872623 35.539640 35.500000 0.584111 1.354597 1.588242
-120.867062 35.539640 35.500000 0.674099 1.370184 1.639824
-120.861502 35.539640 35.500000 0.768017 1.384659 1.691866
-120.855941 35.539640 35.500000 0.865968 1.397909 1.744296
-120.850380 35.539640 35.500000 0.968052 1.409813 1.797034
-120.844819 35.539640 35.500000 1.074370 1.420246 1.849994
-120.839258 35.539640 35.500000 1.185016 1.429076 1.903082
-120.833697 35.539640 35.500000 1.300082 1.436163 1.956196
-120.828137 35.539640 35.500000 1.419659 1.441362 2.009225
-120.822576 35.539640 35.500000 1.543828 1.444521 2.062052
-120.817015 35.539640 35.500000 1.672669 1.445480 2.114548
-120.811454 35.539640 35.500000 1.806254 1.444073 2.166575
-120.805893 35.539640 35.500000 1.944648 1.440127 2.217987
-120.800332 35.539640 35.500000 2.087910 1.433463 2.268627
-120.794772 35.539640 35.500000 2.236087 1.423893 2.318328
-120.789211 35.539640 35.500000 2.389219 1.411225 2.366913
-120.783650 35.539640 35.500000 2.547335 1.395259 2.414193
-120.778089 35.539640 35.500000 2.710452 1.375789 2.459970
-120.772528 35.539640 35.500000 2.878573 1.352605 2.504034
-120.766968 35.539640 35.500000 3.051688 1.325487 2.546162
-120.761407 35.539640 35.500000 3.229774 1.294214 2.586124
-120.755846 35.539640 35.500000 3.412787 1.258560 2.623675
-120.750285 35.539640 35.500000 3.600669 1.218292 2.658560
-120.744724 35.539640 35.500000 3.793342 1.173177 2.690513
-120.739163 35.539640 35.500000 3.990706 1.122976 2.719259
-120.733603 35.539640 35.500000 4.192640 1.067452 2.744508
-120.728042 35.539640 35.500000 4.399001 1.006364 2.765965
-120.722481 35.539640 35.500000 4.609620 0.939473 2.783321
-120.716920 35.539640 35.500000 4.824302 0.866541 2.796261
-120.711359 35.539640 35.500000 5.042823 0.787331 2.804460
-120.705798 35.539640 35.500000 5.264932 0.701615 2.807587
-120.700238 35.539640 35.500000 5.490346 0.609165 2.805303
-120.694677 35.539640 35.500000 5.718750 0.509765 2.797265
-120.689116 35.539640 35.500000 5.949798 0.403206 2.783125
-120.683555 35.539640 35.500000 6.183105 0.289292 2.762534
-120.677994 35.539640 35.500000 6.418255 0.167840 2.735142
-120.672434 35.539640 35.500000 6.654791 0.038684 2.700600
-120.666873 35.539640 35.500000 6.892220 -0.098325 2.658563
-120.661312 35.539640 35.500000 7.130012 -0.243314 2.608691
-120.655751 35.539640 35.500000 7.367595 -0.396385 2.550653
-120.650190 35.539640 35.500000 7.604358 -0.557614 2.484130
-120.644629 35.539640 35.500000 7.839654 -0.727046 2.408815
-120.639069 35.539640 35.500000 8.072791 -0.904695 2.324422
-120.633508 35.539640 35.500000 8.303041 -1.090535 2.230682
-120.627947 35.539640 35.500000 8.529639 -1.284502 2.127353
-120.622386 35.539640 35.500000 8.751780 -1.486489 2.014223
-120.616825 35.539640 35.500000 8.968626 -1.696342 1.891109
-120.611264 35.539640 35.500000 9.179305 -1.913854 1.757868
-120.605704 35.539640 35.500000 9.382915 -2.138770 1.614396
-120.600143 35.539640 35.500000 9.578526 -2.370772 1.460639
-120.594582 35.539640 35.500000 9.765183 -2.609485 1.296588
-120.589021 35.539640 35.500000 9.941915 -2.854472 1.122294
-120.583460 35.539640 35.500000 10.107732 -3.105228 0.937865
-120.577900 35.539640 35.500000 10.261639 -3.361182 0.743474
-120.572339 35.539640 35.500000 10.402634 -3.621691 0.539362
-120.566778 35.539640 35.500000 10.529722 -3.886043 0.325845
-120.561217 35.539640 35.500000 10.641917 -4.153453 0.103314
-120.555656 35.539640 35.500000 10.738252 -4.423062 -0.127761
-120.550095 35.539640 35.500000 10.817789 -4.693942 -0.366827
-120.544535 35.539640 35.500000 10.879624 -4.965092 -0.613243
-120.538974 35.539640 35.500000 10.922899 -5.235443 -0.866284
-120.533413 35.539640 35.500000 10.946814 -5.503862 -1.125137
-120.527852 35.539640 35.500000 10.950631 -5.769152 -1.388900
-120.522291 35.539640 35.500000 10.933689 -6.030063 -1.656588
-120.516730 35.539640 35.500000 10.895413 -6.285293 -1.927127
-120.511170 35.539640 35.500000 10.835324 -6.533496 -2.199367
-120.505609 35.539640 35.500000 10.753047 -6.773296 -2.472077
-120.500048 35.539640 35.500000 10.648323 -7.003288 -2.743959
-120.494487 35.539640 35.500000 10.521016 -7.222058 -3.013651
-120.488926 35.539640 35.500000 10.371120 -7.428184 -3.279736
