# lon lat depth_km normal_kPa shear_kPa coulomb_kPa
# strike 140.000000, dip 89.900000, rake 180.000000
-120.894866 35.539640 31.000000 0.269503 1.310323 1.418124
-120.889306 35.539640 31.000000 0.347282 1.329484 1.468397
-120.883745 35.539640 31.000000 0.428735 1.347906 1.519400
-120.878184 35.539640 31.000000 0.513977 1.365497 1.571088
-120.872623 35.539640 31.000000 0.603124 1.382157 1.623406
-120.867062 35.539640 31.000000 0.696293 1.397781 1.676298
-120.861502 35.539640 31.000000 0.793599 1.412257 1.729697
-120.855941 35.539640 31.000000 0.895157 1.425469 1.783532
-120.850380 35.539640 31.000000 1.001081 1.437292 1.837725
-120.844819 35.539640 31.000000 1.111483 1.447594 1.892188
-120.839258 35.539640 31.000000 1.226472 1.456238 1.946827
-120.833697 35.539640 31.000000 1.346155 1.463077 2.001539
-120.828137 35.539640 31.000000 1.470633 1.467960 2.056214
-120.822576 35.539640 31.000000 1.600007 1.470727 2.110730
-120.817015 35.539640 31.000000 1.734369 1.471210 2.164957
-120.811454 35.539640 31.000000 1.873807 1.469234 2.218756
-120.805893 35.539640 31.000000 2.018403 1.464616 2.271977
-120.800332 35.539640 31.000000 2.168229 1.457167 2.324459
-120.794772 35.539640 31.000000 2.323352 1.446690 2.376031
-120.789211 35.539640 31.000000 2.483827 1.432978 2.426509
-120.783650 35.539640 31.000000 2.649699 1.415821 2.475700
-120.778089 35.539640 31.000000 2.821001 1.394998 2.523398
-120.772528 35.539640 31.000000 2.997753 1.370283 2.569384
-120.766968 35.539640 31.000000 3.179963 1.341444 2.613430
-120.761407 35.539640 31.000000 3.367621 1.308242 2.655291
-120.755846 35.539640 31.000000 3.560702 1.270433 2.694714
-120.750285 35.539640 31.000000 3.759160 1.227768 2.731432
-120.744724 35.539640 31.000000 3.962932 1.179992 2.765164
-120.739163 35.539640 31.000000 4.171934 1.126847 2.795621
-120.733603 35.539640 31.000000 4.386056 1.068075 2.822497
-120.728042 35.539640 31.000000 4.605168 1.003412 2.845479
-120.722481 35.539640 31.000000 4.829110 0.932596 2.864240
-120.716920 35.539640 31.000000 5.057696 0.855364 2.878443
-120.711359 35.539640 31.000000 5.290712 0.771457 2.887742
-120.705798 35.539640 31.000000 5.527910 0.680617 2.891781
-120.700238 35.539640 31.000000 5.769010 0.582593 2.890197
-120.694677 35.539640 31.000000 6.013701 0.477139 2.882620
-120.689116 35.539640 31.000000 6.261632 0.364021 2.868673
-120.683555 35.539640 31.000000 6.512415 0.243012 2.847978
-120.677994 35.539640 31.000000 6.765625 0.113903 2.820153
-120.672434 35.539640 31.000000 7.020796 -0.023504 2.784815
-120.666873 35.539640 31.000000 7.277419 -0.169383 2.741585
-120.661312 35.539640 31.000000 7.534945 -0.323890 2.690088
-120.655751 35.539640 31.000000 7.792778 -0.487155 2.629956
-120.650190 35.539640 31.000000 8.050280 -0.659281 2.560831
