# lon lat depth_km normal_kPa shear_kPa coulomb_kPa
# strike 140.000000, dip 89.900000, rake 180.000000
-120.894866 35.539640 34.000000 0.265359 1.294735 1.400879
-120.889306 35.539640 34.000000 0.341894 1.313900 1.450658
-120.883745 35.539640 34.000000 0.422024 1.332338 1.501148
-120.878184 35.539640 34.000000 0.505858 1.349959 1.552302
-120.872623 35.539640 34.000000 0.593508 1.366663 1.604066
-120.867062 35.539640 34.000000 0.685083 1.382348 1.656381
-120.861502 35.539640 34.000000 0.780694 1.396905 1.709182
-120.855941 35.539640 34.000000 0.880448 1.410217 1.762397
-120.850380 35.539640 34.000000 0.984454 1.422163 1.815945
-120.844819 35.539640 34.000000 1.092815 1.432614 1.869740
-120.839258 35.539640 34.000000 1.205634 1.441435 1.923688
-120.833697 35.539640 34.000000 1.323010 1.448483 1.977687
-120.828137 35.539640 34.000000 1.445038 1.453609 2.031624
-120.822576 35.539640 34.000000 1.571809 1.456657 2.085380
-120.817015 35.539640 34.000000 1.703408 1.457463 2.138826
-120.811454 35.539640 34.000000 1.839914 1.455857 2.191823
-120.805893 35.539640 34.000000 1.981402 1.451661 2.244222
-120.800332 35.539640 34.000000 2.127934 1.444690 2.295864
-120.794772 35.539640 34.000000 2.279568 1.434752 2.346579
-120.789211 35.539640 34.000000 2.436350 1.421648 2.396188
-120.783650 35.539640 34.000000 2.598317 1.405172 2.444499
-120.778089 35.539640 34.000000 2.765492 1.385112 2.491309
-120.772528 35.539640 34.000000 2.937888 1.361248 2.536404
-120.766968 35.539640 34.000000 3.115501 1.333357 2.579557
-120.761407 35.539640 34.000000 3.298314 1.301207 2.620532
-120.755846 35.539640 34.000000 3.486292 1.264563 2.659079
-120.750285 35.539640 34.000000 3.679382 1.223184 2.694937
-120.744724 35.539640 34.000000 3.877512 1.176828 2.727833
-120.739163 35.539640 34.000000 4.080590 1.125247 2.757483
-120.733603 35.539640 34.000000 4.288499 1.068191 2.783591
-120.728042 35.539640 34.000000 4.501102 1.005411 2.805852
-120.722481 35.539640 34.000000 4.718233 0.936655 2.823948
-120.716920 35.539640 34.000000 4.939700 0.861674 2.837554
-120.711359 35.539640 34.000000 5.165284 0.780220 2.846334
-120.705798 35.539640 34.000000 5.394735 0.692051 2.849945
-120.700238 35.539640 34.000000 5.627771 0.596927 2.848036
-120.694677 35.539640 34.000000 5.864076 0.494620 2.840250
-120.689116 35.539640 34.000000 6.103302 0.384907 2.826228
-120.683555 35.539640 34.000000 6.345063 0.267578 2.805603
-120.677994 35.539640 34.000000 6.588935 0.142438 2.778013
-120.672434 35.539640 34.000000 6.834459 0.009307 2.743090
-120.666873 35.539640 34.000000 7.081132 -0.131978 2.700475
-120.661312 35.539640 34.000000 7.328414 -0.281555 2.649810
-120.655751 35.539640 34.000000 7.575721 -0.439541 2.590747
-120.650190 35.539640 34.000000 7.822429 -0.606023 2.522949
-120.644629 35.539640 34.000000 8.067873 -0.781059 2.446090
-120.639069 35.539640 34.000000 8.311344 -0.964672 2.359866
-120.633508 35.539640 34.000000 8.552091 -1.156848 2.263989
-120.627947 35.539640 34.000000 8.789326 -1.357530 2.158200
-120.622386 35.539640 34.000000 9.022216 -1.566620 2.042266
-120.616825 35.539640 34.000000 9.249895 -1.783968 1.915990
-120.611264 35.539640 34.000000 9.471456 -2.009374 1.779208
-120.605704 35.539640 34.000000 9.685964 -2.242582 1.631803
-120.600143 35.539640 34.000000 9.892447 -2.483276 1.473703
-120.594582 35.539640 34.000000 10.089913 -2.731078 1.304887
-120.589021 35.539640 34.000000 10.277342 -2.985543 1.125393
-120.583460 35.539640 34.000000 10.453700 -3.246161 0.935320
