# lon lat depth_km normal_kPa shear_kPa coulomb_kPa
# strike 189.000000, dip 62.000000, rake -88.000000
-150.424863 61.198775 36.500000 -4.748084 96.880692 94.981458
-150.415446 61.198775 36.500000 -3.692540 99.207662 97.730646
-150.406029 61.198775 36.500000 -2.672903 101.504127 100.434966
-150.396612 61.198775 36.500000 -1.699324 103.763916 103.084186
-150.387194 61.198775 36.500000 -0.782652 105.980805 105.667744
-150.377777 61.198775 36.500000 0.065603 108.148584 108.174825
-150.368360 61.198775 36.500000 0.833321 110.261132 110.594461
-150.358943 61.198775 36.500000 1.507846 112.312504 112.915642
-150.349525 61.198775 36.500000 2.076070 114.297017 115.127445
-150.340108 61.198775 36.500000 2.524554 116.209360 117.219182
-150.330691 61.198775 36.500000 2.839656 118.044704 119.180566
-150.321274 61.198775 36.500000 3.007699 119.798819 121.001898
-150.311856 61.198775 36.500000 3.015156 121.468201 122.674263
-150.302439 61.198775 36.500000 2.848865 123.050205 124.189752
-150.293022 61.198775 36.500000 2.496270 124.543177 125.541685
-150.283605 61.198775 36.500000 1.945692 125.946585 126.724862
-150.274187 61.198775 36.500000 1.186619 127.261152 127.735800
-150.264770 61.198775 36.500000 0.210023 128.488977 128.572986
-150.255353 61.198775 36.500000 -0.991305 129.633648 129.237126
-150.245936 61.198775 36.500000 -2.422406 130.700333 129.731371
-150.236518 61.198775 36.500000 -4.085801 131.695859 130.061538
-150.227101 61.198775 36.500000 -5.981127 132.628751 130.236300
-150.217684 61.198775 36.500000 -8.104796 133.509250 130.267331
-150.208267 61.198775 36.500000 -10.449664 134.349284 130.169418
-150.198849 61.198775 36.500000 -13.004729 135.162396 129.960505
-150.189432 61.198775 36.500000 -15.754881 135.963625 129.661673
-150.180015 61.198775 36.500000 -18.680700 136.769329 129.297049
-150.170598 61.198775 36.500000 -21.758331 137.596949 128.893617
-150.161180 61.198775 36.500000 -24.959437 138.464721 128.480946
-150.151763 61.198775 36.500000 -28.251255 139.391316 128.090815
-150.142346 61.198775 36.500000 -31.596756 140.395433 127.756730
-150.132929 61.198775 36.500000 -34.954933 141.495326 127.513353
-150.123511 61.198775 36.500000 -38.281205 142.708297 127.395815
-150.114094 61.198775 36.500000 -41.527962 144.050137 127.438952
-150.104677 61.198775 36.500000 -44.645233 145.534551 127.676458
-150.095260 61.198775 36.500000 -47.581487 147.172564 128.139970
-150.085842 61.198775 36.500000 -50.284547 148.971942 128.858123
-150.076425 61.198775 36.500000 -52.702605 150.936625 129.855583
-150.067008 61.198775 36.500000 -54.785325 153.066219 131.152089
-150.057591 61.198775 36.500000 -56.484993 155.355546 132.761549
-150.048173 61.198775 36.500000 -57.757694 157.794283 134.691206
-150.038756 61.198775 36.500000 -58.564492 160.366711 136.940914
-150.029339 61.198775 36.500000 -58.872546 163.051588 139.502570
-150.019922 61.198775 36.500000 -58.656157 165.822161 142.359699
-150.010504 61.198775 36.500000 -57.897688 168.646333 145.487257
-150.001087 61.198775 36.500000 -56.588328 171.486977 148.851646
-149.991670 61.198775 36.500000 -54.728663 174.302420 152.410955
-149.982253 61.198775 36.500000 -52.329032 177.047064 156.115451
-149.972835 61.198775 36.500000 -49.409648 179.672154 159.908295
-149.963418 61.198775 36.500000 -46.000464 182.126665 163.726479
-149.954001 61.198775 36.500000 -42.140789 184.358288 167.501972
-149.944584 61.198775 36.500000 -37.878658 186.314483 171.163020
-149.935166 61.198775 36.500000 -33.269964 187.943577 174.635591
-149.925749 61.198775 36.500000 -28.377385 189.195863 177.844909
-149.916332 61.198775 36.500000 -23.269141 190.024677 180.717021
-149.906915 61.198775 36.500000 -18.017599 190.387413 183.180374
-149.897497 61.198775 36.500000 -12.697794 190.246442 185.167325
-149.888080 61.198775 36.500000 -7.385898 189.569922 186.615563
-149.878663 61.198775 36.500000 -2.157686 188.332459 187.469385
-149.869246 61.198775 36.500000 2.912958 186.515612 187.680796
-149.859828 61.198775 36.500000 7.755445 184.108230 187.210408
-149.850411 61.198775 36.500000 12.303760 181.106609 186.028113
-149.840994 61.198775 36.500000 16.497595 177.514484 184.113522
-149.831577 61.198775 36.500000 20.283291 173.342845 181.456161
-149.822159 61.198775 36.500000 23.614591 168.609606 178.055443
-149.812742 61.198775 36.500000 26.453181 163.339135 173.920407
-149.803325 61.198775 36.500000 28.769029 157.561661 169.069273
-149.793908 61.198775 36.500000 30.540514 151.312598 163.528804
-149.784491 61.198775 36.500000 31.754365 144.631787 157.333533
-149.775073 61.198775 36.500000 32.405429 137.562699 150.524871
-149.765656 61.198775 36.500000 32.496276 130.151610 143.150121
-149.756239 61.198775 36.500000 32.036681 122.446782 135.261454
-149.746822 61.198775 36.500000 31.042990 114.497653 126.914849
-149.737404 61.198775 36.500000 29.537416 106.354079 118.169046
-149.727987 61.198775 36.500000 27.547271 98.065613 109.084521
-149.718570 61.198775 36.500000 25.104169 89.680856 99.722524
-149.709153 61.198775 36.500000 22.243222 81.246879 90.144168
-149.699735 61.198775 36.500000 19.002245 72.808719 80.409617
-149.690318 61.198775 36.500000 15.420986 64.408961 70.577355
-149.680901 61.198775 36.500000 11.540406 56.087391 60.703553
-149.671484 61.198775 36.500000 7.401999 47.880743 50.841543
-149.662066 61.198775 36.500000 3.047186 39.822506 41.041380
-149.652649 61.198775 36.500000 -1.483230 31.942807 31.349515
-149.643232 61.198775 36.500000 -6.149544 24.268364 21.808547
-149.633815 61.198775 36.500000 -10.913548 16.822486 12.457067
-149.624397 61.198775 36.500000 -15.738870 9.625129 3.329581
-149.614980 61.198775 36.500000 -20.591238 2.692995 -5.543501
-149.605563 61.198775 36.500000 -25.438686 -3.960338 -14.135813
-149.596146 61.198775 36.500000 -30.251702 -10.324250 -22.424931
-149.586728 61.198775 36.500000 -35.003316 -16.390902 -30.392228
-149.577311 61.198775 36.500000 -39.669144 -22.155031 -38.022689
-149.567894 61.198775 36.500000 -44.227398 -27.613747 -45.304706
-149.558477 61.198775 36.500000 -48.658841 -32.766312 -52.229849
-149.549059 61.198775 36.500000 -52.946731 -37.613933 -58.792626
-149.539642 61.198775 36.500000 -57.076730 -42.159542 -64.990234
-149.530225 61.198775 36.500000 -61.036794 -46.407590 -70.822307
-149.520808 61.198775 36.500000 -64.817046 -50.363850 -76.290669
-149.511390 61.198775 36.500000 -68.409647 -54.035226 -81.399085
-149.501973 61.198775 36.500000 -71.808645 -57.429572 -86.153030
-149.492556 61.198775 36.500000 -75.009833 -60.555529 -90.559462
-149.483139 61.198775 36.500000 -78.010599 -63.422368 -94.626608
-150.424863 61.203279 36.500000 -5.396020 100.254670 98.096262
-150.415446 61.203279 36.500000 -4.216860 102.721312 101.034568
-150.406029 61.203279 36.500000 -3.068427 105.157818 103.930447
-150.396612 61.203279 36.500000 -1.961469 107.557448 106.772861
-150.387194 61.203279 36.500000 -0.907550 109.913368 109.550348
-150.377777 61.203279 36.500000 0.080968 112.218714 112.251101
-150.368360 61.203279 36.500000 0.990979 114.466672 114.863064
-150.358943 61.203279 36.500000 1.808691 116.650572 117.374049
-150.349525 61.203279 36.500000 2.519716 118.763984 119.771870
-150.340108 61.203279 36.500000 3.109182 120.800831 122.044503
-150.330691 61.203279 36.500000 3.561868 122.755515 124.180262
-150.321274 61.203279 36.500000 3.862371 124.623048 126.167996
-150.311856 61.203279 36.500000 3.995303 126.399192 127.997314
-150.302439 61.203279 36.500000 3.945518 128.080610 129.658818
-150.293022 61.203279 36.500000 3.698371 129.665017 131.144365
-150.283605 61.203279 36.500000 3.240010 131.151334 132.447338
-150.274187 61.203279 36.500000 2.557697 132.539843 133.562922
-150.264770 61.203279 36.500000 1.640161 133.832334 134.488398
-150.255353 61.203279 36.500000 0.477971 135.032237 135.223425
-150.245936 61.203279 36.500000 -0.936064 136.144746 135.770320
-150.236518 61.203279 36.500000 -2.606492 137.176915 136.134318
-150.227101 61.203279 36.500000 -4.534794 138.137724 136.323806
-150.217684 61.203279 36.500000 -6.718980 139.038112 136.350520
-150.208267 61.203279 36.500000 -9.153190 139.890970 136.229694
-150.198849 61.203279 36.500000 -11.827323 140.711073 135.980144
-150.189432 61.203279 36.500000 -14.726721 141.514967 135.624279
-150.180015 61.203279 36.500000 -17.831897 142.320789 135.188030
-150.170598 61.203279 36.500000 -21.118350 143.148019 134.700679
-150.161180 61.203279 36.500000 -24.556463 144.017165 134.194580
-150.151763 61.203279 36.500000 -28.111516 144.949371 133.704765
-150.142346 61.203279 36.500000 -31.743819 145.965963 133.268436
-150.132929 61.203279 36.500000 -35.408983 147.087923 132.924330
-150.123511 61.203279 36.500000 -39.058334 148.335305 132.711971
-150.114094 61.203279 36.500000 -42.639487 149.726601 132.670806
-150.104677 61.203279 36.500000 -46.097067 151.278078 132.839251
-150.095260 61.203279 36.500000 -49.373591 153.003087 133.253651
-150.085842 61.203279 36.500000 -52.410482 154.911385 133.947192
-150.076425 61.203279 36.500000 -55.149216 157.008465 134.948778
-150.067008 61.203279 36.500000 -57.532571 159.294953 136.281924
-150.057591 61.203279 36.500000 -59.505952 161.766065 137.963685
-150.048173 61.203279 36.500000 -61.018751 164.411172 140.003671
-150.038756 61.203279 36.500000 -62.025715 167.213478 142.403192
-150.029339 61.203279 36.500000 -62.488261 170.149856 145.154552
-150.019922 61.203279 36.500000 -62.375711 173.190839 148.240554
-150.010504 61.203279 36.500000 -61.666390 176.300790 151.634234
-150.001087 61.203279 36.500000 -60.348541 179.438258 155.298841
-149.991670 61.203279 36.500000 -58.421030 182.556517 159.188105
-149.982253 61.203279 36.500000 -55.893792 185.604288 163.246771
-149.972835 61.203279 36.500000 -52.788008 188.526620 167.411416
-149.963418 61.203279 36.500000 -49.135984 191.265919 171.611525
-149.954001 61.203279 36.500000 -44.980730 193.763096 175.770804
-149.944584 61.203279 36.500000 -40.375259 195.958795 179.808692
-149.935166 61.203279 36.500000 -35.381592 197.794669 183.642033
-149.925749 61.203279 36.500000 -30.069538 199.214662 187.186847
-149.916332 61.203279 36.500000 -24.515250 200.166259 190.360158
-149.906915 61.203279 36.500000 -18.799628 200.601660 193.081809
-149.897497 61.203279 36.500000 -13.006600 200.478851 195.276210
-149.888080 61.203279 36.500000 -7.221361 199.762517 196.873973
-149.878663 61.203279 36.500000 -1.528595 198.424804 197.813366
-149.869246 61.203279 36.500000 3.989237 196.445877 198.041572
-149.859828 61.203279 36.500000 9.253512 193.814284 197.515688
-149.850411 61.203279 36.500000 14.190909 190.527106 196.203470
-149.840994 61.203279 36.500000 18.734690 186.589915 194.083791
-149.831577 61.203279 36.500000 22.825766 182.016519 191.146825
-149.822159 61.203279 36.500000 26.413531 176.828546 187.393959
-149.812742 61.203279 36.500000 29.456448 171.054864 182.837443
-149.803325 61.203279 36.500000 31.922403 164.730860 177.499821
-149.793908 61.203279 36.500000 33.788809 157.897630 171.413153
-149.784491 61.203279 36.500000 35.042501 150.601082 164.618082
-149.775073 61.203279 36.500000 35.679418 142.890997 157.162764
-149.765656 61.203279 36.500000 35.704123 134.820068 149.101717
-149.756239 61.203279 36.500000 35.129166 126.442948 140.494615
-149.746822 61.203279 36.500000 33.974335 117.815333 131.405067
-149.737404 61.203279 36.500000 32.265819 108.993087 121.899414
-149.727987 61.203279 36.500000 30.035317 100.031437 112.045564
-149.718570 61.203279 36.500000 27.319118 90.984253 101.911900
-149.709153 61.203279 36.500000 24.157172 81.903409 91.566278
-149.699735 61.203279 36.500000 20.592196 72.838239 81.075117
-149.690318 61.203279 36.500000 16.668798 63.835090 70.502609
-149.680901 61.203279 36.500000 12.432672 54.936968 59.910037
-149.671484 61.203279 36.500000 7.929852 46.183280 49.355221
-149.662066 61.203279 36.500000 3.206038 37.609654 38.892069
-149.652649 61.203279 36.500000 -1.693993 29.247844 28.570247
-149.643232 61.203279 36.500000 -6.726898 21.125708 18.434949
-149.633815 61.203279 36.500000 -11.851193 13.267241 8.526764
-149.624397 61.203279 36.500000 -17.027605 5.692676 -1.118366
-149.614980 61.203279 36.500000 -22.219339 -1.581387 -10.469122
-149.605563 61.203279 36.500000 -27.392280 -8.541798 -19.498710
-149.596146 61.203279 36.500000 -32.515127 -15.178659 -28.184710
-149.586728 61.203279 36.500000 -37.559470 -21.485095 -36.508883
-149.577311 61.203279 36.500000 -42.499812 -27.457019 -44.456944
-149.567894 61.203279 36.500000 -47.313551 -33.092880 -52.018300
-149.558477 61.203279 36.500000 -51.980916 -38.393415 -59.185781
-149.549059 61.203279 36.500000 -56.484884 -43.361403 -65.955356
-149.539642 61.203279 36.500000 -60.811055 -48.001417 -72.325839
-149.530225 61.203279 36.500000 -64.947522 -52.319594 -78.298603
-149.520808 61.203279 36.500000 -68.884720 -56.323409 -83.877297
-149.511390 61.203279 36.500000 -72.615262 -60.021466 -89.067570
-149.501973 61.203279 36.500000 -76.133774 -63.423299 -93.876809
-149.492556 61.203279 36.500000 -79.436728 -66.539195 -98.313886
-149.483139 61.203279 36.500000 -82.522266 -69.380023 -102.388929
-150.424863 61.207784 36.500000 -6.111170 103.749888 101.305420
-150.415446 61.207784 36.500000 -4.799010 106.365501 104.445897
-150.406029 61.207784 36.500000 -3.511331 108.951639 107.547107
-150.396612 61.207784 36.500000 -2.259452 111.500959 110.597178
-150.387194 61.207784 36.500000 -1.055649 114.005964 113.583705
-150.377777 61.207784 36.500000 0.086863 116.459082 116.493827
-150.368360 61.207784 36.500000 1.153965 118.852743 119.314329
-150.358943 61.207784 36.500000 2.130693 121.179476 122.031753
-150.349525 61.207784 36.500000 3.001316 123.432020 124.632547
-150.340108 61.207784 36.500000 3.749443 125.603446 127.103223
-150.330691 61.207784 36.500000 4.358163 127.687286 129.430552
-150.321274 61.207784 36.500000 4.810209 129.677689 131.601773
-150.311856 61.207784 36.500000 5.088162 131.569571 133.604836
-150.302439 61.207784 36.500000 5.174692 133.358789 135.428665
-150.293022 61.207784 36.500000 5.052831 135.042309 137.063441
