date-time, latitude, longitude, depth, RMS, Nphs, Gap, Dist, errH, errZ, Mamp
# out/cube/20240710A_MSMS/PointSource/FF_4days
2000-01-01T00:00:00.00Z, 38.257090338163664, -119.7787641198802, 2.339494655859381, -, -, - , -, -, - ,0.004941469844129295
2000-01-01T00:00:00.00Z, 38.275859905513556, -119.762503428704, 18.763959132299867, -, -, - , -, -, - ,0.024371554537745675
2000-01-01T00:00:00.00Z, 38.2779932868944, -119.76074915063391, 2.533245180417569, -, -, - , -, -, - ,0.006471599136565405
2000-01-01T00:00:00.00Z, 38.27062681568378, -119.75570440592324, 13.320608255183704, -, -, - , -, -, - ,0.014647660145598507
2000-01-01T00:00:00.00Z, 38.38681093697214, -119.75548527197074, 20.237555789883995, -, -, - , -, -, - ,0.010731978502657884
2000-01-01T00:00:00.00Z, 38.28556541109762, -119.75402210856828, 14.420512145994335, -, -, - , -, -, - ,0.016340363502280523
2000-01-01T00:00:00.00Z, 38.25576757709075, -119.73569632400827, 17.773479087320396, -, -, - , -, -, - ,0.027940925453848332
2000-01-01T00:00:00.00Z, 38.692116760049636, -119.73016527652824, 1.3910295064163198, -, -, - , -, -, - ,0.013526692339137857
2000-01-01T00:00:00.00Z, 38.316138159589855, -119.72209776473628, 0.03975114813064573, -, -, - , -, -, - ,0.022488009558937656
2000-01-01T00:00:00.00Z, 38.75916376024177, -119.72160853334545, 2.5062633168049384, -, -, - , -, -, - ,0.020300850354530862
2000-01-01T00:00:00.00Z, 38.2751073557017, -119.7179534906965, 11.332791132267218, -, -, - , -, -, - ,0.02428990401705067
2000-01-01T00:00:00.00Z, 38.75007444772291, -119.7185303513152, 0.6761637009357889, -, -, - , -, -, - ,0.026173522513504553
2000-01-01T00:00:00.00Z, 38.32159593636346, -119.7162479454484, 11.211629409714838, -, -, - , -, -, - ,0.01641608065218385
2000-01-01T00:00:00.00Z, 38.668800845349644, -119.71504078325043, 0.28031114937895557, -, -, - , -, -, - ,0.03095063622874507
2000-01-01T00:00:00.00Z, 38.27978105944694, -119.71157608063642, 14.206832865391224, -, -, - , -, -, - ,0.03155768118020516
2000-01-01T00:00:00.00Z, 38.76624259337127, -119.71087349043418, 15.839877977854849, -, -, - , -, -, - ,0.009574306138616373
2000-01-01T00:00:00.00Z, 38.331500353936235, -119.70657325078514, 18.358646872904508, -, -, - , -, -, - ,0.05903630580713236
2000-01-01T00:00:00.00Z, 38.39470763263811, -119.70682833202189, 19.87154588530596, -, -, - , -, -, - ,0.0770715154465788
2000-01-01T00:00:00.00Z, 38.32775425177366, -119.70459665305532, 17.108636674163574, -, -, - , -, -, - ,0.05243378443940329
2000-01-01T00:00:00.00Z, 38.352183255617405, -119.69978486646187, 12.781177649220664, -, -, - , -, -, - ,0.017672574081930705
2000-01-01T00:00:00.00Z, 38.70071430305517, -119.70075857761381, 1.3382135065314862, -, -, - , -, -, - ,0.03984417080915164
2000-01-01T00:00:00.00Z, 38.75135154003078, -119.70038653836188, 5.152474062605564, -, -, - , -, -, - ,0.023625554675684977
2000-01-01T00:00:00.00Z, 38.28118540709184, -119.697730686385, 4.262610192018002, -, -, - , -, -, - ,0.027267079953641728
2000-01-01T00:00:00.00Z, 38.25907113481385, -119.69503888953537, 15.992222772765613, -, -, - , -, -, - ,0.03667370634188498
2000-01-01T00:00:00.00Z, 38.65050715213668, -119.69590249351559, -0.2232792089044323, -, -, - , -, -, - ,0.06409814232356668
2000-01-01T00:00:00.00Z, 38.70523578481834, -119.69508630230678, 4.509537157113808, -, -, - , -, -, - ,0.027000017423759168
2000-01-01T00:00:00.00Z, 38.7510784250489, -119.69389374662153, 1.38030021978706, -, -, - , -, -, - ,0.03367314706225612
2000-01-01T00:00:00.00Z, 38.36894446099497, -119.69166936477482, 17.878711771221795, -, -, - , -, -, - ,0.07667535855805227
2000-01-01T00:00:00.00Z, 38.32543333136477, -119.68896924317616, 19.319306005328723, -, -, - , -, -, - ,0.0735381481459284
2000-01-01T00:00:00.00Z, 38.371808228630854, -119.68979232223141, 15.718468632350378, -, -, - , -, -, - ,0.04367135413197053
2000-01-01T00:00:00.00Z, 38.674240239146144, -119.68820758497812, 2.576700123678013, -, -, - , -, -, - ,0.04486924856130128
2000-01-01T00:00:00.00Z, 38.726031658969006, -119.68965801087933, 4.621104367017717, -, -, - , -, -, - ,0.03295717462524085
2000-01-01T00:00:00.00Z, 38.27481524911316, -119.68528847929652, 6.188477417283244, -, -, - , -, -, - ,0.031050368585755057
2000-01-01T00:00:00.00Z, 38.312129924723926, -119.68756664652523, 11.77615296311071, -, -, - , -, -, - ,0.042131334654299066
2000-01-01T00:00:00.00Z, 38.281809763237135, -119.68304914285055, 0.12426321605133722, -, -, - , -, -, - ,0.03353512534051937
2000-01-01T00:00:00.00Z, 38.29251859648673, -119.68438467339541, 0.8572430553336904, -, -, - , -, -, - ,0.036180956979382714
2000-01-01T00:00:00.00Z, 38.317803671367464, -119.6841857269521, 16.71764846438689, -, -, - , -, -, - ,0.06302257303471263
2000-01-01T00:00:00.00Z, 38.35536936945748, -119.68465621013387, 16.08276434209778, -, -, - , -, -, - ,0.06741370336798483
2000-01-01T00:00:00.00Z, 38.362540736382606, -119.6830694072245, 18.69499746513152, -, -, - , -, -, - ,0.0942159670206441
2000-01-01T00:00:00.00Z, 38.60239295924911, -119.68509551799819, 0.24175212181900474, -, -, - , -, -, - ,0.0862088977229307
2000-01-01T00:00:00.00Z, 38.3821859264211, -119.68074714555625, 17.701782180141272, -, -, - , -, -, - ,0.08842098713633705
