# lon lat depth_km normal_kPa shear_kPa coulomb_kPa
# strike 140.000000, dip 89.900000, rake 180.000000
-120.894866 35.539640 26.000000 0.264864 1.318035 1.423980
-120.889306 35.539640 26.000000 0.341084 1.336326 1.472760
-120.883745 35.539640 26.000000 0.420827 1.353872 1.522202
-120.878184 35.539640 26.000000 0.504200 1.370582 1.572262
-120.872623 35.539640 26.000000 0.591315 1.386362 1.622888
-120.867062 35.539640 26.000000 0.682280 1.401110 1.674022
-120.861502 35.539640 26.000000 0.777207 1.414719 1.725602
-120.855941 35.539640 26.000000 0.876201 1.427076 1.777557
-120.850380 35.539640 26.000000 0.979372 1.438061 1.829810
-120.844819 35.539640 26.000000 1.086824 1.447548 1.882278
-120.839258 35.539640 26.000000 1.198659 1.455405 1.934869
-120.833697 35.539640 26.000000 1.314978 1.461492 1.987483
-120.828137 35.539640 26.000000 1.435876 1.465662 2.040013
-120.822576 35.539640 26.000000 1.561446 1.467764 2.092342
-120.817015 35.539640 26.000000 1.691774 1.467635 2.144344
-120.811454 35.539640 26.000000 1.826942 1.465108 2.195885
-120.805893 35.539640 26.000000 1.967025 1.460010 2.246820
-120.800332 35.539640 26.000000 2.112089 1.452157 2.296993
-120.794772 35.539640 26.000000 2.262194 1.441362 2.346239
-120.789211 35.539640 26.000000 2.417389 1.427428 2.394384
-120.783650 35.539640 26.000000 2.577714 1.410153 2.441238
-120.778089 35.539640 26.000000 2.743196 1.389326 2.486605
-120.772528 35.539640 26.000000 2.913851 1.364734 2.530274
-120.766968 35.539640 26.000000 3.089680 1.336153 2.572025
-120.761407 35.539640 26.000000 3.270668 1.303357 2.611624
-120.755846 35.539640 26.000000 3.456788 1.266113 2.648828
-120.750285 35.539640 26.000000 3.647989 1.224183 2.683378
-120.744724 35.539640 26.000000 3.844205 1.177326 2.715009
-120.739163 35.539640 26.000000 4.045350 1.125299 2.743439
-120.733603 35.539640 26.000000 4.251311 1.067853 2.768378
-120.728042 35.539640 26.000000 4.461957 1.004742 2.789525
-120.722481 35.539640 26.000000 4.677128 0.935715 2.806566
-120.716920 35.539640 26.000000 4.896640 0.860526 2.819182
-120.711359 35.539640 26.000000 5.120277 0.778928 2.827039
-120.705798 35.539640 26.000000 5.347796 0.690680 2.829799
-120.700238 35.539640 26.000000 5.578921 0.595545 2.827114
-120.694677 35.539640 26.000000 5.813345 0.493294 2.818632
-120.689116 35.539640 26.000000 6.050724 0.383705 2.803995
-120.683555 35.539640 26.000000 6.290678 0.266569 2.782841
-120.677994 35.539640 26.000000 6.532792 0.141691 2.754808
-120.672434 35.539640 26.000000 6.776610 0.008889 2.719533
-120.666873 35.539640 26.000000 7.021639 -0.131998 2.676657
-120.661312 35.539640 26.000000 7.267341 -0.281112 2.625825
-120.655751 35.539640 26.000000 7.513142 -0.438569 2.566688
-120.650190 35.539640 26.000000 7.758422 -0.604458 2.498911
-120.644629 35.539640 26.000000 8.002521 -0.778840 2.422168
-120.639069 35.539640 26.000000 8.244735 -0.961739 2.336155
-120.633508 35.539640 26.000000 8.484321 -1.153145 2.240583
-120.627947 35.539640 26.000000 8.720492 -1.353004 2.135192
-120.622386 35.539640 26.000000 8.952422 -1.561220 2.019748
-120.616825 35.539640 26.000000 9.179246 -1.777649 1.894050
-120.611264 35.539640 26.000000 9.400065 -2.002092 1.757934
-120.605704 35.539640 26.000000 9.613943 -2.234300 1.611277
-120.600143 35.539640 26.000000 9.819913 -2.473960 1.454006
-120.594582 35.539640 26.000000 10.016984 -2.720699 1.286095
-120.589021 35.539640 26.000000 10.204138 -2.974079 1.107576
-120.583460 35.539640 26.000000 10.380343 -3.233592 0.918545
-120.577900 35.539640 26.000000 10.544551 -3.498660 0.719160
-120.572339 35.539640 26.000000 10.695710 -3.768632 0.509652
-120.566778 35.539640 26.000000 10.832768 -4.042780 0.290327
-120.561217 35.539640 26.000000 10.954682 -4.320302 0.061571
-120.555656 35.539640 26.000000 11.060425 -4.600318 -0.176148
-120.550095 35.539640 26.000000 11.148997 -4.881873 -0.422274
-120.544535 35.539640 26.000000 11.219429 -5.163936 -0.676164
-120.538974 35.539640 26.000000 11.270801 -5.445402 -0.937082
-120.533413 35.539640 26.000000 11.302247 -5.725098 -1.204199
-120.527852 35.539640 26.000000 11.312965 -6.001782 -1.476596
-120.522291 35.539640 26.000000 11.302230 -6.274154 -1.753262
-120.516730 35.539640 26.000000 11.269407 -6.540858 -2.033095
-120.511170 35.539640 26.000000 11.213955 -6.800490 -2.314909
-120.505609 35.539640 26.000000 11.135444 -7.051610 -2.597433
-120.500048 35.539640 26.000000 11.033563 -7.292749 -2.879323
-120.494487 35.539640 26.000000 10.908129 -7.522419 -3.159167
-120.488926 35.539640 26.000000 10.759094 -7.739129 -3.435491
-120.483365 35.539640 26.000000 10.586557 -7.941396 -3.706773
-120.477805 35.539640 26.000000 10.390767 -8.127758 -3.971452
-120.472244 35.539640 26.000000 10.172128 -8.296794 -4.227942
-120.466683 35.539640 26.000000 9.931204 -8.447130 -4.474649
-120.461122 35.539640 26.000000 9.668719 -8.577466 -4.709978
-120.455561 35.539640 26.000000 9.385560 -8.686583 -4.932358
-120.450001 35.539640 26.000000 9.082770 -8.773362 -5.140254
-120.444440 35.539640 26.000000 8.761548 -8.836803 -5.332183
-120.438879 35.539640 26.000000 8.423237 -8.876032 -5.506737
-120.433318 35.539640 26.000000 8.069323 -8.890322 -5.662593
-120.427757 35.539640 26.000000 7.701418 -8.879103 -5.798535
-120.422196 35.539640 26.000000 7.321248 -8.841970 -5.913470
-120.416636 35.539640 26.000000 6.930642 -8.778697 -6.006440
-120.411075 35.539640 26.000000 6.531511 -8.689243 -6.076639
-120.405514 35.539640 26.000000 6.125834 -8.573755 -6.123421
-120.399953 35.539640 26.000000 5.715635 -8.432571 -6.146317
-120.394392 35.539640 26.000000 5.302966 -8.266223 -6.145037
-120.388831 35.539640 26.000000 4.889887 -8.075432 -6.119477
-120.383271 35.539640 26.000000 4.478441 -7.861102 -6.069726
-120.377710 35.539640 26.000000 4.070637 -7.624317 -5.996062
-120.372149 35.539640 26.000000 3.668429 -7.366324 -5.898953
-120.366588 35.539640 26.000000 3.273695 -7.088528 -5.779050
-120.361027 35.539640 26.000000 2.888221 -6.792471 -5.637183
-120.355467 35.539640 26.000000 2.513682 -6.479822 -5.474349
-120.349906 35.539640 26.000000 2.151629 -6.152352 -5.291701
-120.344345 35.539640 26.000000 1.803474 -5.811922 -5.090532
-120.338784 35.539640 26.000000 1.470481 -5.460456 -4.872264
-120.333223 35.539640 26.000000 1.153754 -5.099926 -4.638425
-120.327662 35.539640 26.000000 0.854237 -4.732329 -4.390635
-120.322102 35.539640 26.000000 0.572702 -4.359665 -4.130584
-120.316541 35.539640 26.000000 0.309757 -3.983918 -3.860016
-120.310980 35.539640 26.000000 0.065837 -3.607039 -3.580704
-120.305419 35.539640 26.000000 -0.158783 -3.230922 -3.294435
-120.299858 35.539640 26.000000 -0.363992 -2.857393 -3.002990
-120.294297 35.539640 26.000000 -0.549829 -2.488193 -2.708125
-120.288737 35.539640 26.000000 -0.716477 -2.124964 -2.411555
-120.283176 35.539640 26.000000 -0.864253 -1.769236 -2.114937
-120.277615 35.539640 26.000000 -0.993596 -1.422422 -1.819861
-120.272054 35.539640 26.000000 -1.105057 -1.085806 -1.527829
-120.266493 35.539640 26.000000 -1.199283 -0.760540 -1.240253
-120.260933 35.539640 26.000000 -1.277006 -0.447640 -0.958443
-120.255372 35.539640 26.000000 -1.339030 -0.147985 -0.683597
-120.249811 35.539640 26.000000 -1.386216 0.137685 -0.416802
-120.244250 35.539640 26.000000 -1.419472 0.408762 -0.159027
-120.238689 35.539640 26.000000 -1.439739 0.664775 0.088879
-120.233128 35.539640 26.000000 -1.447977 0.905375 0.326184
-120.227568 35.539640 26.000000 -1.445161 1.130338 0.552274
-120.222007 35.539640 26.000000 -1.432262 1.339555 0.766650
-120.216446 35.539640 26.000000 -1.410246 1.533022 0.968923
-120.210885 35.539640 26.000000 -1.380060 1.710835 1.158812
-120.205324 35.539640 26.000000 -1.342626 1.873183 1.336133
-120.199763 35.539640 26.000000 -1.298839 2.020334 1.500799
-120.194203 35.539640 26.000000 -1.249555 2.152630 1.652808
-120.188642 35.539640 26.000000 -1.195591 2.270477 1.792241
-120.183081 35.539640 26.000000 -1.137722 2.374337 1.919248
-120.177520 35.539640 26.000000 -1.076676 2.464718 2.034048
-120.171959 35.539640 26.000000 -1.013132 2.542168 2.136915
-120.166399 35.539640 26.000000 -0.947724 2.607266 2.228176
-120.160838 35.539640 26.000000 -0.881032 2.660614 2.308201
-120.155277 35.539640 26.000000 -0.813591 2.702832 2.377396
-120.149716 35.539640 26.000000 -0.745884 2.734550 2.436197
-120.144155 35.539640 26.000000 -0.678352 2.756406 2.485065
-120.138594 35.539640 26.000000 -0.611384 2.769033 2.524479
-120.133034 35.539640 26.000000 -0.545329 2.773064 2.554933
-120.127473 35.539640 26.000000 -0.480493 2.769122 2.576925
-120.121912 35.539640 26.000000 -0.417142 2.757817 2.590961
-120.116351 35.539640 26.000000 -0.355504 2.739746 2.597544
-120.110790 35.539640 26.000000 -0.295773 2.715485 2.597176
-120.105229 35.539640 26.000000 -0.238108 2.685592 2.590349
-120.099669 35.539640 26.000000 -0.182642 2.650605 2.577548
-120.094108 35.539640 26.000000 -0.129476 2.611036 2.559246
-120.088547 35.539640 26.000000 -0.078687 2.567375 2.535901
-120.082986 35.539640 26.000000 -0.030330 2.520088 2.507956
-120.077425 35.539640 26.000000 0.015562 2.469613 2.475838
-120.071865 35.539640 26.000000 0.058973 2.416366 2.439956
-120.066304 35.539640 26.000000 0.099906 2.360737 2.400699
-120.060743 35.539640 26.000000 0.138376 2.303090 2.358441
-120.055182 35.539640 26.000000 0.174414 2.243766 2.313531
-120.049621 35.539640 26.000000 0.208058 2.183081 2.266304
-120.044060 35.539640 26.000000 0.239358 2.121329 2.217072
-120.038500 35.539640 26.000000 0.268373 2.058780 2.166129
-120.032939 35.539640 26.000000 0.295166 1.995683 2.113750
-120.027378 35.539640 26.000000 0.319807 1.932268 2.060191
-120.021817 35.539640 26.000000 0.342370 1.868743 2.005691
-120.016256 35.539640 26.000000 0.362934 1.805297 1.950470
-120.010695 35.539640 26.000000 0.381577 1.742102 1.894733
-120.005135 35.539640 26.000000 0.398382 1.679315 1.838667
-120.894866 35.544144 26.000000 0.188448 1.340990 1.416370
-120.889306 35.544144 26.000000 0.264443 1.361041 1.466818
-120.883745 35.544144 26.000000 0.344061 1.380402 1.518027
-120.878184 35.544144 26.000000 0.427417 1.398985 1.569952
-120.872623 35.544144 26.000000 0.514632 1.416693 1.622546
-120.867062 35.544144 26.000000 0.605823 1.433423 1.675752
-120.861502 35.544144 26.000000 0.701109 1.449068 1.729512
-120.855941 35.544144 26.000000 0.800608 1.463513 1.783756
-120.850380 35.544144 26.000000 0.904436 1.476635 1.838409
-120.844819 35.544144 26.000000 1.012711 1.488306 1.893391
-120.839258 35.544144 26.000000 1.125544 1.498392 1.948610
-120.833697 35.544144 26.000000 1.243047 1.506749 2.003968
