# lon lat depth_km normal_kPa shear_kPa coulomb_kPa
# strike 140.000000, dip 89.900000, rake 180.000000
-120.894866 35.539640 24.000000 2.554717 3.297849 4.319736
-120.889306 35.539640 24.000000 2.790116 3.311501 4.427548
-120.883745 35.539640 24.000000 3.034265 3.321161 4.534867
-120.878184 35.539640 24.000000 3.287311 3.326515 4.641439
-120.872623 35.539640 24.000000 3.549391 3.327236 4.746993
-120.867062 35.539640 24.000000 3.820626 3.322984 4.851235
-120.861502 35.539640 24.000000 4.101122 3.313405 4.953854
-120.855941 35.539640 24.000000 4.390968 3.298129 5.054517
-120.850380 35.539640 24.000000 4.690231 3.276777 5.152870
-120.844819 35.539640 24.000000 4.998961 3.248955 5.248539
-120.839258 35.539640 24.000000 5.317179 3.214255 5.341126
-120.833697 35.539640 24.000000 5.644884 3.172260 5.430214
-120.828137 35.539640 24.000000 5.982045 3.122542 5.515360
-120.822576 35.539640 24.000000 6.328601 3.064662 5.596102
-120.817015 35.539640 24.000000 6.684456 2.998172 5.671955
-120.811454 35.539640 24.000000 7.049482 2.922619 5.742412
-120.805893 35.539640 24.000000 7.423509 2.837542 5.806945
-120.800332 35.539640 24.000000 7.806328 2.742476 5.865007
-120.794772 35.539640 24.000000 8.197685 2.636954 5.916028
-120.789211 35.539640 24.000000 8.597281 2.520509 5.959422
-120.783650 35.539640 24.000000 9.004769 2.392677 5.994585
-120.778089 35.539640 24.000000 9.419748 2.252999 6.020898
-120.772528 35.539640 24.000000 9.841766 2.101022 6.037728
-120.766968 35.539640 24.000000 10.270311 1.936304 6.044429
-120.761407 35.539640 24.000000 10.704816 1.758421 6.040348
-120.755846 35.539640 24.000000 11.144652 1.566963 6.024824
-120.750285 35.539640 24.000000 11.589126 1.361543 5.997194
-120.744724 35.539640 24.000000 12.037483 1.141801 5.956794
-120.739163 35.539640 24.000000 12.488900 0.907406 5.902966
-120.733603 35.539640 24.000000 12.942489 0.658064 5.835060
-120.728042 35.539640 24.000000 13.397293 0.393519 5.752436
-120.722481 35.539640 24.000000 13.852289 0.113561 5.654476
-120.716920 35.539640 24.000000 14.306384 -0.181971 5.540583
