# lon lat depth_km normal_kPa shear_kPa coulomb_kPa
# strike 356.000000, dip 49.000000, rake -102.000000
-119.833403 38.241730 24.000000 -0.241034 -0.066794 -0.163208
-119.830525 38.241730 24.000000 -0.238953 -0.045246 -0.140827
-119.827646 38.241730 24.000000 -0.236786 -0.023217 -0.117931
-119.824768 38.241730 24.000000 -0.234533 -0.000706 -0.094519
-119.821890 38.241730 24.000000 -0.232196 0.022285 -0.070593
-119.819011 38.241730 24.000000 -0.229775 0.045755 -0.046155
-119.816133 38.241730 24.000000 -0.227274 0.069703 -0.021206
-119.813255 38.241730 24.000000 -0.224694 0.094127 0.004250
-119.810376 38.241730 24.000000 -0.222037 0.119024 0.030209
-119.807498 38.241730 24.000000 -0.219306 0.144391 0.056668
-119.804620 38.241730 24.000000 -0.216505 0.170224 0.083622
-119.801741 38.241730 24.000000 -0.213636 0.196518 0.111064
-119.798863 38.241730 24.000000 -0.210703 0.223270 0.138989
-119.795985 38.241730 24.000000 -0.207711 0.250474 0.167389
-119.793106 38.241730 24.000000 -0.204664 0.278123 0.196257
-119.790228 38.241730 24.000000 -0.201567 0.306210 0.225584
-119.787349 38.241730 24.000000 -0.198424 0.334730 0.255360
-119.784471 38.241730 24.000000 -0.195242 0.363673 0.285576
-119.781593 38.241730 24.000000 -0.192025 0.393030 0.316220
-119.778714 38.241730 24.000000 -0.188782 0.422794 0.347281
-119.775836 38.241730 24.000000 -0.185517 0.452953 0.378746
-119.772958 38.241730 24.000000 -0.182239 0.483497 0.410602
-119.770079 38.241730 24.000000 -0.178955 0.514415 0.442833
-119.767201 38.241730 24.000000 -0.175671 0.545695 0.475426
-119.764323 38.241730 24.000000 -0.172398 0.577323 0.508364
-119.761444 38.241730 24.000000 -0.169142 0.609286 0.541629
-119.758566 38.241730 24.000000 -0.165914 0.641571 0.575205
-119.755688 38.241730 24.000000 -0.162722 0.674161 0.609073
-119.752809 38.241730 24.000000 -0.159576 0.707043 0.643212
-119.749931 38.241730 24.000000 -0.156485 0.740198 0.677604
-119.747052 38.241730 24.000000 -0.153460 0.773611 0.712227
-119.744174 38.241730 24.000000 -0.150512 0.807263 0.747058
-119.741296 38.241730 24.000000 -0.147651 0.841137 0.782076
-119.738417 38.241730 24.000000 -0.144888 0.875212 0.817257
-119.735539 38.241730 24.000000 -0.142234 0.909470 0.852576
-119.732661 38.241730 24.000000 -0.139701 0.943890 0.888009
-119.729782 38.241730 24.000000 -0.137300 0.978450 0.923531
-119.726904 38.241730 24.000000 -0.135042 1.013131 0.959114
-119.724026 38.241730 24.000000 -0.132941 1.047908 0.994732
-119.721147 38.241730 24.000000 -0.131007 1.082761 1.030358
-119.718269 38.241730 24.000000 -0.129252 1.117665 1.065964
-119.715391 38.241730 24.000000 -0.127688 1.152597 1.101522
-119.712512 38.241730 24.000000 -0.126326 1.187533 1.137003
-119.709634 38.241730 24.000000 -0.125179 1.222449 1.172377
-119.706756 38.241730 24.000000 -0.124257 1.257319 1.207616
-119.703877 38.241730 24.000000 -0.123571 1.292119 1.242690
-119.700999 38.241730 24.000000 -0.123133 1.326823 1.277569
-119.698120 38.241730 24.000000 -0.122952 1.361405 1.312224
-119.695242 38.241730 24.000000 -0.123040 1.395841 1.346625
-119.692364 38.241730 24.000000 -0.123404 1.430104 1.380742
-119.689485 38.241730 24.000000 -0.124054 1.464168 1.414546
-119.686607 38.241730 24.000000 -0.124999 1.498008 1.448008
-119.683729 38.241730 24.000000 -0.126245 1.531597 1.481099
-119.680850 38.241730 24.000000 -0.127800 1.564911 1.513791
-119.677972 38.241730 24.000000 -0.129670 1.597924 1.546056
-119.675094 38.241730 24.000000 -0.131859 1.630611 1.577867
-119.672215 38.241730 24.000000 -0.134373 1.662947 1.609198
-119.669337 38.241730 24.000000 -0.137213 1.694909 1.640023
-119.666459 38.241730 24.000000 -0.140381 1.726471 1.670319
-119.663580 38.241730 24.000000 -0.143879 1.757612 1.700061
-119.660702 38.241730 24.000000 -0.147706 1.788309 1.729227
-119.657823 38.241730 24.000000 -0.151859 1.818540 1.757797
-119.654945 38.241730 24.000000 -0.156336 1.848285 1.785751
-119.652067 38.241730 24.000000 -0.161130 1.877523 1.813071
-119.649188 38.241730 24.000000 -0.166238 1.906235 1.839740
-119.646310 38.241730 24.000000 -0.171649 1.934403 1.865744
-119.643432 38.241730 24.000000 -0.177354 1.962011 1.891070
-119.640553 38.241730 24.000000 -0.183343 1.989043 1.915706
-119.637675 38.241730 24.000000 -0.189602 2.015483 1.939642
-119.634797 38.241730 24.000000 -0.196116 2.041320 1.962873
-119.631918 38.241730 24.000000 -0.202869 2.066540 1.985392
-119.629040 38.241730 24.000000 -0.209843 2.091133 2.007196
-119.626162 38.241730 24.000000 -0.217017 2.115091 2.028285
-119.623283 38.241730 24.000000 -0.224369 2.138406 2.048658
-119.620405 38.241730 24.000000 -0.231875 2.161070 2.068320
-119.617527 38.241730 24.000000 -0.239511 2.183081 2.087277
-119.614648 38.241730 24.000000 -0.247247 2.204434 2.105535
-119.611770 38.241730 24.000000 -0.255056 2.225128 2.123105
-119.608891 38.241730 24.000000 -0.262907 2.245163 2.140000
-119.606013 38.241730 24.000000 -0.270766 2.264540 2.156234
-119.603135 38.241730 24.000000 -0.278601 2.283263 2.171823
-119.600256 38.241730 24.000000 -0.286374 2.301336 2.186787
-119.597378 38.241730 24.000000 -0.294051 2.318766 2.201145
-119.594500 38.241730 24.000000 -0.301592 2.335559 2.214922
-119.591621 38.241730 24.000000 -0.308957 2.351724 2.228141
-119.588743 38.241730 24.000000 -0.316107 2.367272 2.240829
-119.585865 38.241730 24.000000 -0.323001 2.382214 2.253014
-119.582986 38.241730 24.000000 -0.329595 2.396563 2.264725
-119.580108 38.241730 24.000000 -0.335847 2.410332 2.275993
-119.577230 38.241730 24.000000 -0.341715 2.423537 2.286851
-119.574351 38.241730 24.000000 -0.347153 2.436193 2.297331
-119.571473 38.241730 24.000000 -0.352120 2.448316 2.307468
-119.568595 38.241730 24.000000 -0.356570 2.459923 2.317295
-119.565716 38.241730 24.000000 -0.360462 2.471033 2.326848
-119.562838 38.241730 24.000000 -0.363752 2.481663 2.336162
-119.559959 38.241730 24.000000 -0.366399 2.491832 2.345273
-119.557081 38.241730 24.000000 -0.368360 2.501559 2.354215
-119.554203 38.241730 24.000000 -0.369597 2.510862 2.363023
-119.551324 38.241730 24.000000 -0.370070 2.519759 2.371731
-119.548446 38.241730 24.000000 -0.369743 2.528270 2.380372
-119.545568 38.241730 24.000000 -0.368579 2.536411 2.388979
-119.542689 38.241730 24.000000 -0.366547 2.544200 2.397581
-119.539811 38.241730 24.000000 -0.363614 2.551653 2.406208
-119.536933 38.241730 24.000000 -0.359751 2.558787 2.414887
-119.534054 38.241730 24.000000 -0.354933 2.565616 2.423643
-119.531176 38.241730 24.000000 -0.349136 2.572154 2.432499
-119.528298 38.241730 24.000000 -0.342340 2.578412 2.441476
-119.525419 38.241730 24.000000 -0.334527 2.584403 2.450592
-119.522541 38.241730 24.000000 -0.325682 2.590135 2.459862
-119.519662 38.241730 24.000000 -0.315796 2.595616 2.469298
-119.516784 38.241730 24.000000 -0.304861 2.600854 2.478909
-119.513906 38.241730 24.000000 -0.292872 2.605851 2.488702
-119.511027 38.241730 24.000000 -0.279831 2.610611 2.498678
-119.508149 38.241730 24.000000 -0.265740 2.615134 2.508838
-119.505271 38.241730 24.000000 -0.250608 2.619419 2.519176
-119.502392 38.241730 24.000000 -0.234445 2.623463 2.529685
