# lon lat depth_km normal_kPa shear_kPa coulomb_kPa
# strike 189.000000, dip 62.000000, rake -88.000000
-150.424863 61.198775 53.000000 2.095657 37.572795 38.411058
-150.415446 61.198775 53.000000 4.285818 40.859955 42.574282
-150.406029 61.198775 53.000000 6.505512 44.272714 46.874919
-150.396612 61.198775 53.000000 8.744412 47.809747 51.307512
-150.387194 61.198775 53.000000 10.990939 51.468908 55.865284
-150.377777 61.198775 53.000000 13.232236 55.247146 60.540040
-150.368360 61.198775 53.000000 15.454139 59.140436 65.322092
-150.358943 61.198775 53.000000 17.641186 63.143702 70.200176
-150.349525 61.198775 53.000000 19.776630 67.250748 75.161400
-150.340108 61.198775 53.000000 21.842487 71.454200 80.191195
-150.330691 61.198775 53.000000 23.819609 75.745450 85.273294
-150.321274 61.198775 53.000000 25.687785 80.114618 90.389732
-150.311856 61.198775 53.000000 27.425887 84.550523 95.520878
-150.302439 61.198775 53.000000 29.012044 89.040680 100.645497
-150.293022 61.198775 53.000000 30.423864 93.571307 105.740853
-150.283605 61.198775 53.000000 31.638700 98.127372 110.782852
-150.274187 61.198775 53.000000 32.633964 102.692650 115.746236
-150.264770 61.198775 53.000000 33.387477 107.249826 120.604817
-150.255353 61.198775 53.000000 33.877881 111.780625 125.331777
-150.245936 61.198775 53.000000 34.085078 116.265976 129.900007
-150.236518 61.198775 53.000000 33.990721 120.686220 134.282508
-150.227101 61.198775 53.000000 33.578730 125.021351 138.452843
-150.217684 61.198775 53.000000 32.835836 129.251299 142.385634
-150.208267 61.198775 53.000000 31.752138 133.356246 146.057101
-150.198849 61.198775 53.000000 30.321654 137.316976 149.445638
-150.189432 61.198775 53.000000 28.542864 141.115254 152.532400
-150.180015 61.198775 53.000000 26.419211 144.734223 155.301907
-150.170598 61.198775 53.000000 23.959547 148.158817 157.742636
-150.161180 61.198775 53.000000 21.178505 151.376172 159.847574
-150.151763 61.198775 53.000000 18.096762 154.376025 161.614730
-150.142346 61.198775 53.000000 14.741185 157.151092 163.047566
-150.132929 61.198775 53.000000 11.144828 159.697397 164.155328
-150.123511 61.198775 53.000000 7.346759 162.014553 164.953256
-150.114094 61.198775 53.000000 3.391709 164.105960 165.462643
-150.104677 61.198775 53.000000 -0.670473 165.978922 165.710733
-150.095260 61.198775 53.000000 -4.785568 167.644656 165.730429
-150.085842 61.198775 53.000000 -8.895927 169.118187 165.559816
-150.076425 61.198775 53.000000 -12.941602 170.418118 165.241477
-150.067008 61.198775 53.000000 -16.861640 171.566280 164.821624
-150.057591 61.198775 53.000000 -20.595517 172.587246 164.349039
-150.048173 61.198775 53.000000 -24.084667 173.507732 163.873865
-150.038756 61.198775 53.000000 -27.274076 174.355889 163.446259
-150.029339 61.198775 53.000000 -30.113858 175.160502 163.114958
-150.019922 61.198775 53.000000 -32.560798 175.950129 162.925809
-150.010504 61.198775 53.000000 -34.579757 176.752196 162.920293
-150.001087 61.198775 53.000000 -36.144915 177.592093 163.134127
-149.991670 61.198775 53.000000 -37.240781 178.492293 163.595981
-149.982253 61.198775 53.000000 -37.862923 179.471538 164.326369
-149.972835 61.198775 53.000000 -38.018379 180.544122 165.336770
-149.963418 61.198775 53.000000 -37.725727 181.719300 166.629009
-149.954001 61.198775 53.000000 -37.014800 183.000858 168.194938
-149.944584 61.198775 53.000000 -35.926041 184.386854 170.016438
-149.935166 61.198775 53.000000 -34.509529 185.869544 172.065733
-149.925749 61.198775 53.000000 -32.823698 187.435507 174.306028
-149.916332 61.198775 53.000000 -30.933804 189.065953 176.692431
-149.906915 61.198775 53.000000 -28.910191 190.737209 179.173133
-149.897497 61.198775 53.000000 -26.826416 192.421367 181.690801
-149.888080 61.198775 53.000000 -24.757322 194.087050 184.184121
-149.878663 61.198775 53.000000 -22.777104 195.700290 186.589449
-149.869246 61.198775 53.000000 -20.957454 197.225464 188.842482
-149.859828 61.198775 53.000000 -19.365840 198.626259 190.879923
-149.850411 61.198775 53.000000 -18.063971 199.866638 192.641049
-149.840994 61.198775 53.000000 -17.106495 200.911752 194.069154
-149.831577 61.198775 53.000000 -16.539960 201.728800 195.112815
-149.822159 61.198775 53.000000 -16.402056 202.287781 195.726958
-149.812742 61.198775 53.000000 -16.721138 202.562139 195.873684
-149.803325 61.198775 53.000000 -17.516040 202.529279 195.522863
-149.793908 61.198775 53.000000 -18.796146 202.170947 194.652489
-149.784491 61.198775 53.000000 -20.561707 201.473474 193.248791
-149.775073 61.198775 53.000000 -22.804370 200.427887 191.306139
-149.765656 61.198775 53.000000 -25.507874 199.029895 188.826745
-149.756239 61.198775 53.000000 -28.648897 197.279761 185.820202
-149.746822 61.198775 53.000000 -32.197984 195.182076 182.302883
-149.737404 61.198775 53.000000 -36.120554 192.745450 178.297228
-149.727987 61.198775 53.000000 -40.377920 189.982134 173.830967
-149.718570 61.198775 53.000000 -44.928309 186.907604 168.936280
-149.709153 61.198775 53.000000 -49.727853 183.540098 163.648957
-149.699735 61.198775 53.000000 -54.731515 179.900154 158.007548
-149.690318 61.198775 53.000000 -59.893954 176.010133 152.052551
-149.680901 61.198775 53.000000 -65.170295 171.893759 145.825641
-149.671484 61.198775 53.000000 -70.516808 167.575677 139.368953
-149.662066 61.198775 53.000000 -75.891490 163.081041 132.724445
-149.652649 61.198775 53.000000 -81.254543 158.435134 125.933317
-149.643232 61.198775 53.000000 -86.568759 153.663032 119.035529
-149.633815 61.198775 53.000000 -91.799808 148.789300 112.069377
-149.624397 61.198775 53.000000 -96.916442 143.837742 105.071165
-149.614980 61.198775 53.000000 -101.890621 138.831183 98.074935
-149.605563 61.198775 53.000000 -106.697561 133.791298 91.112274
-149.596146 61.198775 53.000000 -111.315733 128.738476 84.212182
-149.586728 61.198775 53.000000 -115.726797 123.691720 77.401002
-149.577311 61.198775 53.000000 -119.915503 118.668586 70.702385
-149.567894 61.198775 53.000000 -123.869551 113.685139 64.137319
-149.558477 61.198775 53.000000 -127.579424 108.755947 57.724177
-149.549059 61.198775 53.000000 -131.038204 103.894087 51.478805
-149.539642 61.198775 53.000000 -134.241374 99.111178 45.414629
-149.530225 61.198775 53.000000 -137.186607 94.417426 39.542783
