# lon lat depth_km normal_kPa shear_kPa coulomb_kPa
# strike 356.000000, dip 49.000000, rake -102.000000
-119.833403 38.241730 31.000000 -1.005856 0.281533 -0.120810
-119.830525 38.241730 31.000000 -1.003526 0.306880 -0.094530
-119.827646 38.241730 31.000000 -1.000914 0.332671 -0.067694
-119.824768 38.241730 31.000000 -0.998018 0.358903 -0.040304
-119.821890 38.241730 31.000000 -0.994838 0.385573 -0.012362
-119.819011 38.241730 31.000000 -0.991370 0.412675 0.016127
-119.816133 38.241730 31.000000 -0.987614 0.440207 0.045161
-119.813255 38.241730 31.000000 -0.983569 0.468162 0.074735
-119.810376 38.241730 31.000000 -0.979235 0.496536 0.104842
-119.807498 38.241730 31.000000 -0.974611 0.525323 0.135478
-119.804620 38.241730 31.000000 -0.969700 0.554515 0.166635
-119.801741 38.241730 31.000000 -0.964501 0.584106 0.198306
-119.798863 38.241730 31.000000 -0.959016 0.614088 0.230481
-119.795985 38.241730 31.000000 -0.953248 0.644452 0.263153
-119.793106 38.241730 31.000000 -0.947199 0.675189 0.296309
-119.790228 38.241730 31.000000 -0.940872 0.706289 0.329941
-119.787349 38.241730 31.000000 -0.934271 0.737743 0.364035
-119.784471 38.241730 31.000000 -0.927400 0.769538 0.398578
-119.781593 38.241730 31.000000 -0.920265 0.801663 0.433557
-119.778714 38.241730 31.000000 -0.912871 0.834106 0.468958
-119.775836 38.241730 31.000000 -0.905224 0.866854 0.504764
-119.772958 38.241730 31.000000 -0.897332 0.899892 0.540959
-119.770079 38.241730 31.000000 -0.889201 0.933206 0.577526
-119.767201 38.241730 31.000000 -0.880841 0.966782 0.614445
-119.764323 38.241730 31.000000 -0.872260 1.000602 0.651698
-119.761444 38.241730 31.000000 -0.863468 1.034651 0.689264
-119.758566 38.241730 31.000000 -0.854474 1.068911 0.727121
-119.755688 38.241730 31.000000 -0.845292 1.103364 0.765248
-119.752809 38.241730 31.000000 -0.835931 1.137992 0.803620
-119.749931 38.241730 31.000000 -0.826404 1.172775 0.842213
-119.747052 38.241730 31.000000 -0.816726 1.207693 0.881002
-119.744174 38.241730 31.000000 -0.806909 1.242725 0.919962
-119.741296 38.241730 31.000000 -0.796968 1.277851 0.959064
-119.738417 38.241730 31.000000 -0.786918 1.313048 0.998281
-119.735539 38.241730 31.000000 -0.776776 1.348295 1.037584
-119.732661 38.241730 31.000000 -0.766558 1.383567 1.076944
-119.729782 38.241730 31.000000 -0.756280 1.418842 1.116330
-119.726904 38.241730 31.000000 -0.745962 1.454096 1.155711
-119.724026 38.241730 31.000000 -0.735621 1.489304 1.195056
-119.721147 38.241730 31.000000 -0.725275 1.524441 1.234331
-119.718269 38.241730 31.000000 -0.714946 1.559483 1.273504
-119.715391 38.241730 31.000000 -0.704651 1.594403 1.312542
-119.712512 38.241730 31.000000 -0.694412 1.629176 1.351411
-119.709634 38.241730 31.000000 -0.684249 1.663775 1.390076
-119.706756 38.241730 31.000000 -0.674183 1.698175 1.428502
-119.703877 38.241730 31.000000 -0.664235 1.732350 1.466656
-119.700999 38.241730 31.000000 -0.654427 1.766272 1.504501
-119.698120 38.241730 31.000000 -0.644780 1.799916 1.542004
-119.695242 38.241730 31.000000 -0.635315 1.833255 1.579129
-119.692364 38.241730 31.000000 -0.626054 1.866262 1.615841
-119.689485 38.241730 31.000000 -0.617019 1.898913 1.652106
-119.686607 38.241730 31.000000 -0.608230 1.931182 1.687890
-119.683729 38.241730 31.000000 -0.599708 1.963043 1.723159
-119.680850 38.241730 31.000000 -0.591475 1.994471 1.757881
-119.677972 38.241730 31.000000 -0.583549 2.025442 1.792023
-119.675094 38.241730 31.000000 -0.575951 2.055933 1.825553
-119.672215 38.241730 31.000000 -0.568699 2.085920 1.858441
-119.669337 38.241730 31.000000 -0.561811 2.115382 1.890658
-119.666459 38.241730 31.000000 -0.555305 2.144297 1.922175
-119.663580 38.241730 31.000000 -0.549196 2.172645 1.952967
-119.660702 38.241730 31.000000 -0.543499 2.200406 1.983007
-119.657823 38.241730 31.000000 -0.538229 2.227563 2.012271
-119.654945 38.241730 31.000000 -0.533397 2.254098 2.040739
-119.652067 38.241730 31.000000 -0.529015 2.279996 2.068390
-119.649188 38.241730 31.000000 -0.525092 2.305242 2.095205
-119.646310 38.241730 31.000000 -0.521635 2.329823 2.121169
-119.643432 38.241730 31.000000 -0.518651 2.353729 2.146269
-119.640553 38.241730 31.000000 -0.516144 2.376949 2.170492
-119.637675 38.241730 31.000000 -0.514115 2.399475 2.193830
-119.634797 38.241730 31.000000 -0.512564 2.421301 2.216276
-119.631918 38.241730 31.000000 -0.511490 2.442422 2.237826
-119.629040 38.241730 31.000000 -0.510887 2.462835 2.258480
-119.626162 38.241730 31.000000 -0.510749 2.482539 2.278239
-119.623283 38.241730 31.000000 -0.511065 2.501534 2.297108
-119.620405 38.241730 31.000000 -0.511826 2.519824 2.315094
-119.617527 38.241730 31.000000 -0.513015 2.537412 2.332206
-119.614648 38.241730 31.000000 -0.514616 2.554305 2.348459
-119.611770 38.241730 31.000000 -0.516609 2.570512 2.363868
-119.608891 38.241730 31.000000 -0.518971 2.586042 2.378453
-119.606013 38.241730 31.000000 -0.521679 2.600907 2.392235
-119.603135 38.241730 31.000000 -0.524703 2.615121 2.405240
-119.600256 38.241730 31.000000 -0.528014 2.628699 2.417494
-119.597378 38.241730 31.000000 -0.531579 2.641659 2.429027
-119.594500 38.241730 31.000000 -0.535362 2.654019 2.439874
-119.591621 38.241730 31.000000 -0.539326 2.665799 2.450069
-119.588743 38.241730 31.000000 -0.543429 2.677021 2.459650
-119.585865 38.241730 31.000000 -0.547629 2.687708 2.468656
-119.582986 38.241730 31.000000 -0.551881 2.697883 2.477131
-119.580108 38.241730 31.000000 -0.556138 2.707573 2.485118
