# lon lat depth_km normal_kPa shear_kPa coulomb_kPa
# strike 140.000000, dip 89.900000, rake 180.000000
-120.894866 35.539640 25.000000 2.586217 3.300172 4.334659
-120.889306 35.539640 25.000000 2.825291 3.314354 4.444471
-120.883745 35.539640 25.000000 3.073356 3.324503 4.553846
-120.878184 35.539640 25.000000 3.330570 3.330298 4.662526
-120.872623 35.539640 25.000000 3.597077 3.331406 4.770237
-120.867062 35.539640 25.000000 3.873007 3.327477 4.876679
-120.861502 35.539640 25.000000 4.158474 3.318148 4.981538
-120.855941 35.539640 25.000000 4.453576 3.303043 5.084473
-120.850380 35.539640 25.000000 4.758388 3.281771 5.185126
-120.844819 35.539640 25.000000 5.072968 3.253927 5.283114
-120.839258 35.539640 25.000000 5.397344 3.219095 5.378033
-120.833697 35.539640 25.000000 5.731523 3.176845 5.469455
-120.828137 35.539640 25.000000 6.075481 3.126738 5.556930
-120.822576 35.539640 25.000000 6.429161 3.068322 5.639986
-120.817015 35.539640 25.000000 6.792474 3.001138 5.718127
-120.811454 35.539640 25.000000 7.165296 2.924716 5.790835
-120.805893 35.539640 25.000000 7.547462 2.838584 5.857569
-120.800332 35.539640 25.000000 7.938764 2.742262 5.917767
-120.794772 35.539640 25.000000 8.338953 2.635268 5.970849
-120.789211 35.539640 25.000000 8.747729 2.517120 6.016212
-120.783650 35.539640 25.000000 9.164744 2.387339 6.053236
-120.778089 35.539640 25.000000 9.589597 2.245448 6.081287
-120.772528 35.539640 25.000000 10.021832 2.090979 6.099712
-120.766968 35.539640 25.000000 10.460934 1.923476 6.107850
-120.761407 35.539640 25.000000 10.906328 1.742496 6.105027
-120.755846 35.539640 25.000000 11.357377 1.547614 6.090564
-120.750285 35.539640 25.000000 11.813380 1.338426 6.063778
-120.744724 35.539640 25.000000 12.273568 1.114556 6.023984
-120.739163 35.539640 25.000000 12.737106 0.875660 5.970502
-120.733603 35.539640 25.000000 13.203089 0.621425 5.902661
-120.728042 35.539640 25.000000 13.670541 0.351584 5.819800
-120.722481 35.539640 25.000000 14.138419 0.065911 5.721279
-120.716920 35.539640 25.000000 14.605606 -0.235765 5.606478
-120.711359 35.539640 25.000000 15.070919 -0.553561 5.474807
-120.705798 35.539640 25.000000 15.533104 -0.887530 5.325711
-120.700238 35.539640 25.000000 15.990841 -1.237659 5.158677
-120.694677 35.539640 25.000000 16.442747 -1.603860 4.973239
-120.689116 35.539640 25.000000 16.887376 -1.985966 4.768984
-120.683555 35.539640 25.000000 17.323227 -2.383726 4.545565
-120.677994 35.539640 25.000000 17.748744 -2.796797 4.302700
-120.672434 35.539640 25.000000 18.162326 -3.224744 4.040186
-120.666873 35.539640 25.000000 18.562328 -3.667029 3.757902
-120.661312 35.539640 25.000000 18.947075 -4.123012 3.455818
-120.655751 35.539640 25.000000 19.314864 -4.591942 3.134003
-120.650190 35.539640 25.000000 19.663974 -5.072961 2.792628
