# lon lat depth_km normal_kPa shear_kPa coulomb_kPa
# strike 356.000000, dip 49.000000, rake -102.000000
-119.833403 38.241730 22.000000 0.005304 -0.089877 -0.087755
-119.830525 38.241730 22.000000 0.007007 -0.069316 -0.066513
-119.827646 38.241730 22.000000 0.008714 -0.048281 -0.044795
-119.824768 38.241730 22.000000 0.010424 -0.026773 -0.022603
-119.821890 38.241730 22.000000 0.012134 -0.004792 0.000062
-119.819011 38.241730 22.000000 0.013840 0.017662 0.023198
-119.816133 38.241730 22.000000 0.015540 0.040586 0.046802
-119.813255 38.241730 22.000000 0.017231 0.063980 0.070872
-119.810376 38.241730 22.000000 0.018908 0.087840 0.095403
-119.807498 38.241730 22.000000 0.020570 0.112164 0.120392
-119.804620 38.241730 22.000000 0.022210 0.136949 0.145833
-119.801741 38.241730 22.000000 0.023825 0.162191 0.171721
-119.798863 38.241730 22.000000 0.025411 0.187885 0.198049
-119.795985 38.241730 22.000000 0.026962 0.214026 0.224811
-119.793106 38.241730 22.000000 0.028474 0.240608 0.251998
-119.790228 38.241730 22.000000 0.029941 0.267626 0.279602
-119.787349 38.241730 22.000000 0.031358 0.295071 0.307615
-119.784471 38.241730 22.000000 0.032718 0.322938 0.336025
-119.781593 38.241730 22.000000 0.034016 0.351217 0.364823
-119.778714 38.241730 22.000000 0.035244 0.379899 0.393997
-119.775836 38.241730 22.000000 0.036397 0.408976 0.423535
-119.772958 38.241730 22.000000 0.037467 0.438437 0.453423
-119.770079 38.241730 22.000000 0.038447 0.468270 0.483649
-119.767201 38.241730 22.000000 0.039329 0.498465 0.514197
-119.764323 38.241730 22.000000 0.040106 0.529010 0.545052
-119.761444 38.241730 22.000000 0.040771 0.559890 0.576199
-119.758566 38.241730 22.000000 0.041314 0.591094 0.607619
-119.755688 38.241730 22.000000 0.041727 0.622605 0.639296
-119.752809 38.241730 22.000000 0.042002 0.654410 0.671211
-119.749931 38.241730 22.000000 0.042130 0.686492 0.703344
-119.747052 38.241730 22.000000 0.042102 0.718836 0.735676
-119.744174 38.241730 22.000000 0.041910 0.751423 0.768187
-119.741296 38.241730 22.000000 0.041543 0.784237 0.800854
-119.738417 38.241730 22.000000 0.040994 0.817259 0.833656
-119.735539 38.241730 22.000000 0.040253 0.850469 0.866571
-119.732661 38.241730 22.000000 0.039310 0.883849 0.899573
-119.729782 38.241730 22.000000 0.038157 0.917378 0.932641
-119.726904 38.241730 22.000000 0.036784 0.951036 0.965749
