# lon lat depth_km normal_kPa shear_kPa coulomb_kPa
# strike 140.000000, dip 89.900000, rake 180.000000
-120.894866 35.539640 37.500000 0.254196 1.263755 1.365433
-120.889306 35.539640 37.500000 0.327312 1.282440 1.413365
-120.883745 35.539640 37.500000 0.403785 1.300423 1.461937
-120.878184 35.539640 37.500000 0.483711 1.317617 1.511101
-120.872623 35.539640 37.500000 0.567188 1.333928 1.560804
-120.867062 35.539640 37.500000 0.654312 1.349260 1.610984
-120.861502 35.539640 37.500000 0.745176 1.363508 1.661578
-120.855941 35.539640 37.500000 0.839874 1.376564 1.712513
-120.850380 35.539640 37.500000 0.938496 1.388312 1.763710
-120.844819 35.539640 37.500000 1.041131 1.398632 1.815085
-120.839258 35.539640 37.500000 1.147864 1.407398 1.866544
-120.833697 35.539640 37.500000 1.258777 1.414475 1.917986
-120.828137 35.539640 37.500000 1.373946 1.419726 1.969304
-120.822576 35.539640 37.500000 1.493443 1.423003 2.020381
-120.817015 35.539640 37.500000 1.617336 1.424156 2.071091
-120.811454 35.539640 37.500000 1.745685 1.423027 2.121301
-120.805893 35.539640 37.500000 1.878544 1.419451 2.170868
-120.800332 35.539640 37.500000 2.015956 1.413257 2.219639
-120.794772 35.539640 37.500000 2.157961 1.404269 2.267453
-120.789211 35.539640 37.500000 2.304583 1.392304 2.314137
-120.783650 35.539640 37.500000 2.455840 1.377174 2.359510
-120.778089 35.539640 37.500000 2.611737 1.358685 2.403379
-120.772528 35.539640 37.500000 2.772265 1.336637 2.445543
-120.766968 35.539640 37.500000 2.937404 1.310827 2.485789
-120.761407 35.539640 37.500000 3.107116 1.281047 2.523894
-120.755846 35.539640 37.500000 3.281349 1.247084 2.559624
-120.750285 35.539640 37.500000 3.460034 1.208723 2.592736
-120.744724 35.539640 37.500000 3.643082 1.165745 2.622977
-120.739163 35.539640 37.500000 3.830385 1.117930 2.650084
-120.733603 35.539640 37.500000 4.021815 1.065057 2.673783
-120.728042 35.539640 37.500000 4.217220 1.006904 2.693792
-120.722481 35.539640 37.500000 4.416425 0.943252 2.709822
-120.716920 35.539640 37.500000 4.619231 0.873881 2.721574
-120.711359 35.539640 37.500000 4.825412 0.798577 2.728742
-120.705798 35.539640 37.500000 5.034713 0.717131 2.731016
-120.700238 35.539640 37.500000 5.246853 0.629337 2.728078
-120.694677 35.539640 37.500000 5.461518 0.535000 2.719608
-120.689116 35.539640 37.500000 5.678367 0.433935 2.705282
-120.683555 35.539640 37.500000 5.897023 0.325967 2.684777
-120.677994 35.539640 37.500000 6.117077 0.210936 2.657767
-120.672434 35.539640 37.500000 6.338087 0.088696 2.623931
-120.666873 35.539640 37.500000 6.559574 -0.040877 2.582953
-120.661312 35.539640 37.500000 6.781027 -0.177890 2.534521
-120.655751 35.539640 37.500000 7.001896 -0.322424 2.478335
-120.650190 35.539640 37.500000 7.221597 -0.474535 2.414104
-120.644629 35.539640 37.500000 7.439511 -0.634249 2.341555
-120.639069 35.539640 37.500000 7.654981 -0.801563 2.260430
-120.633508 35.539640 37.500000 7.867318 -0.976435 2.170492
-120.627947 35.539640 37.500000 8.075799 -1.158788 2.071531
-120.622386 35.539640 37.500000 8.279666 -1.348504 1.963363
-120.616825 35.539640 37.500000 8.478135 -1.545418 1.845836
-120.611264 35.539640 37.500000 8.670389 -1.749322 1.718833
-120.605704 35.539640 37.500000 8.855588 -1.959956 1.582280
-120.600143 35.539640 37.500000 9.032869 -2.177005 1.436143
-120.594582 35.539640 37.500000 9.201350 -2.400102 1.280438
-120.589021 35.539640 37.500000 9.360133 -2.628820 1.115234
-120.583460 35.539640 37.500000 9.508312 -2.862671 0.940654
-120.577900 35.539640 37.500000 9.644974 -3.101107 0.756883
-120.572339 35.539640 37.500000 9.769207 -3.343513 0.564170
-120.566778 35.539640 37.500000 9.880109 -3.589213 0.362831
-120.561217 35.539640 37.500000 9.976787 -3.837462 0.153253
-120.555656 35.539640 37.500000 10.058375 -4.087451 -0.064102
-120.550095 35.539640 37.500000 10.124031 -4.338309 -0.288696
-120.544535 35.539640 37.500000 10.172953 -4.589097 -0.519916
-120.538974 35.539640 37.500000 10.204385 -4.838820 -0.757065
-120.533413 35.539640 37.500000 10.217625 -5.086421 -0.999371
-120.527852 35.539640 37.500000 10.212035 -5.330793 -1.245980
-120.522291 35.539640 37.500000 10.187048 -5.570779 -1.495960
-120.516730 35.539640 37.500000 10.142181 -5.805177 -1.748305
-120.511170 35.539640 37.500000 10.077040 -6.032752 -2.001936
-120.505609 35.539640 37.500000 9.991331 -6.252240 -2.255708
-120.500048 35.539640 37.500000 9.884866 -6.462358 -2.508411
-120.494487 35.539640 37.500000 9.757573 -6.661812 -2.758782
-120.488926 35.539640 37.500000 9.609501 -6.849311 -3.005511
-120.483365 35.539640 37.500000 9.440823 -7.023578 -3.247249
-120.477805 35.539640 37.500000 9.251848 -7.183358 -3.482619
-120.472244 35.539640 37.500000 9.043016 -7.327436 -3.710229
-120.466683 35.539640 37.500000 8.814906 -7.454645 -3.928683
-120.461122 35.539640 37.500000 8.568233 -7.563885 -4.136591
-120.455561 35.539640 37.500000 8.303850 -7.654130 -4.332590
-120.450001 35.539640 37.500000 8.022741 -7.724448 -4.515352
-120.444440 35.539640 37.500000 7.726019 -7.774007 -4.683600
-120.438879 35.539640 37.500000 7.414921 -7.802092 -4.836123
-120.433318 35.539640 37.500000 7.090796 -7.808112 -4.971794
-120.427757 35.539640 37.500000 6.755098 -7.791616 -5.089577
-120.422196 35.539640 37.500000 6.409375 -7.752297 -5.188547
-120.416636 35.539640 37.500000 6.055251 -7.689998 -5.267898
-120.411075 35.539640 37.500000 5.694420 -7.604724 -5.326956
