# lon lat depth_km normal_kPa shear_kPa coulomb_kPa
# strike 356.000000, dip 49.000000, rake -102.000000
-119.833403 38.241730 38.500000 -1.265043 0.890092 0.384074
-119.830525 38.241730 38.500000 -1.258921 0.917161 0.413592
-119.827646 38.241730 38.500000 -1.252417 0.944495 0.443528
-119.824768 38.241730 38.500000 -1.245529 0.972085 0.473874
-119.821890 38.241730 38.500000 -1.238255 0.999923 0.504621
-119.819011 38.241730 38.500000 -1.230596 1.027998 0.535760
-119.816133 38.241730 38.500000 -1.222551 1.056300 0.567280
-119.813255 38.241730 38.500000 -1.214121 1.084818 0.599170
-119.810376 38.241730 38.500000 -1.205307 1.113541 0.631419
-119.807498 38.241730 38.500000 -1.196110 1.142457 0.664013
-119.804620 38.241730 38.500000 -1.186533 1.171553 0.696940
-119.801741 38.241730 38.500000 -1.176579 1.200817 0.730185
-119.798863 38.241730 38.500000 -1.166252 1.230233 0.763733
-119.795985 38.241730 38.500000 -1.155554 1.259789 0.797568
-119.793106 38.241730 38.500000 -1.144492 1.289470 0.831673
-119.790228 38.241730 38.500000 -1.133071 1.319259 0.866030
-119.787349 38.241730 38.500000 -1.121298 1.349141 0.900622
-119.784471 38.241730 38.500000 -1.109180 1.379100 0.935428
-119.781593 38.241730 38.500000 -1.096724 1.409118 0.970429
-119.778714 38.241730 38.500000 -1.083939 1.439178 1.005603
-119.775836 38.241730 38.500000 -1.070836 1.469262 1.040927
-119.772958 38.241730 38.500000 -1.057425 1.499350 1.076380
-119.770079 38.241730 38.500000 -1.043717 1.529424 1.111937
-119.767201 38.241730 38.500000 -1.029724 1.559464 1.147574
-119.764323 38.241730 38.500000 -1.015460 1.589449 1.183265
-119.761444 38.241730 38.500000 -1.000939 1.619359 1.218983
-119.758566 38.241730 38.500000 -0.986176 1.649173 1.254702
-119.755688 38.241730 38.500000 -0.971186 1.678868 1.290394
-119.752809 38.241730 38.500000 -0.955987 1.708424 1.326029
-119.749931 38.241730 38.500000 -0.940597 1.737817 1.361579
-119.747052 38.241730 38.500000 -0.925035 1.767026 1.397012
-119.744174 38.241730 38.500000 -0.909319 1.796027 1.432299
-119.741296 38.241730 38.500000 -0.893472 1.824796 1.467407
-119.738417 38.241730 38.500000 -0.877514 1.853311 1.502305
-119.735539 38.241730 38.500000 -0.861468 1.881547 1.536960
-119.732661 38.241730 38.500000 -0.845358 1.909481 1.571338
-119.729782 38.241730 38.500000 -0.829208 1.937090 1.605406
-119.726904 38.241730 38.500000 -0.813044 1.964348 1.639130
-119.724026 38.241730 38.500000 -0.796891 1.991233 1.672476
-119.721147 38.241730 38.500000 -0.780777 2.017720 1.705409
-119.718269 38.241730 38.500000 -0.764728 2.043786 1.737895
-119.715391 38.241730 38.500000 -0.748774 2.069408 1.769898
-119.712512 38.241730 38.500000 -0.732944 2.094562 1.801384
-119.709634 38.241730 38.500000 -0.717267 2.119225 1.832319
-119.706756 38.241730 38.500000 -0.701774 2.143376 1.862667
-119.703877 38.241730 38.500000 -0.686495 2.166992 1.892394
-119.700999 38.241730 38.500000 -0.671463 2.190052 1.921467
-119.698120 38.241730 38.500000 -0.656708 2.212535 1.949852
-119.695242 38.241730 38.500000 -0.642262 2.234421 1.977516
-119.692364 38.241730 38.500000 -0.628158 2.255692 2.004428
-119.689485 38.241730 38.500000 -0.614429 2.276328 2.030556
-119.686607 38.241730 38.500000 -0.601106 2.296313 2.055870
-119.683729 38.241730 38.500000 -0.588223 2.315630 2.080341
-119.680850 38.241730 38.500000 -0.575810 2.334265 2.103940
-119.677972 38.241730 38.500000 -0.563901 2.352202 2.126642
-119.675094 38.241730 38.500000 -0.552526 2.369431 2.148420
-119.672215 38.241730 38.500000 -0.541718 2.385939 2.169252
-119.669337 38.241730 38.500000 -0.531506 2.401716 2.189114
-119.666459 38.241730 38.500000 -0.521919 2.416756 2.207988
-119.663580 38.241730 38.500000 -0.512988 2.431051 2.225855
-119.660702 38.241730 38.500000 -0.504740 2.444596 2.242700
-119.657823 38.241730 38.500000 -0.497201 2.457388 2.258507
-119.654945 38.241730 38.500000 -0.490397 2.469426 2.273267
-119.652067 38.241730 38.500000 -0.484352 2.480711 2.286970
-119.649188 38.241730 38.500000 -0.479089 2.491246 2.299610
-119.646310 38.241730 38.500000 -0.474628 2.501034 2.311183
-119.643432 38.241730 38.500000 -0.470988 2.510083 2.321688
-119.640553 38.241730 38.500000 -0.468186 2.518402 2.331127
-119.637675 38.241730 38.500000 -0.466237 2.526001 2.339506
-119.634797 38.241730 38.500000 -0.465153 2.532893 2.346832
-119.631918 38.241730 38.500000 -0.464945 2.539094 2.353117
-119.629040 38.241730 38.500000 -0.465619 2.544622 2.358374
-119.626162 38.241730 38.500000 -0.467182 2.549495 2.362622
-119.623283 38.241730 38.500000 -0.469635 2.553736 2.365882
-119.620405 38.241730 38.500000 -0.472978 2.557368 2.368177
-119.617527 38.241730 38.500000 -0.477206 2.560418 2.369536
-119.614648 38.241730 38.500000 -0.482314 2.562913 2.369988
-119.611770 38.241730 38.500000 -0.488290 2.564883 2.369567
-119.608891 38.241730 38.500000 -0.495122 2.566361 2.368312
-119.606013 38.241730 38.500000 -0.502794 2.567380 2.366262
-119.603135 38.241730 38.500000 -0.511285 2.567975 2.363461
-119.600256 38.241730 38.500000 -0.520571 2.568184 2.359955
-119.597378 38.241730 38.500000 -0.530627 2.568046 2.355795
-119.594500 38.241730 38.500000 -0.541422 2.567600 2.351031
-119.591621 38.241730 38.500000 -0.552922 2.566887 2.345719
-119.588743 38.241730 38.500000 -0.565090 2.565952 2.339916
-119.585865 38.241730 38.500000 -0.577885 2.564836 2.333681
-119.582986 38.241730 38.500000 -0.591265 2.563583 2.327077
-119.580108 38.241730 38.500000 -0.605180 2.562240 2.320168
-119.577230 38.241730 38.500000 -0.619582 2.560850 2.313017
-119.574351 38.241730 38.500000 -0.634416 2.559460 2.305693
-119.571473 38.241730 38.500000 -0.649627 2.558114 2.298263
-119.568595 38.241730 38.500000 -0.665155 2.556858 2.290796
-119.565716 38.241730 38.500000 -0.680938 2.555736 2.283361
-119.562838 38.241730 38.500000 -0.696912 2.554793 2.276028
-119.559959 38.241730 38.500000 -0.713010 2.554071 2.268867
-119.557081 38.241730 38.500000 -0.729164 2.553613 2.261948
