# lon lat depth_km normal_kPa shear_kPa coulomb_kPa
# strike 140.000000, dip 89.900000, rake 180.000000
-120.894866 35.539640 21.000000 0.247860 1.316866 1.416010
-120.889306 35.539640 21.000000 0.318585 1.333419 1.460854
-120.883745 35.539640 21.000000 0.392357 1.349226 1.506169
-120.878184 35.539640 21.000000 0.469263 1.364206 1.551911
-120.872623 35.539640 21.000000 0.549387 1.378273 1.598028
-120.867062 35.539640 21.000000 0.632814 1.391336 1.644462
-120.861502 35.539640 21.000000 0.719629 1.403301 1.691153
-120.855941 35.539640 21.000000 0.809913 1.414068 1.738033
-120.850380 35.539640 21.000000 0.903747 1.423529 1.785028
-120.844819 35.539640 21.000000 1.001208 1.431576 1.832059
-120.839258 35.539640 21.000000 1.102372 1.438091 1.879040
-120.833697 35.539640 21.000000 1.207311 1.442954 1.925878
-120.828137 35.539640 21.000000 1.316091 1.446035 1.972472
-120.822576 35.539640 21.000000 1.428776 1.447204 2.018714
-120.817015 35.539640 21.000000 1.545426 1.446320 2.064490
-120.811454 35.539640 21.000000 1.666090 1.443240 2.109676
-120.805893 35.539640 21.000000 1.790816 1.437814 2.154141
-120.800332 35.539640 21.000000 1.919642 1.429887 2.197744
-120.794772 35.539640 21.000000 2.052598 1.419298 2.240337
-120.789211 35.539640 21.000000 2.189706 1.405881 2.281763
-120.783650 35.539640 21.000000 2.330976 1.389464 2.321855
-120.778089 35.539640 21.000000 2.476410 1.369872 2.360436
-120.772528 35.539640 21.000000 2.625996 1.346925 2.397323
-120.766968 35.539640 21.000000 2.779711 1.320436 2.432320
-120.761407 35.539640 21.000000 2.937516 1.290217 2.465223
-120.755846 35.539640 21.000000 3.099360 1.256077 2.495820
-120.750285 35.539640 21.000000 3.265173 1.217819 2.523888
-120.744724 35.539640 21.000000 3.434869 1.175248 2.549196
-120.739163 35.539640 21.000000 3.608345 1.128164 2.571502
-120.733603 35.539640 21.000000 3.785476 1.076369 2.590559
-120.728042 35.539640 21.000000 3.966117 1.019662 2.606109
-120.722481 35.539640 21.000000 4.150102 0.957846 2.617887
-120.716920 35.539640 21.000000 4.337241 0.890725 2.625621
-120.711359 35.539640 21.000000 4.527320 0.818107 2.629035
-120.705798 35.539640 21.000000 4.720098 0.739804 2.627843
-120.700238 35.539640 21.000000 4.915310 0.655635 2.621759
-120.694677 35.539640 21.000000 5.112659 0.565427 2.610491
-120.689116 35.539640 21.000000 5.311824 0.469015 2.593744
-120.683555 35.539640 21.000000 5.512451 0.366246 2.571226
-120.677994 35.539640 21.000000 5.714157 0.256980 2.542643
-120.672434 35.539640 21.000000 5.916525 0.141094 2.507704
-120.666873 35.539640 21.000000 6.119109 0.018478 2.466122
-120.661312 35.539640 21.000000 6.321429 -0.110953 2.417618
-120.655751 35.539640 21.000000 6.522973 -0.247267 2.361922
-120.650190 35.539640 21.000000 6.723196 -0.390503 2.298775
-120.644629 35.539640 21.000000 6.921520 -0.540678 2.227930
-120.639069 35.539640 21.000000 7.117335 -0.697774 2.149160
-120.633508 35.539640 21.000000 7.310000 -0.861743 2.062257
-120.627947 35.539640 21.000000 7.498844 -1.032503 1.967034
-120.622386 35.539640 21.000000 7.683166 -1.209932 1.863334
-120.616825 35.539640 21.000000 7.862239 -1.393869 1.751027
-120.611264 35.539640 21.000000 8.035309 -1.584106 1.630018
-120.605704 35.539640 21.000000 8.201602 -1.780393 1.500248
-120.600143 35.539640 21.000000 8.360322 -1.982428 1.361700
-120.594582 35.539640 21.000000 8.510659 -2.189861 1.214402
-120.589021 35.539640 21.000000 8.651790 -2.402286 1.058430
-120.583460 35.539640 21.000000 8.782886 -2.619243 0.893911
-120.577900 35.539640 21.000000 8.903112 -2.840215 0.721029
-120.572339 35.539640 21.000000 9.011638 -3.064627 0.540028
-120.566778 35.539640 21.000000 9.107644 -3.291845 0.351212
-120.561217 35.539640 21.000000 9.190322 -3.521176 0.154952
-120.555656 35.539640 21.000000 9.258888 -3.751869 -0.048313
-120.550095 35.539640 21.000000 9.312586 -3.983111 -0.258077
-120.544535 35.539640 21.000000 9.350697 -4.214038 -0.473760
-120.538974 35.539640 21.000000 9.372545 -4.443728 -0.694710
-120.533413 35.539640 21.000000 9.377508 -4.671209 -0.920206
-120.527852 35.539640 21.000000 9.365024 -4.895460 -1.149451
-120.522291 35.539640 21.000000 9.334600 -5.115420 -1.381580
-120.516730 35.539640 21.000000 9.285818 -5.329987 -1.615660
-120.511170 35.539640 21.000000 9.218347 -5.538032 -1.850693
-120.505609 35.539640 21.000000 9.131947 -5.738399 -2.085620
-120.500048 35.539640 21.000000 9.026477 -5.929920 -2.319329
-120.494487 35.539640 21.000000 8.901902 -6.111417 -2.550656
-120.488926 35.539640 21.000000 8.758299 -6.281718 -2.778399
-120.483365 35.539640 21.000000 8.595861 -6.439665 -3.001320
-120.477805 35.539640 21.000000 8.414901 -6.584121 -3.218161
-120.472244 35.539640 21.000000 8.215856 -6.713990 -3.427648
-120.466683 35.539640 21.000000 7.999286 -6.828221 -3.628507
-120.461122 35.539640 21.000000 7.765876 -6.925823 -3.819472
-120.455561 35.539640 21.000000 7.516435 -7.005877 -3.999303
-120.450001 35.539640 21.000000 7.251891 -7.067548 -4.166792
-120.444440 35.539640 21.000000 6.973287 -7.110096 -4.320781
-120.438879 35.539640 21.000000 6.681777 -7.132884 -4.460174
-120.433318 35.539640 21.000000 6.378616 -7.135395 -4.583948
-120.427757 35.539640 21.000000 6.065151 -7.117231 -4.691171
-120.422196 35.539640 21.000000 5.742812 -7.078130 -4.781005
-120.416636 35.539640 21.000000 5.413099 -7.017968 -4.852728
-120.411075 35.539640 21.000000 5.077568 -6.936761 -4.905734
-120.405514 35.539640 21.000000 4.737820 -6.834677 -4.939549
-120.399953 35.539640 21.000000 4.395482 -6.712026 -4.953833
-120.394392 35.539640 21.000000 4.052195 -6.569270 -4.948392
-120.388831 35.539640 21.000000 3.709597 -6.407015 -4.923176
-120.383271 35.539640 21.000000 3.369306 -6.226005 -4.878282
-120.377710 35.539640 21.000000 3.032908 -6.027122 -4.813959
-120.372149 35.539640 21.000000 2.701938 -5.811375 -4.730599
-120.366588 35.539640 21.000000 2.377866 -5.579887 -4.628741
-120.361027 35.539640 21.000000 2.062087 -5.333891 -4.509056
-120.355467 35.539640 21.000000 1.755904 -5.074712 -4.372351
-120.349906 35.539640 21.000000 1.460521 -4.803756 -4.219547
-120.344345 35.539640 21.000000 1.177029 -4.522494 -4.051682
-120.338784 35.539640 21.000000 0.906404 -4.232448 -3.869887
-120.333223 35.539640 21.000000 0.649494 -3.935177 -3.675379
-120.327662 35.539640 21.000000 0.407022 -3.632257 -3.469449
-120.322102 35.539640 21.000000 0.179576 -3.325271 -3.253440
-120.316541 35.539640 21.000000 -0.032386 -3.015787 -3.028741
-120.310980 35.539640 21.000000 -0.228538 -2.705351 -2.796766
-120.305419 35.539640 21.000000 -0.408683 -2.395467 -2.558940
-120.299858 35.539640 21.000000 -0.572749 -2.087589 -2.316689
-120.294297 35.539640 21.000000 -0.720782 -1.783105 -2.071418
-120.288737 35.539640 21.000000 -0.852943 -1.483330 -1.824507
-120.283176 35.539640 21.000000 -0.969496 -1.189494 -1.577292
-120.277615 35.539640 21.000000 -1.070802 -0.902738 -1.331059
-120.272054 35.539640 21.000000 -1.157310 -0.624106 -1.087030
-120.266493 35.539640 21.000000 -1.229546 -0.354538 -0.846357
-120.260933 35.539640 21.000000 -1.288104 -0.094874 -0.610116
-120.255372 35.539640 21.000000 -1.333633 0.154156 -0.379297
-120.249811 35.539640 21.000000 -1.366833 0.391927 -0.154806
-120.244250 35.539640 21.000000 -1.388439 0.617920 0.062544
-120.238689 35.539640 21.000000 -1.399215 0.831720 0.272033
-120.233128 35.539640 21.000000 -1.399944 1.033011 0.473033
-120.227568 35.539640 21.000000 -1.391418 1.221574 0.665007
-120.222007 35.539640 21.000000 -1.374432 1.397284 0.847512
-120.216446 35.539640 21.000000 -1.349775 1.560100 1.020189
-120.210885 35.539640 21.000000 -1.318228 1.710060 1.182769
-120.205324 35.539640 21.000000 -1.280549 1.847281 1.335061
-120.199763 35.539640 21.000000 -1.237477 1.971943 1.476952
-120.194203 35.539640 21.000000 -1.189723 2.084288 1.608399
-120.188642 35.539640 21.000000 -1.137967 2.184614 1.729427
-120.183081 35.539640 21.000000 -1.082858 2.273266 1.840122
-120.177520 35.539640 21.000000 -1.025005 2.350627 1.940625
-120.171959 35.539640 21.000000 -0.964982 2.417119 2.031126
-120.166399 35.539640 21.000000 -0.903323 2.473190 2.111860
-120.160838 35.539640 21.000000 -0.840526 2.519310 2.183099
-120.155277 35.539640 21.000000 -0.777045 2.555968 2.245150
-120.149716 35.539640 21.000000 -0.713299 2.583665 2.298345
-120.144155 35.539640 21.000000 -0.649666 2.602908 2.343042
-120.138594 35.539640 21.000000 -0.586487 2.614210 2.379615
-120.133034 35.539640 21.000000 -0.524067 2.618080 2.408453
-120.127473 35.539640 21.000000 -0.462678 2.615026 2.429955
-120.121912 35.539640 21.000000 -0.402557 2.605547 2.444524
-120.116351 35.539640 21.000000 -0.343909 2.590132 2.452568
-120.110790 35.539640 21.000000 -0.286911 2.569259 2.454494
-120.105229 35.539640 21.000000 -0.231713 2.543391 2.450706
-120.099669 35.539640 21.000000 -0.178436 2.512977 2.441603
-120.094108 35.539640 21.000000 -0.127180 2.478447 2.427575
-120.088547 35.539640 21.000000 -0.078023 2.440213 2.409004
-120.082986 35.539640 21.000000 -0.031023 2.398670 2.386261
-120.077425 35.539640 21.000000 0.013783 2.354192 2.359706
-120.071865 35.539640 21.000000 0.056370 2.307134 2.329682
-120.066304 35.539640 21.000000 0.096731 2.257831 2.296523
-120.060743 35.539640 21.000000 0.134871 2.206597 2.260546
-120.055182 35.539640 21.000000 0.170807 2.153729 2.222051
-120.049621 35.539640 21.000000 0.204565 2.099502 2.181328
-120.044060 35.539640 21.000000 0.236180 2.044174 2.138646
-120.038500 35.539640 21.000000 0.265696 1.987984 2.094263
-120.032939 35.539640 21.000000 0.293163 1.931153 2.048418
-120.027378 35.539640 21.000000 0.318636 1.873884 2.001339
-120.021817 35.539640 21.000000 0.342174 1.816366 1.953235
-120.016256 35.539640 21.000000 0.363840 1.758768 1.904304
-120.010695 35.539640 21.000000 0.383700 1.701249 1.854728
-120.005135 35.539640 21.000000 0.401822 1.643949 1.804677
-120.894866 35.544144 21.000000 0.176203 1.338041 1.408522
-120.889306 35.544144 21.000000 0.246733 1.356229 1.454922
-120.883745 35.544144 21.000000 0.320398 1.373721 1.501880
-120.878184 35.544144 21.000000 0.397291 1.390436 1.549353
-120.872623 35.544144 21.000000 0.477503 1.406288 1.597290
-120.867062 35.544144 21.000000 0.561129 1.421185 1.645637
-120.861502 35.544144 21.000000 0.648258 1.435032 1.694335
-120.855941 35.544144 21.000000 0.738980 1.447725 1.743317
-120.850380 35.544144 21.000000 0.833385 1.459158 1.792513
-120.844819 35.544144 21.000000 0.931559 1.469218 1.841842
