# lon lat depth_km normal_kPa shear_kPa coulomb_kPa
# strike 356.000000, dip 49.000000, rake -102.000000
-119.833403 38.241730 36.000000 -1.265839 0.691029 0.184694
-119.830525 38.241730 36.000000 -1.261730 0.718247 0.213555
-119.827646 38.241730 36.000000 -1.257265 0.745808 0.242902
-119.824768 38.241730 36.000000 -1.252441 0.773707 0.272730
-119.821890 38.241730 36.000000 -1.247258 0.801936 0.303033
-119.819011 38.241730 36.000000 -1.241713 0.830488 0.333802
-119.816133 38.241730 36.000000 -1.235806 0.859354 0.365031
-119.813255 38.241730 36.000000 -1.229536 0.888526 0.396711
-119.810376 38.241730 36.000000 -1.222904 0.917994 0.428833
-119.807498 38.241730 36.000000 -1.215909 0.947750 0.461386
-119.804620 38.241730 36.000000 -1.208553 0.977781 0.494359
-119.801741 38.241730 36.000000 -1.200839 1.008077 0.527742
-119.798863 38.241730 36.000000 -1.192767 1.038627 0.561520
-119.795985 38.241730 36.000000 -1.184342 1.069418 0.595681
-119.793106 38.241730 36.000000 -1.175567 1.100437 0.630210
-119.790228 38.241730 36.000000 -1.166446 1.131671 0.665092
-119.787349 38.241730 36.000000 -1.156985 1.163105 0.700311
-119.784471 38.241730 36.000000 -1.147188 1.194725 0.735850
-119.781593 38.241730 36.000000 -1.137063 1.226515 0.771690
-119.778714 38.241730 36.000000 -1.126617 1.258460 0.807813
-119.775836 38.241730 36.000000 -1.115857 1.290543 0.844200
-119.772958 38.241730 36.000000 -1.104793 1.322746 0.880828
-119.770079 38.241730 36.000000 -1.093435 1.355052 0.917678
-119.767201 38.241730 36.000000 -1.081792 1.387441 0.954725
-119.764323 38.241730 36.000000 -1.069876 1.419896 0.991946
-119.761444 38.241730 36.000000 -1.057699 1.452396 1.029317
-119.758566 38.241730 36.000000 -1.045274 1.484922 1.066812
-119.755688 38.241730 36.000000 -1.032616 1.517451 1.104405
-119.752809 38.241730 36.000000 -1.019739 1.549964 1.142069
-119.749931 38.241730 36.000000 -1.006658 1.582439 1.179775
-119.747052 38.241730 36.000000 -0.993390 1.614852 1.217496
-119.744174 38.241730 36.000000 -0.979953 1.647182 1.255200
-119.741296 38.241730 36.000000 -0.966365 1.679405 1.292858
