# lon lat depth_km normal_kPa shear_kPa coulomb_kPa
# strike 189.000000, dip 62.000000, rake -88.000000
-150.424863 61.198775 45.000000 -24.246781 72.550970 62.852258
-150.415446 61.198775 45.000000 -22.658696 75.730718 66.667240
-150.406029 61.198775 45.000000 -21.026511 78.968434 70.557830
-150.396612 61.198775 45.000000 -19.357013 82.259260 74.516454
-150.387194 61.198775 45.000000 -17.657961 85.597694 78.534510
-150.377777 61.198775 45.000000 -15.938114 88.977580 82.602335
-150.368360 61.198775 45.000000 -14.207250 92.392093 86.709193
-150.358943 61.198775 45.000000 -12.476168 95.833740 90.843273
-150.349525 61.198775 45.000000 -10.756671 99.294373 94.991705
-150.340108 61.198775 45.000000 -9.061529 102.765208 99.140597
-150.330691 61.198775 45.000000 -7.404421 106.236860 103.275092
-150.321274 61.198775 45.000000 -5.799846 109.699396 107.379458
-150.311856 61.198775 45.000000 -4.263006 113.142403 111.437201
-150.302439 61.198775 45.000000 -2.809651 116.555069 115.431209
-150.293022 61.198775 45.000000 -1.455899 119.926295 119.343935
-150.283605 61.198775 45.000000 -0.218004 123.244814 123.157612
-150.274187 61.198775 45.000000 0.887902 126.499341 126.854502
-150.264770 61.198775 45.000000 1.846116 129.678734 130.417181
-150.255353 61.198775 45.000000 2.641703 132.772183 133.828864
-150.245936 61.198775 45.000000 3.260873 135.769408 137.073757
-150.236518 61.198775 45.000000 3.691391 138.660875 140.137432
-150.227101 61.198775 45.000000 3.923008 141.438023 143.007226
-150.217684 61.198775 45.000000 3.947910 144.093494 145.672658
-150.208267 61.198775 45.000000 3.761177 146.621360 148.125831
-150.198849 61.198775 45.000000 3.361230 149.017350 150.361842
-150.189432 61.198775 45.000000 2.750253 151.279044 152.379146
-150.180015 61.198775 45.000000 1.934580 153.406057 154.179890
-150.170598 61.198775 45.000000 0.925019 155.400173 155.770181
-150.161180 61.198775 45.000000 -0.262907 157.265434 157.160272
-150.151763 61.198775 45.000000 -1.608818 159.008178 158.364650
-150.142346 61.198775 45.000000 -3.087462 160.636991 159.402007
-150.132929 61.198775 45.000000 -4.668837 162.162603 160.295068
-150.123511 61.198775 45.000000 -6.318481 163.597678 161.070285
-150.114094 61.198775 45.000000 -7.997932 164.956529 161.757356
-150.104677 61.198775 45.000000 -9.665361 166.254738 162.388593
-150.095260 61.198775 45.000000 -11.276398 167.508681 162.998122
-150.085842 61.198775 45.000000 -12.785124 168.734987 163.620937
-150.076425 61.198775 45.000000 -14.145227 169.949910 164.291820
-150.067008 61.198775 45.000000 -15.311286 171.168662 165.044147
-150.057591 61.198775 45.000000 -16.240165 172.404702 165.908636
-150.048173 61.198775 45.000000 -16.892452 173.669028 166.912047
-150.038756 61.198775 45.000000 -17.233921 174.969483 168.075914
-150.029339 61.198775 45.000000 -17.236930 176.310116 169.415344
-150.019922 61.198775 45.000000 -16.881725 177.690623 170.937933
-150.010504 61.198775 45.000000 -16.157569 179.105904 172.642876
