# lon lat depth_km normal_kPa shear_kPa coulomb_kPa
# strike 140.000000, dip 89.900000, rake 180.000000
-120.894866 35.539640 23.500000 0.257634 1.317150 1.420203
-120.889306 35.539640 23.500000 0.331516 1.334653 1.467259
-120.883745 35.539640 23.500000 0.408717 1.351411 1.514897
-120.878184 35.539640 23.500000 0.489336 1.367337 1.563071
-120.872623 35.539640 23.500000 0.573475 1.382340 1.611730
-120.867062 35.539640 23.500000 0.661232 1.396325 1.660818
-120.861502 35.539640 23.500000 0.752705 1.409189 1.710271
-120.855941 35.539640 23.500000 0.847993 1.420824 1.760021
-120.850380 35.539640 23.500000 0.947190 1.431117 1.809992
-120.844819 35.539640 23.500000 1.050390 1.439948 1.860104
-120.839258 35.539640 23.500000 1.157685 1.447192 1.910266
-120.833697 35.539640 23.500000 1.269162 1.452718 1.960383
-120.828137 35.539640 23.500000 1.384906 1.456386 2.010349
-120.822576 35.539640 23.500000 1.504996 1.458054 2.060052
-120.817015 35.539640 23.500000 1.629508 1.457568 2.109371
-120.811454 35.539640 23.500000 1.758510 1.454773 2.158177
-120.805893 35.539640 23.500000 1.892064 1.449504 2.206329
-120.800332 35.539640 23.500000 2.030226 1.441590 2.253681
-120.794772 35.539640 23.500000 2.173043 1.430855 2.300073
-120.789211 35.539640 23.500000 2.320552 1.417117 2.345337
-120.783650 35.539640 23.500000 2.472780 1.400184 2.389296
-120.778089 35.539640 23.500000 2.629744 1.379864 2.431761
-120.772528 35.539640 23.500000 2.791447 1.355954 2.472533
-120.766968 35.539640 23.500000 2.957881 1.328250 2.511402
-120.761407 35.539640 23.500000 3.129020 1.296540 2.548148
-120.755846 35.539640 23.500000 3.304826 1.260608 2.582538
-120.750285 35.539640 23.500000 3.485240 1.220237 2.614333
-120.744724 35.539640 23.500000 3.670188 1.175203 2.643278
-120.739163 35.539640 23.500000 3.859575 1.125282 2.669112
-120.733603 35.539640 23.500000 4.053283 1.070248 2.691561
-120.728042 35.539640 23.500000 4.251176 1.009872 2.710343
-120.722481 35.539640 23.500000 4.453089 0.943929 2.725165
-120.716920 35.539640 23.500000 4.658835 0.872193 2.735727
-120.711359 35.539640 23.500000 4.868199 0.794442 2.741721
-120.705798 35.539640 23.500000 5.080938 0.710456 2.742831
-120.700238 35.539640 23.500000 5.296780 0.620023 2.738735
