# lon lat depth_km normal_kPa shear_kPa coulomb_kPa
# strike 140.000000, dip 89.900000, rake 180.000000
-120.894866 35.539640 23.500000 2.537254 3.296569 4.311471
-120.889306 35.539640 23.500000 2.770618 3.309944 4.418191
-120.883745 35.539640 23.500000 3.012598 3.319348 4.524387
-120.878184 35.539640 23.500000 3.263337 3.324472 4.629807
-120.872623 35.539640 23.500000 3.522967 3.324995 4.734182
-120.867062 35.539640 23.500000 3.791602 3.320580 4.837221
-120.861502 35.539640 23.500000 4.069346 3.310876 4.938614
-120.855941 35.539640 23.500000 4.356281 3.295521 5.038033
-120.850380 35.539640 23.500000 4.652471 3.274139 5.135128
-120.844819 35.539640 23.500000 4.957961 3.246342 5.229526
-120.839258 35.539640 23.500000 5.272768 3.211729 5.320836
-120.833697 35.539640 23.500000 5.596887 3.169888 5.408643
-120.828137 35.539640 23.500000 5.930283 3.120398 5.492512
-120.822576 35.539640 23.500000 6.272892 3.062827 5.571984
-120.817015 35.539640 23.500000 6.624615 2.996735 5.646581
-120.811454 35.539640 23.500000 6.985321 2.921673 5.715802
-120.805893 35.539640 23.500000 7.354837 2.837191 5.779126
-120.800332 35.539640 23.500000 7.732954 2.742831 5.836012
-120.794772 35.539640 23.500000 8.119416 2.638134 5.885900
-120.789211 35.539640 23.500000 8.513925 2.522641 5.928211
-120.783650 35.539640 23.500000 8.916131 2.395898 5.962350
-120.778089 35.539640 23.500000 9.325636 2.257452 5.987707
-120.772528 35.539640 23.500000 9.741989 2.106861 6.003657
-120.766968 35.539640 23.500000 10.164681 1.943693 6.009566
-120.761407 35.539640 23.500000 10.593149 1.767531 6.004790
-120.755846 35.539640 23.500000 11.026767 1.577973 5.988680
-120.750285 35.539640 23.500000 11.464848 1.374644 5.960583
-120.744724 35.539640 23.500000 11.906644 1.157191 5.919848
-120.739163 35.539640 23.500000 12.351339 0.925292 5.865828
-120.733603 35.539640 23.500000 12.798055 0.678660 5.797882
-120.728042 35.539640 23.500000 13.245845 0.417049 5.715387
-120.722481 35.539640 23.500000 13.693697 0.140255 5.617734
-120.716920 35.539640 23.500000 14.140532 -0.151875 5.504338
-120.711359 35.539640 23.500000 14.585205 -0.459439 5.374643
